between,and,width,kept,reason,because_of
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),42.955,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),19.525,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),23.430,no,the line between them touches another wall,door 0x1ce620 (preset 0x0007)
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),23.553,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),23.553,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,the line between them touches another wall,door 0x1ce520 (preset 0x0006)
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce520 (preset 0x0006),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),0.000,no,the line between them touches another wall,door 0x1ce520 (preset 0x0006)
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),0.000,no,the line between them touches another wall,door 0x1ce520 (preset 0x0006)
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),23.430,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),23.430,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),23.553,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),23.553,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),19.402,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),19.403,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),23.430,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),23.430,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),23.553,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),19.402,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),19.402,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),23.430,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce620 (preset 0x0007),23.430,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),23.553,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce720 (preset 0x0008),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce520 (preset 0x0006),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce620 (preset 0x0007),0.000,no,the line between them touches another wall,wall of tile 16B101 (room 0x12)
door 0x1ce620 (preset 0x0007),door 0x1ce620 (preset 0x0007),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce620 (preset 0x0007),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),23.553,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),23.553,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),19.402,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),19.402,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,the line between them touches another wall,door 0x1ce620 (preset 0x0007)
door 0x1ce620 (preset 0x0007),door 0x1ce620 (preset 0x0007),23.430,no,the line between them touches another wall,door 0x1ce620 (preset 0x0007)
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),23.553,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),23.553,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),19.403,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),19.525,no,the line between them touches another wall,door 0x1ce820 (preset 0x0009)
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.122,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.123,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),19.403,no,the line between them touches another wall,door 0x1ce620 (preset 0x0007)
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),19.525,no,the line between them touches another wall,door 0x1ce620 (preset 0x0007)
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,the line between them touches another wall,door 0x1ce620 (preset 0x0007)
door 0x1ce620 (preset 0x0007),door 0x1ce620 (preset 0x0007),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.122,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.123,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),42.833,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),42.833,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),23.430,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),42.955,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),42.955,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.123,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),42.833,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),42.833,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),42.955,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),42.955,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.123,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),19.402,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce720 (preset 0x0008),19.402,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce620 (preset 0x0007),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce720 (preset 0x0008),0.000,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),0.123,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce720 (preset 0x0008),42.955,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),23.553,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),23.553,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),23.553,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),43.078,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),0.123,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),0.123,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),0.123,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),23.553,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce720 (preset 0x0008),42.955,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce720 (preset 0x0008),42.955,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),23.553,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),23.553,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),23.553,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),23.553,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),43.078,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),43.078,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),0.123,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),0.123,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),0.123,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),0.123,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),23.553,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),23.553,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce720 (preset 0x0008),0.000,no,the line between them touches another wall,wall of tile 16B102 (room 0x12)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),0.123,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),0.123,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),19.403,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),0.123,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),0.123,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),42.833,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),19.402,no,the line between them touches another wall,wall of tile 16B102 (room 0x12)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),19.402,no,the line between them touches another wall,wall of tile 16B102 (room 0x12)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),19.402,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),19.403,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),19.403,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),0.123,no,the line between them touches another wall,door 0x1ce820 (preset 0x0009)
door 0x1ce720 (preset 0x0008),door 0x1ce820 (preset 0x0009),0.123,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),19.402,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),42.833,no,neither wall could be placed on a tile,
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),42.833,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),19.402,no,the line between them touches another wall,wall of tile 16B102 (room 0x12)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),19.402,no,the line between them touches another wall,wall of tile 16B102 (room 0x12)
door 0x1ce720 (preset 0x0008),door 0x1ce920 (preset 0x000a),19.402,no,the line between them touches another wall,door 0x1ce720 (preset 0x0008)
door 0x1ce820 (preset 0x0009),door 0x1ce820 (preset 0x0009),0.000,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce820 (preset 0x0009),19.525,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce820 (preset 0x0009),19.525,no,the line between them touches another wall,door 0x1ce820 (preset 0x0009)
door 0x1ce820 (preset 0x0009),door 0x1ce820 (preset 0x0009),19.525,no,the line between them touches another wall,door 0x1ce820 (preset 0x0009)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),0.000,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),0.000,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce820 (preset 0x0009),door 0x1ce820 (preset 0x0009),0.000,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),23.430,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),42.956,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),19.525,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),19.525,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),19.525,no,the line between them touches another wall,door 0x1ce820 (preset 0x0009)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),19.525,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),42.956,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),42.956,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),19.525,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),19.525,no,the line between them touches another wall,wall of tile 16B202 (room 0x11)
door 0x1ce820 (preset 0x0009),door 0x1ce920 (preset 0x000a),19.525,no,the line between them touches another wall,door 0x1ce820 (preset 0x0009)
door 0x1ce920 (preset 0x000a),door 0x1ce920 (preset 0x000a),0.000,no,neither wall could be placed on a tile,
door 0x1ce920 (preset 0x000a),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce920 (preset 0x000a),door 0x1ce920 (preset 0x000a),23.430,no,the line between them touches another wall,door 0x1ce920 (preset 0x000a)
door 0x1ce920 (preset 0x000a),door 0x1ce920 (preset 0x000a),23.430,no,neither wall could be placed on a tile,
door 0x1ce920 (preset 0x000a),door 0x1ce920 (preset 0x000a),0.000,no,the line between them touches another wall,wall of tile 16B102 (room 0x12)
door 0x1cecb8 (preset 0x002b),door 0x1cecb8 (preset 0x002b),0.000,no,the line between them touches another wall,wall of tile 16AC00 (room 0x13)
door 0x1cecb8 (preset 0x002b),door 0x1cecb8 (preset 0x002b),42.956,no,the line between them touches another wall,door 0x1cecb8 (preset 0x002b)
door 0x1cecb8 (preset 0x002b),door 0x1cecb8 (preset 0x002b),42.955,no,the line between them touches another wall,door 0x1cecb8 (preset 0x002b)
door 0x1cecb8 (preset 0x002b),door 0x1cedb8 (preset 0x002c),42.955,no,the line between them touches another wall,door 0x1cecb8 (preset 0x002b)
