between,and,width,kept,reason,because_of
wall of tile 01BE49 (room 0x2e),wall of tile 013D49 (room 0x1e),22.050,no,the line between them touches another wall,wall of tile 020549 (room 0x3c)
wall of tile 01BE49 (room 0x2e),glass 0x1d7af4 (preset 0x27bd),0.00012,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d7af4 (preset 0x27bd)
wall of tile 01BE49 (room 0x2e),glass 0x1d7af4 (preset 0x27bd),0.000022,yes,,
wall of tile 01BE49 (room 0x2e),glass 0x1d7af4 (preset 0x27bd),0.000031,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d7af4 (preset 0x27bd)
wall of tile 01BE49 (room 0x2e),glass 0x1d7b88 (preset 0x27ca),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01BE49 (room 0x2e),glass 0x1d7b88 (preset 0x27ca),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01BE49 (room 0x2e),glass 0x1d7b88 (preset 0x27ca),22.050,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020549 (room 0x3c)
wall of tile 020549 (room 0x3c),glass 0x1d7af4 (preset 0x27bd),0.00015,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01BE49 (room 0x2e)
wall of tile 020549 (room 0x3c),glass 0x1d7af4 (preset 0x27bd),0.000022,yes,,
wall of tile 020549 (room 0x3c),glass 0x1d7af4 (preset 0x27bd),0.000031,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d7af4 (preset 0x27bd)
wall of tile 020549 (room 0x3c),glass 0x1d7b88 (preset 0x27ca),0.000046,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 020549 (room 0x3c),glass 0x1d7b88 (preset 0x27ca),0.00011,no,the line between them touches another wall,glass 0x1d7b88 (preset 0x27ca)
wall of tile 02044A (room 0x3c),glass 0x1d7b88 (preset 0x27ca),0.00018,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01D24A (room 0x2c)
wall of tile 02044A (room 0x3c),glass 0x1d7b88 (preset 0x27ca),0.000063,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01D24A (room 0x2c)
wall of tile 02044A (room 0x3c),glass 0x1d7b88 (preset 0x27ca),0.000063,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01D24A (room 0x2c)
wall of tile 02044A (room 0x3c),glass 0x1d7c1c (preset 0x27bb),0.00024,no,the line between them touches another wall,glass 0x1d7c1c (preset 0x27bb)
wall of tile 01D649 (room 0x2c),wall of tile 01AA49 (room 0x21),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D649 (room 0x2c),wall of tile 01484A (room 0x45),22.050,no,the line between them touches another wall,wall of tile 062C49 (room 0x3c)
wall of tile 01D649 (room 0x2c),wall of tile 014A4A (room 0x45),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D649 (room 0x2c),generic 0x1d3a78 (preset 0x271e),42.167,yes,,
wall of tile 01D649 (room 0x2c),generic 0x1d3a78 (preset 0x271e),42.167,yes,,
wall of tile 01D649 (room 0x2c),generic 0x1d3a78 (preset 0x271e),42.170,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1d3a78 (preset 0x271e)
wall of tile 01D649 (room 0x2c),glass 0x1d7c1c (preset 0x27bb),0.000061,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d7c1c (preset 0x27bb)
wall of tile 01D649 (room 0x2c),glass 0x1d7d44 (preset 0x27c8),21.824,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D649 (room 0x2c),glass 0x1d7d44 (preset 0x27c8),22.052,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D649 (room 0x2c),glass 0x1d7d44 (preset 0x27c8),21.824,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D649 (room 0x2c),glass 0x1d8170 (preset 0x27c1),0.000068,yes,,
wall of tile 01D649 (room 0x2c),glass 0x1d8170 (preset 0x27c1),0.000068,yes,,
wall of tile 01D649 (room 0x2c),glass 0x1d8170 (preset 0x27c1),0.00019,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d8170 (preset 0x27c1)
wall of tile 01D548 (room 0x2c),wall of tile 01CD48 (room 0x2c),42.095,no,the line between them touches another wall,wall of tile 01CD48 (room 0x2c)
wall of tile 01D548 (room 0x2c),wall of tile 013848 (room 0x1e),22.050,no,the line between them touches another wall,wall of tile 01CD48 (room 0x2c)
wall of tile 01D548 (room 0x2c),wall of tile 013848 (room 0x1e),42.095,no,the line between them touches another wall,wall of tile 01CD48 (room 0x2c)
wall of tile 01D349 (room 0x2c),wall of tile 01CE48 (room 0x2c),42.096,no,the line between them touches another wall,wall of tile 01CE48 (room 0x2c)
wall of tile 01D349 (room 0x2c),wall of tile 013748 (room 0x1e),42.096,no,the line between them touches another wall,wall of tile 01CE48 (room 0x2c)
wall of tile 01D34A (room 0x2c),wall of tile 01D24A (room 0x2c),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D34A (room 0x2c),wall of tile 013D4A (room 0x1e),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D34A (room 0x2c),wall of tile 013D49 (room 0x1e),22.050,no,the line between them touches another wall,wall of tile 02044A (room 0x3c)
wall of tile 01D34A (room 0x2c),glass 0x1d7b88 (preset 0x27ca),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D34A (room 0x2c),glass 0x1d7b88 (preset 0x27ca),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D34A (room 0x2c),glass 0x1d7b88 (preset 0x27ca),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D34A (room 0x2c),glass 0x1d7c1c (preset 0x27bb),0.000031,no,the line between them touches another wall,wall of tile 02044A (room 0x3c)
wall of tile 01D34A (room 0x2c),glass 0x1d7c1c (preset 0x27bb),0.00024,no,the line between them touches another wall,glass 0x1d7c1c (preset 0x27bb)
wall of tile 01CE48 (room 0x2c),wall of tile 013949 (room 0x1e),10.023,no,the line between them touches another wall,wall of tile 01D349 (room 0x2c)
wall of tile 01CE48 (room 0x2c),wall of tile 01D049 (room 0x2c),54.123,no,the line between them touches another wall,wall of tile 01D149 (room 0x2c)
wall of tile 01CE48 (room 0x2c),wall of tile 013949 (room 0x1e),52.118,no,the line between them touches another wall,wall of tile 01D349 (room 0x2c)
wall of tile 01D24A (room 0x2c),wall of tile 013B4A (room 0x1e),22.050,no,the line between them touches another wall,wall of tile 02044A (room 0x3c)
wall of tile 01D24A (room 0x2c),wall of tile 013B49 (room 0x1e),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D24A (room 0x2c),glass 0x1d7b88 (preset 0x27ca),0.000061,yes,,
wall of tile 01D24A (room 0x2c),glass 0x1d7b88 (preset 0x27ca),0.000061,yes,,
wall of tile 01D24A (room 0x2c),glass 0x1d7b88 (preset 0x27ca),0.000061,yes,,
wall of tile 01D24A (room 0x2c),glass 0x1d7c1c (preset 0x27bb),22.050,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 02044A (room 0x3c)
wall of tile 01D24A (room 0x2c),glass 0x1d7c1c (preset 0x27bb),22.050,no,the line between them touches another wall,wall of tile 02044A (room 0x3c)
wall of tile 01D24A (room 0x2c),glass 0x1d7c1c (preset 0x27bb),22.050,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 02044A (room 0x3c)
wall of tile 01D448 (room 0x2c),wall of tile 012B49 (room 0x20),22.050,no,the line between them touches another wall,wall of tile 020549 (room 0x3c)
wall of tile 01D448 (room 0x2c),glass 0x1d7af4 (preset 0x27bd),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D448 (room 0x2c),glass 0x1d7af4 (preset 0x27bd),22.050,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020549 (room 0x3c)
wall of tile 01D448 (room 0x2c),glass 0x1d7af4 (preset 0x27bd),22.050,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020549 (room 0x3c)
wall of tile 01D448 (room 0x2c),glass 0x1d7b88 (preset 0x27ca),0.000092,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01D448 (room 0x2c),glass 0x1d7b88 (preset 0x27ca),0.00011,no,the line between them touches another wall,glass 0x1d7b88 (preset 0x27ca)
wall of tile 01D049 (room 0x2c),wall of tile 013748 (room 0x1e),54.123,no,the line between them touches another wall,wall of tile 01D149 (room 0x2c)
wall of tile 01B049 (room 0x21),generic 0x1d3a78 (preset 0x271e),42.167,yes,,
wall of tile 01B049 (room 0x21),generic 0x1d3a78 (preset 0x271e),42.167,yes,,
wall of tile 01B049 (room 0x21),generic 0x1d3a78 (preset 0x271e),42.170,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1d3a78 (preset 0x271e)
wall of tile 01B049 (room 0x21),glass 0x1d8170 (preset 0x27c1),0.000068,yes,,
wall of tile 01B049 (room 0x21),glass 0x1d8170 (preset 0x27c1),0.000068,yes,,
wall of tile 01B049 (room 0x21),glass 0x1d8170 (preset 0x27c1),0.00019,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d8170 (preset 0x27c1)
wall of tile 01CD48 (room 0x2c),wall of tile 01B648 (room 0x21),32.073,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),wall of tile 014B48 (room 0x45),32.073,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),wall of tile 013949 (room 0x1e),20.045,no,the line between them touches another wall,wall of tile 01CD48 (room 0x2c)
wall of tile 01CD48 (room 0x2c),door 0x1d946c (preset 0x0092),56.185,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),door 0x1d946c (preset 0x0092),56.185,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),door 0x1d946c (preset 0x0092),56.185,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),wall of tile 01B648 (room 0x21),32.073,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),wall of tile 014B48 (room 0x45),32.073,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),door 0x1d946c (preset 0x0092),56.185,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),door 0x1d946c (preset 0x0092),56.185,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01CD48 (room 0x2c),door 0x1d946c (preset 0x0092),56.185,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01AA49 (room 0x21),wall of tile 013A49 (room 0x1e),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01AA49 (room 0x21),wall of tile 013B4A (room 0x1e),22.050,no,the line between them touches another wall,wall of tile 062C49 (room 0x3c)
wall of tile 01AA49 (room 0x21),generic 0x1d3a78 (preset 0x271e),50.294,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01B049 (room 0x21)
wall of tile 01AA49 (room 0x21),generic 0x1d3a78 (preset 0x271e),50.294,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01B049 (room 0x21)
wall of tile 01AA49 (room 0x21),generic 0x1d3a78 (preset 0x271e),50.308,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01B049 (room 0x21)
wall of tile 01AA49 (room 0x21),glass 0x1d7c1c (preset 0x27bb),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01AA49 (room 0x21),glass 0x1d7c1c (preset 0x27bb),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01AA49 (room 0x21),glass 0x1d7c1c (preset 0x27bb),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01AA49 (room 0x21),glass 0x1d7d44 (preset 0x27c8),0.0016,no,the line between them touches another wall,glass 0x1d7d44 (preset 0x27c8)
wall of tile 01AA49 (room 0x21),glass 0x1d8170 (preset 0x27c1),22.050,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01B049 (room 0x21)
wall of tile 01AA49 (room 0x21),glass 0x1d8170 (preset 0x27c1),22.050,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01B049 (room 0x21)
wall of tile 01AA49 (room 0x21),glass 0x1d8170 (preset 0x27c1),22.050,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01B049 (room 0x21)
wall of tile 01A948 (room 0x21),wall of tile 014749 (room 0x45),24.221,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A748 (room 0x21),wall of tile 01A649 (room 0x27),44.100,no,the line between them touches another wall,wall of tile 01A748 (room 0x21)
wall of tile 01A748 (room 0x21),wall of tile 055949 (room 0x2b),44.100,no,the line between them touches another wall,wall of tile 01A748 (room 0x21)
wall of tile 01A748 (room 0x21),wall of tile 014948 (room 0x45),12.968,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A748 (room 0x21),wall of tile 014749 (room 0x45),14.757,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A748 (room 0x21),wall of tile 014749 (room 0x45),30.068,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A64A (room 0x27),wall of tile 02024A (room 0x3c),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A64A (room 0x27),glass 0x1d7d44 (preset 0x27c8),1.066,no,the line between them touches another wall,glass 0x1d7d44 (preset 0x27c8)
wall of tile 01A64A (room 0x27),glass 0x1d7d44 (preset 0x27c8),1.064,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d7d44 (preset 0x27c8)
wall of tile 01A64A (room 0x27),glass 0x1d7d44 (preset 0x27c8),1.064,yes,,
wall of tile 01A64A (room 0x27),glass 0x1d7fb4 (preset 0x27c4),0.00012,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A64A (room 0x27),glass 0x1d7fb4 (preset 0x27c4),0.00012,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01FA48 (room 0x30)
wall of tile 01A64A (room 0x27),glass 0x1d7fb4 (preset 0x27c4),0.00037,no,the line between them touches another wall,glass 0x1d7fb4 (preset 0x27c4)
wall of tile 01A64A (room 0x27),glass 0x1d84e8 (preset 0x27d0),0.00037,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01A64A (room 0x27),glass 0x1d84e8 (preset 0x27d0),0.00012,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01A64A (room 0x27),glass 0x1d84e8 (preset 0x27d0),0.00012,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01A64A (room 0x27),glass 0x1d857c (preset 0x27d1),0.00013,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01A64A (room 0x27),glass 0x1d857c (preset 0x27d1),0.00013,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01A64A (room 0x27),glass 0x1d857c (preset 0x27d1),0.00037,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01BB48 (room 0x27),wall of tile 014448 (room 0x2b),50.537,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01BA48 (room 0x27),wall of tile 014448 (room 0x2b),45.644,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01BA48 (room 0x27),wall of tile 01464A (room 0x2b),40.637,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01BA48 (room 0x27),wall of tile 014649 (room 0x2b),42.095,no,the line between them touches another wall,wall of tile 01BA48 (room 0x27)
wall of tile 019C4A (room 0x27),wall of tile 05E849 (room 0x30),54.271,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d7f20 (preset 0x27c3),0.00012,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 019C4A (room 0x27),glass 0x1d7f20 (preset 0x27c3),0.00012,yes,,
wall of tile 019C4A (room 0x27),glass 0x1d7f20 (preset 0x27c3),0.00037,no,the line between them touches another wall,glass 0x1d7f20 (preset 0x27c3)
wall of tile 019C4A (room 0x27),glass 0x1d7fb4 (preset 0x27c4),0.00037,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d7fb4 (preset 0x27c4)
wall of tile 019C4A (room 0x27),glass 0x1d7fb4 (preset 0x27c4),0.00013,yes,,
wall of tile 019C4A (room 0x27),glass 0x1d7fb4 (preset 0x27c4),0.00013,yes,,
wall of tile 019C4A (room 0x27),glass 0x1d8048 (preset 0x27bf),0.000061,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d8048 (preset 0x27bf),0.000061,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d8048 (preset 0x27bf),0.00025,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d8454 (preset 0x27cf),0.00024,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d8454 (preset 0x27cf),0.00024,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d8454 (preset 0x27cf),0.00049,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d857c (preset 0x27d1),0.00037,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d857c (preset 0x27d1),0.00012,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C4A (room 0x27),glass 0x1d857c (preset 0x27d1),0.00012,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C49 (room 0x27),generic 0x1d4248 (preset 0x2718),14.032,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 019C49 (room 0x27),generic 0x1d4248 (preset 0x2718),14.037,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A549 (room 0x26),wall of tile 01EA48 (room 0x30),42.095,no,the line between them touches another wall,wall of tile 01EB48 (room 0x30)
wall of tile 01A549 (room 0x26),glass 0x1d8048 (preset 0x27bf),0.00012,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01A549 (room 0x26),glass 0x1d8454 (preset 0x27cf),0.00024,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),wall of tile 05E849 (room 0x30),54.271,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),0.00012,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d7f20 (preset 0x27c3)
wall of tile 01EB48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),0.00012,yes,,
wall of tile 01EB48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),0.00037,no,the line between them touches another wall,glass 0x1d7f20 (preset 0x27c3)
wall of tile 01EB48 (room 0x30),glass 0x1d7fb4 (preset 0x27c4),0.00037,no,"another wall pokes into the space between them, so a tighter pair covers this gap",glass 0x1d7fb4 (preset 0x27c4)
wall of tile 01EB48 (room 0x30),glass 0x1d7fb4 (preset 0x27c4),0.00013,yes,,
wall of tile 01EB48 (room 0x30),glass 0x1d7fb4 (preset 0x27c4),0.00013,yes,,
wall of tile 01EB48 (room 0x30),glass 0x1d8048 (preset 0x27bf),0.000061,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d8048 (preset 0x27bf),0.000061,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d8048 (preset 0x27bf),0.00025,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d8454 (preset 0x27cf),0.00024,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d8454 (preset 0x27cf),0.00024,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01EB48 (room 0x30),glass 0x1d8454 (preset 0x27cf),0.00049,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d857c (preset 0x27d1),0.00037,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d857c (preset 0x27d1),0.00012,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01EB48 (room 0x30),glass 0x1d857c (preset 0x27d1),0.00012,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),0.00037,no,the line between them touches another wall,glass 0x1d7f20 (preset 0x27c3)
wall of tile 01EB48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),0.00012,no,the line between them touches another wall,wall of tile 01A549 (room 0x26)
wall of tile 01EB48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),0.00012,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01A549 (room 0x26)
wall of tile 01EB48 (room 0x30),glass 0x1d8048 (preset 0x27bf),0.00049,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EB48 (room 0x30),glass 0x1d8048 (preset 0x27bf),0.00027,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01EB48 (room 0x30),glass 0x1d8048 (preset 0x27bf),0.00024,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EA48 (room 0x30),wall of tile 01EE49 (room 0x30),32.073,no,the line between them touches another wall,wall of tile 01EA48 (room 0x30)
wall of tile 01EA48 (room 0x30),wall of tile 01EF49 (room 0x30),45.358,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01EA48 (room 0x30),wall of tile 01EF49 (room 0x30),25.613,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01EA48 (room 0x30),wall of tile 013348 (room 0x2a),42.095,no,the line between them touches another wall,wall of tile 01EB48 (room 0x30)
wall of tile 01EA48 (room 0x30),wall of tile 013448 (room 0x2a),42.095,no,the line between them touches another wall,wall of tile 01EB48 (room 0x30)
wall of tile 01EA48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),42.096,no,the line between them touches another wall,glass 0x1d7f20 (preset 0x27c3)
wall of tile 01EA48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),42.096,no,the line between them touches another wall,wall of tile 01EB48 (room 0x30)
wall of tile 01EA48 (room 0x30),glass 0x1d7f20 (preset 0x27c3),42.096,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01EB48 (room 0x30)
wall of tile 01EA48 (room 0x30),glass 0x1d8048 (preset 0x27bf),42.096,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EA48 (room 0x30),glass 0x1d8048 (preset 0x27bf),42.096,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01EA48 (room 0x30),glass 0x1d8048 (preset 0x27bf),42.096,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01EA48 (room 0x30),glass 0x1d8454 (preset 0x27cf),42.095,no,the line between them touches another wall,wall of tile 01EB48 (room 0x30)
wall of tile 01EA48 (room 0x30),glass 0x1d8454 (preset 0x27cf),42.095,no,the line between them touches another wall,wall of tile 01EB48 (room 0x30)
wall of tile 01EA48 (room 0x30),glass 0x1d8454 (preset 0x27cf),42.095,no,the line between them touches another wall,wall of tile 01EB48 (room 0x30)
wall of tile 01EA48 (room 0x30),wall of tile 01EF49 (room 0x30),45.358,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01EA48 (room 0x30),wall of tile 01EF49 (room 0x30),20.046,no,the line between them touches another wall,wall of tile 01EE49 (room 0x30)
wall of tile 01FF48 (room 0x30),wall of tile 05D948 (room 0x30),57.716,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FF48 (room 0x30),wall of tile 05D64A (room 0x30),16.161,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FF48 (room 0x30),wall of tile 05DA4A (room 0x30),0.56,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FF48 (room 0x30),wall of tile 05DC4A (room 0x30),2.168,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FF48 (room 0x30),wall of tile 05E04A (room 0x30),12.835,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 01FF48 (room 0x30),wall of tile 05E24A (room 0x30),55.443,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 020048 (room 0x30),wall of tile 05D64A (room 0x30),0.34,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 020048 (room 0x30),wall of tile 05DA4A (room 0x30),0.56,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 020048 (room 0x30),wall of tile 05DC4A (room 0x30),26.894,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02024A (room 0x3c),wall of tile 014248 (room 0x2b),22.050,no,the line between them touches another wall,wall of tile 01FA48 (room 0x30)
wall of tile 02024A (room 0x3c),wall of tile 05594A (room 0x2b),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02024A (room 0x3c),wall of tile 01484A (room 0x45),11.752,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 02024A (room 0x3c),glass 0x1d7d44 (preset 0x27c8),12.753,no,the line between them touches another wall,glass 0x1d7d44 (preset 0x27c8)
wall of tile 02024A (room 0x3c),glass 0x1d7d44 (preset 0x27c8),22.632,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020148 (room 0x47)
wall of tile 02024A (room 0x3c),glass 0x1d7d44 (preset 0x27c8),12.750,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 020148 (room 0x47)
wall of tile 02024A (room 0x3c),glass 0x1d7fb4 (preset 0x27c4),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02024A (room 0x3c),glass 0x1d7fb4 (preset 0x27c4),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02024A (room 0x3c),glass 0x1d7fb4 (preset 0x27c4),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02024A (room 0x3c),glass 0x1d84e8 (preset 0x27d0),22.050,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 02024A (room 0x3c),glass 0x1d84e8 (preset 0x27d0),22.050,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02024A (room 0x3c),glass 0x1d84e8 (preset 0x27d0),22.050,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 02024A (room 0x3c),glass 0x1d857c (preset 0x27d1),22.050,no,the far wall faces the other way (it belongs to floor which isn't linked here),
