between,and,width,kept,reason,because_of
wall of tile 10F40A (room 0x18),door 0x1c9184 (preset 0x005e),0.000,yes,,
wall of tile 10F40A (room 0x18),door 0x1c9184 (preset 0x005e),0.000,yes,,
wall of tile 10F409 (room 0x18),wall of tile 010F08 (room 0x18),41.937,no,the line between them touches another wall,wall of tile 10F509 (room 0x18)
wall of tile 10F409 (room 0x18),door 0x1c9184 (preset 0x005e),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 080C09 (room 0x15)
wall of tile 10F409 (room 0x18),door 0x1c9184 (preset 0x005e),0.000,yes,,
wall of tile 10F409 (room 0x18),door 0x1c9184 (preset 0x005e),0.000,yes,,
wall of tile 10F50A (room 0x18),door 0x1c9184 (preset 0x005e),13.262,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 080C0A (room 0x15)
wall of tile 10F50A (room 0x18),door 0x1c9184 (preset 0x005e),1.658,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 10F40A (room 0x18)
wall of tile 10F50A (room 0x18),door 0x1c9184 (preset 0x005e),1.658,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 10F40A (room 0x18)
wall of tile 10F509 (room 0x18),door 0x1c9184 (preset 0x005e),13.262,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 080C09 (room 0x15)
wall of tile 10F509 (room 0x18),door 0x1c9184 (preset 0x005e),1.658,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 10F409 (room 0x18)
wall of tile 10F509 (room 0x18),door 0x1c9184 (preset 0x005e),1.658,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 10F409 (room 0x18)
wall of tile 011008 (room 0x18),door 0x1c9184 (preset 0x005e),54.680,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 011008 (room 0x18),door 0x1c9184 (preset 0x005e),43.513,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 011008 (room 0x18),door 0x1c9184 (preset 0x005e),43.513,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010F08 (room 0x18),door 0x1c9184 (preset 0x005e),54.679,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010F08 (room 0x18),door 0x1c9184 (preset 0x005e),43.513,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 010F08 (room 0x18),door 0x1c9184 (preset 0x005e),43.513,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00820A (room 0x19),wall of tile 008009 (room 0x19),39.785,no,the line between them touches another wall,wall of tile 007F09 (room 0x19)
wall of tile 008209 (room 0x19),wall of tile 00800A (room 0x19),39.785,no,the line between them touches another wall,wall of tile 007F0A (room 0x19)
wall of tile 007F0A (room 0x19),wall of tile 00810A (room 0x19),39.785,no,the line between them touches another wall,wall of tile 00800A (room 0x19)
wall of tile 007F09 (room 0x19),wall of tile 008109 (room 0x19),39.785,no,the line between them touches another wall,wall of tile 008009 (room 0x19)
wall of tile 00800A (room 0x19),wall of tile 105B0A (room 0x19),39.785,no,the line between them touches another wall,wall of tile 00810A (room 0x19)
wall of tile 008009 (room 0x19),wall of tile 105B09 (room 0x19),39.785,no,the line between them touches another wall,wall of tile 008109 (room 0x19)
wall of tile 00810A (room 0x19),wall of tile 105A0A (room 0x19),40.103,no,the line between them touches another wall,wall of tile 105B0A (room 0x19)
wall of tile 00810A (room 0x19),wall of tile 084C0A (room 0x1d),54.679,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00810A (room 0x19),door 0x1c9284 (preset 0x005f),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105B0A (room 0x19)
wall of tile 00810A (room 0x19),door 0x1c9284 (preset 0x005f),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105B0A (room 0x19)
wall of tile 00810A (room 0x19),door 0x1c9284 (preset 0x005f),54.680,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 008109 (room 0x19),wall of tile 105A09 (room 0x19),40.103,no,the line between them touches another wall,wall of tile 105B09 (room 0x19)
wall of tile 008109 (room 0x19),wall of tile 084C09 (room 0x1d),54.679,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 008109 (room 0x19),door 0x1c9284 (preset 0x005f),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105A09 (room 0x19)
wall of tile 008109 (room 0x19),door 0x1c9284 (preset 0x005f),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105A09 (room 0x19)
wall of tile 008109 (room 0x19),door 0x1c9284 (preset 0x005f),54.679,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 105B09 (room 0x19),wall of tile 084C09 (room 0x1d),14.942,no,the line between them touches another wall,wall of tile 105A09 (room 0x19)
wall of tile 105B09 (room 0x19),wall of tile 117F09 (room 0x1d),30.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 105B09 (room 0x19),door 0x1c9284 (preset 0x005f),1.853,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105A09 (room 0x19)
wall of tile 105B09 (room 0x19),door 0x1c9284 (preset 0x005f),1.853,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105A09 (room 0x19)
wall of tile 105B09 (room 0x19),door 0x1c9284 (preset 0x005f),14.942,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 105B0A (room 0x19),wall of tile 084C0A (room 0x1d),14.942,no,the line between them touches another wall,wall of tile 105A0A (room 0x19)
wall of tile 105B0A (room 0x19),wall of tile 117F09 (room 0x1d),30.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 105B0A (room 0x19),door 0x1c9284 (preset 0x005f),1.853,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105A0A (room 0x19)
wall of tile 105B0A (room 0x19),door 0x1c9284 (preset 0x005f),1.853,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105A0A (room 0x19)
wall of tile 105B0A (room 0x19),door 0x1c9284 (preset 0x005f),14.942,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084C0A (room 0x1d)
wall of tile 105A09 (room 0x19),wall of tile 117F09 (room 0x1d),18.755,no,the line between them touches another wall,wall of tile 084C09 (room 0x1d)
wall of tile 105A09 (room 0x19),door 0x1c9284 (preset 0x005f),0.736,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1c9284 (preset 0x005f)
wall of tile 105A09 (room 0x19),door 0x1c9284 (preset 0x005f),0.000,no,the line between them touches another wall,door 0x1c9284 (preset 0x005f)
wall of tile 105A0A (room 0x19),wall of tile 117F09 (room 0x1d),18.755,no,the line between them touches another wall,wall of tile 084C0A (room 0x1d)
wall of tile 105A0A (room 0x19),door 0x1c9284 (preset 0x005f),0.000,yes,,
wall of tile 105A0A (room 0x19),door 0x1c9284 (preset 0x005f),0.736,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1c9284 (preset 0x005f)
wall of tile 105A0A (room 0x19),door 0x1c9284 (preset 0x005f),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1c9284 (preset 0x005f)
wall of tile 084C09 (room 0x1d),door 0x1c9284 (preset 0x005f),13.262,no,the line between them touches another wall,door 0x1c9284 (preset 0x005f)
wall of tile 084C09 (room 0x1d),door 0x1c9284 (preset 0x005f),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 084C0A (room 0x1d),door 0x1c9284 (preset 0x005f),0.000,yes,,
wall of tile 084C0A (room 0x1d),door 0x1c9284 (preset 0x005f),13.262,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105A0A (room 0x19)
wall of tile 084C0A (room 0x1d),door 0x1c9284 (preset 0x005f),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1c9284 (preset 0x005f)
wall of tile 117F09 (room 0x1d),door 0x1c9284 (preset 0x005f),29.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 117F09 (room 0x1d),door 0x1c9284 (preset 0x005f),18.755,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 117F09 (room 0x1d),door 0x1c9284 (preset 0x005f),18.755,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 117F09 (room 0x1d),door 0x1c9284 (preset 0x005f),18.755,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084C0A (room 0x1d)
wall of tile 117F09 (room 0x1d),door 0x1c9284 (preset 0x005f),29.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 117F09 (room 0x1d),door 0x1c9284 (preset 0x005f),18.755,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084C0A (room 0x1d)
wall of tile 118008 (room 0x1d),wall of tile 138708 (room 0x1d),50.587,no,the line between them touches another wall,wall of tile 117F0A (room 0x1d)
wall of tile 118008 (room 0x1d),wall of tile 11390A (room 0x1c),51.262,no,the line between them touches another wall,wall of tile 113A08 (room 0x1c)
wall of tile 117F0A (room 0x1d),wall of tile 113A08 (room 0x1c),40.000,no,the line between them touches another wall,wall of tile 118008 (room 0x1d)
wall of tile 138808 (room 0x1e),wall of tile 11B108 (room 0x1e),55.043,no,the line between them touches another wall,wall of tile 11B20A (room 0x1e)
wall of tile 11B20A (room 0x1e),wall of tile 11C408 (room 0x1f),50.642,no,the line between them touches another wall,wall of tile 11B108 (room 0x1e)
wall of tile 11B108 (room 0x1e),wall of tile 11C30A (room 0x1f),42.789,no,the line between them touches another wall,wall of tile 11C408 (room 0x1f)
wall of tile 11C408 (room 0x1f),wall of tile 11C20A (room 0x1f),40.009,no,the line between them touches another wall,wall of tile 11C30A (room 0x1f)
wall of tile 11C30A (room 0x1f),wall of tile 11C108 (room 0x1f),40.816,no,the line between them touches another wall,wall of tile 11C20A (room 0x1f)
wall of tile 11C20A (room 0x1f),wall of tile 11AC09 (room 0x1e),42.215,no,the line between them touches another wall,wall of tile 11C108 (room 0x1f)
wall of tile 11C108 (room 0x1f),wall of tile 11AB0A (room 0x1e),50.642,no,the line between them touches another wall,wall of tile 11AC09 (room 0x1e)
wall of tile 016B08 (room 0x1f),generic 0x1cde90 (preset 0x273e),0.688,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016B08 (room 0x1f),generic 0x1cde90 (preset 0x273e),0.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11AC09 (room 0x1e),wall of tile 11AA08 (room 0x1e),55.043,no,the line between them touches another wall,wall of tile 11AB0A (room 0x1e)
wall of tile 116F0A (room 0x1d),wall of tile 116D08 (room 0x1d),50.587,no,the line between them touches another wall,wall of tile 116E0A (room 0x1d)
wall of tile 116E0A (room 0x1d),wall of tile 112308 (room 0x1c),40.000,no,the line between them touches another wall,wall of tile 116D08 (room 0x1d)
wall of tile 116D08 (room 0x1d),wall of tile 112409 (room 0x1c),51.262,no,the line between them touches another wall,wall of tile 112308 (room 0x1c)
wall of tile 112308 (room 0x1c),wall of tile 11390A (room 0x1c),36.413,no,the line between them touches another wall,wall of tile 112409 (room 0x1c)
wall of tile 112409 (room 0x1c),wall of tile 113A08 (room 0x1c),36.413,no,the line between them touches another wall,wall of tile 11390A (room 0x1c)
wall of tile 017308 (room 0x1c),generic 0x1cdf10 (preset 0x273f),0.688,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 017308 (room 0x1c),generic 0x1cdf10 (preset 0x273f),0.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016708 (room 0x1f),monitor 0x1cdb80 (preset 0x273a),0.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016708 (room 0x1f),monitor 0x1cdb80 (preset 0x273a),0.688,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016708 (room 0x1f),generic 0x1cdc80 (preset 0x273b),0.015,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016708 (room 0x1f),generic 0x1cdc80 (preset 0x273b),0.000,no,the line between them touches another wall,generic 0x1cdc80 (preset 0x273b)
wall of tile 016708 (room 0x1f),generic 0x1cdd00 (preset 0x273c),0.015,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016708 (room 0x1f),generic 0x1cdd00 (preset 0x273c),0.000,no,the line between them touches another wall,generic 0x1cdd00 (preset 0x273c)
wall of tile 016708 (room 0x1f),monitor 0x1cdd90 (preset 0x273d),0.703,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 016708 (room 0x1f),monitor 0x1cdd90 (preset 0x273d),0.688,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04F30A (room 0x1a),wall of tile 04F109 (room 0x1a),39.785,no,the line between them touches another wall,wall of tile 084A09 (room 0x1a)
wall of tile 04F309 (room 0x1a),wall of tile 04F10A (room 0x1a),39.785,no,the line between them touches another wall,wall of tile 084A0A (room 0x1a)
wall of tile 084A0A (room 0x1a),wall of tile 04F20A (room 0x1a),39.785,no,the line between them touches another wall,wall of tile 04F10A (room 0x1a)
wall of tile 084A09 (room 0x1a),wall of tile 04F209 (room 0x1a),39.785,no,the line between them touches another wall,wall of tile 04F109 (room 0x1a)
wall of tile 04F10A (room 0x1a),wall of tile 084909 (room 0x1a),39.785,no,the line between them touches another wall,wall of tile 04F20A (room 0x1a)
wall of tile 04F109 (room 0x1a),wall of tile 08490A (room 0x1a),39.785,no,the line between them touches another wall,wall of tile 04F209 (room 0x1a)
wall of tile 04F20A (room 0x1a),wall of tile 105D09 (room 0x1a),41.937,no,the line between them touches another wall,wall of tile 084909 (room 0x1a)
wall of tile 04F20A (room 0x1a),wall of tile 105C09 (room 0x22),54.679,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04F20A (room 0x1a),door 0x1c9384 (preset 0x0060),54.679,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04F20A (room 0x1a),door 0x1c9384 (preset 0x0060),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084909 (room 0x1a)
wall of tile 04F20A (room 0x1a),door 0x1c9384 (preset 0x0060),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084909 (room 0x1a)
wall of tile 04F20A (room 0x1a),door 0x1c9384 (preset 0x0060),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084909 (room 0x1a)
wall of tile 04F209 (room 0x1a),wall of tile 105D0A (room 0x1a),41.937,no,the line between them touches another wall,wall of tile 08490A (room 0x1a)
wall of tile 04F209 (room 0x1a),wall of tile 105C0A (room 0x22),54.679,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04F209 (room 0x1a),door 0x1c9384 (preset 0x0060),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 08490A (room 0x1a)
wall of tile 04F209 (room 0x1a),door 0x1c9384 (preset 0x0060),54.679,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04F209 (room 0x1a),door 0x1c9384 (preset 0x0060),54.680,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 04F209 (room 0x1a),door 0x1c9384 (preset 0x0060),41.937,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 08490A (room 0x1a)
wall of tile 08490A (room 0x1a),wall of tile 105C0A (room 0x22),13.262,no,the line between them touches another wall,wall of tile 105D0A (room 0x1a)
wall of tile 08490A (room 0x1a),wall of tile 12FC09 (room 0x22),29.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08490A (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,yes,,
wall of tile 08490A (room 0x1a),door 0x1c9384 (preset 0x0060),13.262,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105D0A (room 0x1a)
wall of tile 08490A (room 0x1a),door 0x1c9384 (preset 0x0060),13.262,no,the line between them touches another wall,door 0x1c9384 (preset 0x0060)
wall of tile 08490A (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1c9384 (preset 0x0060)
wall of tile 084909 (room 0x1a),wall of tile 105C09 (room 0x22),13.262,no,the line between them touches another wall,wall of tile 105D09 (room 0x1a)
wall of tile 084909 (room 0x1a),wall of tile 12FC09 (room 0x22),29.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 084909 (room 0x1a),door 0x1c9384 (preset 0x0060),13.262,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105D09 (room 0x1a)
wall of tile 084909 (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,yes,,
wall of tile 084909 (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1c9384 (preset 0x0060)
wall of tile 084909 (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1c9384 (preset 0x0060)
wall of tile 105D0A (room 0x1a),wall of tile 12FC09 (room 0x22),18.755,no,the line between them touches another wall,wall of tile 105C0A (room 0x22)
wall of tile 105D0A (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,yes,,
wall of tile 105D0A (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,yes,,
wall of tile 105D0A (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105C0A (room 0x22)
wall of tile 105D0A (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 08490A (room 0x1a)
wall of tile 105D09 (room 0x1a),wall of tile 12FC09 (room 0x22),18.755,no,the line between them touches another wall,wall of tile 105C09 (room 0x22)
wall of tile 105D09 (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,yes,,
wall of tile 105D09 (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,yes,,
wall of tile 105D09 (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084909 (room 0x1a)
wall of tile 105D09 (room 0x1a),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084909 (room 0x1a)
wall of tile 105C0A (room 0x22),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105D0A (room 0x1a)
wall of tile 105C0A (room 0x22),door 0x1c9384 (preset 0x0060),0.000,yes,,
wall of tile 105C0A (room 0x22),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1c9384 (preset 0x0060)
wall of tile 105C0A (room 0x22),door 0x1c9384 (preset 0x0060),13.262,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105D0A (room 0x1a)
wall of tile 105C09 (room 0x22),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105D09 (room 0x1a)
wall of tile 105C09 (room 0x22),door 0x1c9384 (preset 0x0060),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105D09 (room 0x1a)
wall of tile 105C09 (room 0x22),door 0x1c9384 (preset 0x0060),13.262,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 084909 (room 0x1a)
wall of tile 105C09 (room 0x22),door 0x1c9384 (preset 0x0060),13.262,no,the line between them touches another wall,door 0x1c9384 (preset 0x0060)
wall of tile 12FC09 (room 0x22),door 0x1c9384 (preset 0x0060),18.755,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 12FC09 (room 0x22),door 0x1c9384 (preset 0x0060),18.755,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105C0A (room 0x22)
wall of tile 12FC09 (room 0x22),door 0x1c9384 (preset 0x0060),18.755,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 105C0A (room 0x22)
wall of tile 12FC09 (room 0x22),door 0x1c9384 (preset 0x0060),29.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 12FC09 (room 0x22),door 0x1c9384 (preset 0x0060),18.755,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 12FC09 (room 0x22),door 0x1c9384 (preset 0x0060),18.755,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 12FC09 (room 0x22),door 0x1c9384 (preset 0x0060),29.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 12FC09 (room 0x22),door 0x1c9384 (preset 0x0060),29.654,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 128A09 (room 0x21),wall of tile 11F808 (room 0x20),54.130,no,the line between them touches another wall,wall of tile 12890A (room 0x21)
wall of tile 12890A (room 0x21),wall of tile 11F708 (room 0x20),13.493,no,the line between them touches another wall,wall of tile 11F808 (room 0x20)
wall of tile 11E60A (room 0x20),generic 0x1ceee0 (preset 0x272e),19.248,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E60A (room 0x20),generic 0x1ceee0 (preset 0x272e),19.248,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E60A (room 0x20),generic 0x1cef60 (preset 0x272f),57.867,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E60A (room 0x20),generic 0x1cef60 (preset 0x272f),13.231,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E60A (room 0x20),generic 0x1cef60 (preset 0x272f),19.477,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E60A (room 0x20),generic 0x1cef60 (preset 0x272f),19.499,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E60A (room 0x20),generic 0x1cefe0 (preset 0x2730),57.732,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E60A (room 0x20),generic 0x1cefe0 (preset 0x2730),57.732,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E60A (room 0x20),generic 0x1cefe0 (preset 0x2730),57.739,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),wall of tile 050309 (room 0x20),39.785,no,the line between them touches another wall,wall of tile 050B09 (room 0x20)
wall of tile 11E609 (room 0x20),generic 0x1ceee0 (preset 0x272e),19.248,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1ceee0 (preset 0x272e),19.248,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cef60 (preset 0x272f),13.111,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cef60 (preset 0x272f),13.111,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cef60 (preset 0x272f),19.477,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cef60 (preset 0x272f),19.499,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cefe0 (preset 0x2730),13.112,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cefe0 (preset 0x2730),13.112,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cefe0 (preset 0x2730),13.262,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cefe0 (preset 0x2730),13.294,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cf060 (preset 0x2731),13.246,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cf060 (preset 0x2731),13.262,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 11E609 (room 0x20),generic 0x1cf060 (preset 0x2731),13.294,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),wall of tile 07DB09 (room 0x20),39.785,no,the line between them touches another wall,wall of tile 050309 (room 0x20)
wall of tile 050B09 (room 0x20),generic 0x1cefe0 (preset 0x2730),15.086,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),generic 0x1cefe0 (preset 0x2730),15.086,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),generic 0x1cf060 (preset 0x2731),26.655,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),generic 0x1cf060 (preset 0x2731),13.160,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),generic 0x1cf060 (preset 0x2731),15.302,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),generic 0x1cf060 (preset 0x2731),15.330,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),generic 0x1cf0e0 (preset 0x2732),26.579,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),generic 0x1cf0e0 (preset 0x2732),26.579,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B09 (room 0x20),generic 0x1cf0e0 (preset 0x2732),26.595,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050B0A (room 0x20),wall of tile 07DB0A (room 0x20),39.785,no,the line between them touches another wall,wall of tile 05030A (room 0x20)
wall of tile 050309 (room 0x20),wall of tile 07DC09 (room 0x20),39.785,no,the line between them touches another wall,wall of tile 07DB09 (room 0x20)
wall of tile 050309 (room 0x20),generic 0x1cefe0 (preset 0x2730),49.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cefe0 (preset 0x2730),49.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cf060 (preset 0x2731),13.111,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cf060 (preset 0x2731),13.111,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cf060 (preset 0x2731),49.239,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cf060 (preset 0x2731),49.247,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cf0e0 (preset 0x2732),54.643,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cf0e0 (preset 0x2732),13.226,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cf0e0 (preset 0x2732),13.262,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 050309 (room 0x20),generic 0x1cf0e0 (preset 0x2732),13.294,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
