between,and,width,kept,reason,because_of
wall of tile 281C01 (room 0x10),door 0x1eb8b0 (preset 0x0027),0.194,no,the line between them touches another wall,door 0x1eb8b0 (preset 0x0027)
wall of tile 281C01 (room 0x10),door 0x1eb8b0 (preset 0x0027),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281C01 (room 0x10),door 0x1eb8b0 (preset 0x0027),0.002,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281C02 (room 0x10),wall of tile 279B00 (room 0x1e),8.802,no,the line between them touches another wall,wall of tile 27ED02 (room 0x1e)
wall of tile 281C02 (room 0x10),door 0x1eb8b0 (preset 0x0027),0.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281C02 (room 0x10),door 0x1eb8b0 (preset 0x0027),0.011,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281C02 (room 0x10),door 0x1eb8b0 (preset 0x0027),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1eb8b0 (preset 0x0027)
wall of tile 27ED01 (room 0x1e),door 0x1eb8b0 (preset 0x0027),6.632,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED01 (room 0x1e),door 0x1eb8b0 (preset 0x0027),6.601,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED01 (room 0x1e),door 0x1eb8b0 (preset 0x0027),0.001,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED02 (room 0x1e),wall of tile 31B400 (room 0x10),8.802,no,the line between them touches another wall,wall of tile 281C02 (room 0x10)
wall of tile 27ED02 (room 0x1e),door 0x1eb8b0 (preset 0x0027),0.011,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED02 (room 0x1e),door 0x1eb8b0 (preset 0x0027),0.011,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED02 (room 0x1e),door 0x1eb8b0 (preset 0x0027),6.794,no,the line between them touches another wall,door 0x1eb8b0 (preset 0x0027)
wall of tile 279900 (room 0x1e),door 0x1eb8b0 (preset 0x0027),8.608,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279900 (room 0x1e),door 0x1eb8b0 (preset 0x0027),15.433,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279900 (room 0x1e),door 0x1eb8b0 (preset 0x0027),15.402,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279900 (room 0x1e),door 0x1eb8b0 (preset 0x0027),8.608,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A2700 (room 0x1e),wall of tile 271400 (room 0x10),6.958,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A2700 (room 0x1e),wall of tile 271400 (room 0x10),6.958,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 31B400 (room 0x10),17.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 1A7400 (room 0x10),6.601,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),door 0x1eb8b0 (preset 0x0027),8.770,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27ED02 (room 0x1e)
wall of tile 279B00 (room 0x1e),door 0x1eb8b0 (preset 0x0027),8.770,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),door 0x1eb8b0 (preset 0x0027),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),door 0x1eb8b0 (preset 0x0027),15.596,no,the line between them touches another wall,door 0x1eb8b0 (preset 0x0027)
wall of tile 279B00 (room 0x1e),wall of tile 1A6E00 (room 0x10),6.601,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 271400 (room 0x10),6.601,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 271400 (room 0x10),6.601,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 1A7400 (room 0x10),6.601,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B400 (room 0x10),door 0x1eb8b0 (preset 0x0027),8.833,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B400 (room 0x10),door 0x1eb8b0 (preset 0x0027),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B400 (room 0x10),door 0x1eb8b0 (preset 0x0027),2.007,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281C02 (room 0x10)
wall of tile 31B400 (room 0x10),door 0x1eb8b0 (preset 0x0027),2.007,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281C02 (room 0x10)
wall of tile 1A7700 (room 0x10),wall of tile 279500 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7700 (room 0x10),wall of tile 198200 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7700 (room 0x10),generic 0x1eafc0 (preset 0x2746),8.801,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7700 (room 0x10),generic 0x1eafc0 (preset 0x2746),8.744,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 198200 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 198200 (room 0x1d),9.841,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 08AB00 (room 0x0a),22.004,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),generic 0x1eafc0 (preset 0x2746),8.725,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),generic 0x1eafc0 (preset 0x2746),8.726,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),generic 0x1eafc0 (preset 0x2746),8.725,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 198200 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 198200 (room 0x1d),9.841,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 08AB00 (room 0x0a),19.804,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 318D00 (room 0x0a),19.804,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 271B00 (room 0x10),wall of tile 08AB00 (room 0x0a),19.804,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 271B00 (room 0x10),wall of tile 318D00 (room 0x0a),19.804,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 271500 (room 0x10),wall of tile 318D00 (room 0x0a),22.004,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 270F00 (room 0x10),wall of tile 318D00 (room 0x0a),22.004,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),wall of tile 281801 (room 0x10),24.205,no,the line between them touches another wall,wall of tile 31B700 (room 0x10)
wall of tile 1A8500 (room 0x10),wall of tile 27EE01 (room 0x1d),25.755,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),wall of tile 279500 (room 0x1d),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),wall of tile 198200 (room 0x1d),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),generic 0x1eafc0 (preset 0x2746),15.404,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),generic 0x1eafc0 (preset 0x2746),15.400,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),generic 0x1eafc0 (preset 0x2746),15.384,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),generic 0x1eafc0 (preset 0x2746),15.384,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),door 0x1eb7b0 (preset 0x0026),24.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),door 0x1eb7b0 (preset 0x0026),24.292,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),door 0x1eb7b0 (preset 0x0026),25.822,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),door 0x1eb7b0 (preset 0x0026),24.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B700 (room 0x10),wall of tile 27EE01 (room 0x1d),8.802,no,the line between them touches another wall,wall of tile 281801 (room 0x10)
wall of tile 31B700 (room 0x10),wall of tile 279500 (room 0x1d),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B700 (room 0x10),door 0x1eb7b0 (preset 0x0026),2.168,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B700 (room 0x10),door 0x1eb7b0 (preset 0x0026),2.199,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B700 (room 0x10),door 0x1eb7b0 (preset 0x0026),8.994,no,the line between them touches another wall,door 0x1eb7b0 (preset 0x0026)
wall of tile 31B700 (room 0x10),door 0x1eb7b0 (preset 0x0026),2.168,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281801 (room 0x10)
wall of tile 281801 (room 0x10),wall of tile 279500 (room 0x1d),6.601,no,the line between them touches another wall,wall of tile 27EE01 (room 0x1d)
wall of tile 281801 (room 0x10),door 0x1eb7b0 (preset 0x0026),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281801 (room 0x10),door 0x1eb7b0 (preset 0x0026),0.192,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27EE01 (room 0x1d)
wall of tile 281802 (room 0x10),wall of tile 279200 (room 0x1d),6.601,no,the line between them touches another wall,wall of tile 27EE02 (room 0x1d)
wall of tile 281802 (room 0x10),door 0x1eb7b0 (preset 0x0026),0.030,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281802 (room 0x10),door 0x1eb7b0 (preset 0x0026),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281802 (room 0x10),door 0x1eb7b0 (preset 0x0026),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1eb7b0 (preset 0x0026)
wall of tile 27EE01 (room 0x1d),door 0x1eb7b0 (preset 0x0026),6.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27EE01 (room 0x1d),door 0x1eb7b0 (preset 0x0026),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281801 (room 0x10)
wall of tile 27EE01 (room 0x1d),door 0x1eb7b0 (preset 0x0026),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1eb7b0 (preset 0x0026)
wall of tile 27EE01 (room 0x1d),door 0x1eb7b0 (preset 0x0026),6.634,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27EE02 (room 0x1d),wall of tile 31B600 (room 0x10),8.802,no,the line between them touches another wall,wall of tile 281802 (room 0x10)
wall of tile 27EE02 (room 0x1d),door 0x1eb7b0 (preset 0x0026),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27EE02 (room 0x1d),door 0x1eb7b0 (preset 0x0026),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27EE02 (room 0x1d),door 0x1eb7b0 (preset 0x0026),6.796,no,the line between them touches another wall,door 0x1eb7b0 (preset 0x0026)
wall of tile 279600 (room 0x1d),wall of tile 279000 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279600 (room 0x1d),wall of tile 198200 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279600 (room 0x1d),generic 0x1eaf40 (preset 0x2745),8.801,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279600 (room 0x1d),generic 0x1eaf40 (preset 0x2745),8.726,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 279300 (room 0x1d)
wall of tile 279600 (room 0x1d),generic 0x1eaf40 (preset 0x2745),8.726,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 279300 (room 0x1d)
wall of tile 279600 (room 0x1d),generic 0x1eaf40 (preset 0x2745),8.727,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 279300 (room 0x1d)
wall of tile 279300 (room 0x1d),generic 0x1eaf40 (preset 0x2745),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1eaf40 (preset 0x2745)
wall of tile 279300 (room 0x1d),generic 0x1eaf40 (preset 0x2745),0.004,no,the line between them touches another wall,generic 0x1eaf40 (preset 0x2745)
wall of tile 279300 (room 0x1d),generic 0x1eaf40 (preset 0x2745),59.412,no,the line between them touches another wall,generic 0x1eaf40 (preset 0x2745)
wall of tile 279500 (room 0x1d),generic 0x1eafc0 (preset 0x2746),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1eafc0 (preset 0x2746)
wall of tile 279500 (room 0x1d),generic 0x1eafc0 (preset 0x2746),0.003,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279500 (room 0x1d),generic 0x1eafc0 (preset 0x2746),0.001,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279500 (room 0x1d),door 0x1eb7b0 (preset 0x0026),13.204,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279500 (room 0x1d),door 0x1eb7b0 (preset 0x0026),6.409,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27EE01 (room 0x1d)
wall of tile 279500 (room 0x1d),door 0x1eb7b0 (preset 0x0026),6.409,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27EE01 (room 0x1d)
wall of tile 279500 (room 0x1d),door 0x1eb7b0 (preset 0x0026),13.235,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279000 (room 0x1d),wall of tile 279100 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279000 (room 0x1d),generic 0x1eaf40 (preset 0x2745),59.486,no,the line between them touches another wall,generic 0x1eaf40 (preset 0x2745)
wall of tile 279000 (room 0x1d),generic 0x1eaf40 (preset 0x2745),0.001,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279000 (room 0x1d),generic 0x1eaf40 (preset 0x2745),0.075,no,the line between them touches another wall,generic 0x1eaf40 (preset 0x2745)
wall of tile 279000 (room 0x1d),generic 0x1eaf40 (preset 0x2745),0.004,no,the line between them touches another wall,generic 0x1eaf40 (preset 0x2745)
wall of tile 279000 (room 0x1d),generic 0x1eaf40 (preset 0x2745),59.412,no,the line between them touches another wall,generic 0x1eaf40 (preset 0x2745)
wall of tile 198200 (room 0x1d),wall of tile 08AB00 (room 0x0a),19.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1eafc0 (preset 0x2746),0.076,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1eafc0 (preset 0x2746),59.412,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1eafc0 (preset 0x2746)
wall of tile 198200 (room 0x1d),generic 0x1eafc0 (preset 0x2746),59.487,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1eafc0 (preset 0x2746),0.019,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1eafc0 (preset 0x2746),0.001,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),wall of tile 279100 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),wall of tile 08AB00 (room 0x0a),19.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1eaf40 (preset 0x2745),41.804,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1eaf40 (preset 0x2745)
wall of tile 198200 (room 0x1d),generic 0x1eaf40 (preset 0x2745),41.788,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1eaf40 (preset 0x2745),41.788,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1eaf40 (preset 0x2745),41.807,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1eaf40 (preset 0x2745)
wall of tile 279200 (room 0x1d),wall of tile 31B600 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279200 (room 0x1d),door 0x1eb7b0 (preset 0x0026),6.571,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27EE02 (room 0x1d)
wall of tile 279200 (room 0x1d),door 0x1eb7b0 (preset 0x0026),6.571,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279200 (room 0x1d),door 0x1eb7b0 (preset 0x0026),6.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279200 (room 0x1d),door 0x1eb7b0 (preset 0x0026),13.398,no,the line between them touches another wall,door 0x1eb7b0 (preset 0x0026)
wall of tile 279100 (room 0x1d),generic 0x1eaf40 (preset 0x2745),42.705,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279100 (room 0x1d),generic 0x1eaf40 (preset 0x2745),42.705,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B600 (room 0x10),door 0x1eb7b0 (preset 0x0026),8.832,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B600 (room 0x10),door 0x1eb7b0 (preset 0x0026),8.800,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B600 (room 0x10),door 0x1eb7b0 (preset 0x0026),2.005,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281802 (room 0x10)
wall of tile 31B600 (room 0x10),door 0x1eb7b0 (preset 0x0026),2.005,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281802 (room 0x10)
wall of tile 096D00 (room 0x09),wall of tile 27E600 (room 0x1c),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 096D00 (room 0x09),wall of tile 27E600 (room 0x1c),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 097900 (room 0x09),wall of tile 282401 (room 0x09),24.205,no,the line between them touches another wall,wall of tile 31CD00 (room 0x09)
wall of tile 097900 (room 0x09),wall of tile 27E501 (room 0x1c),25.089,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 097900 (room 0x09),wall of tile 27E600 (room 0x1c),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 097900 (room 0x09),wall of tile 27E600 (room 0x1c),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 097900 (room 0x09),door 0x1ebab0 (preset 0x0029),24.191,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 31CD00 (room 0x09)
wall of tile 097900 (room 0x09),door 0x1ebab0 (preset 0x0029),24.191,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 31CD00 (room 0x09)
wall of tile 097900 (room 0x09),door 0x1ebab0 (preset 0x0029),24.191,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 31CD00 (room 0x09)
wall of tile 097900 (room 0x09),door 0x1ebab0 (preset 0x0029),25.140,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31CD00 (room 0x09),wall of tile 27E501 (room 0x1c),6.601,no,the line between them touches another wall,wall of tile 282401 (room 0x09)
wall of tile 31CD00 (room 0x09),wall of tile 27E600 (room 0x1c),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31CD00 (room 0x09),door 0x1ebab0 (preset 0x0029),0.032,no,the line between them touches another wall,door 0x1ebab0 (preset 0x0029)
wall of tile 31CD00 (room 0x09),door 0x1ebab0 (preset 0x0029),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1ebab0 (preset 0x0029)
wall of tile 31CD00 (room 0x09),door 0x1ebab0 (preset 0x0029),6.795,no,the line between them touches another wall,door 0x1ebab0 (preset 0x0029)
wall of tile 282401 (room 0x09),wall of tile 27E600 (room 0x1c),8.802,no,the line between them touches another wall,wall of tile 27E501 (room 0x1c)
wall of tile 282401 (room 0x09),door 0x1ebab0 (preset 0x0029),0.032,no,the line between them touches another wall,door 0x1ebab0 (preset 0x0029)
wall of tile 282401 (room 0x09),door 0x1ebab0 (preset 0x0029),0.014,no,the line between them touches another wall,door 0x1ebab0 (preset 0x0029)
wall of tile 282401 (room 0x09),door 0x1ebab0 (preset 0x0029),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 282401 (room 0x09),door 0x1ebab0 (preset 0x0029),0.193,no,the line between them touches another wall,door 0x1ebab0 (preset 0x0029)
wall of tile 282402 (room 0x09),wall of tile 27E700 (room 0x1c),8.802,no,the line between them touches another wall,wall of tile 27E502 (room 0x1c)
wall of tile 282402 (room 0x09),wall of tile 097100 (room 0x09),24.205,no,the line between them touches another wall,wall of tile 31CC00 (room 0x09)
wall of tile 282402 (room 0x09),door 0x1ebab0 (preset 0x0029),0.194,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1ebab0 (preset 0x0029)
wall of tile 282402 (room 0x09),door 0x1ebab0 (preset 0x0029),0.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 282402 (room 0x09),door 0x1ebab0 (preset 0x0029),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E501 (room 0x1c),door 0x1ebab0 (preset 0x0029),6.633,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E501 (room 0x1c),door 0x1ebab0 (preset 0x0029),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E501 (room 0x1c),door 0x1ebab0 (preset 0x0029),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1ebab0 (preset 0x0029)
wall of tile 27E502 (room 0x1c),wall of tile 31CC00 (room 0x09),6.601,no,the line between them touches another wall,wall of tile 282402 (room 0x09)
wall of tile 27E502 (room 0x1c),wall of tile 097100 (room 0x09),25.089,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E502 (room 0x1c),door 0x1ebab0 (preset 0x0029),6.795,no,the line between them touches another wall,door 0x1ebab0 (preset 0x0029)
wall of tile 27E502 (room 0x1c),door 0x1ebab0 (preset 0x0029),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E502 (room 0x1c),door 0x1ebab0 (preset 0x0029),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E600 (room 0x1c),wall of tile 096800 (room 0x09),17.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E600 (room 0x1c),wall of tile 096B00 (room 0x09),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E600 (room 0x1c),door 0x1ebab0 (preset 0x0029),15.435,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E600 (room 0x1c),door 0x1ebab0 (preset 0x0029),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E600 (room 0x1c),door 0x1ebab0 (preset 0x0029),8.608,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27E501 (room 0x1c)
wall of tile 27E600 (room 0x1c),door 0x1ebab0 (preset 0x0029),8.608,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27E501 (room 0x1c)
wall of tile 23A902 (room 0x1c),wall of tile 095800 (room 0x09),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 23A902 (room 0x1c),wall of tile 096400 (room 0x09),17.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 23A902 (room 0x1c),wall of tile 096600 (room 0x09),17.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 23A902 (room 0x1c),wall of tile 096800 (room 0x09),17.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 23A902 (room 0x1c),wall of tile 096B00 (room 0x09),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 31CC00 (room 0x09),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 097100 (room 0x09),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 094500 (room 0x09),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 095100 (room 0x09),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 095A00 (room 0x09),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),door 0x1ebab0 (preset 0x0029),15.597,no,the line between them touches another wall,door 0x1ebab0 (preset 0x0029)
wall of tile 27E700 (room 0x1c),door 0x1ebab0 (preset 0x0029),8.770,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27E502 (room 0x1c)
wall of tile 27E700 (room 0x1c),door 0x1ebab0 (preset 0x0029),8.770,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),door 0x1ebab0 (preset 0x0029),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 095100 (room 0x09),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 095A00 (room 0x09),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 095800 (room 0x09),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),wall of tile 096400 (room 0x09),17.603,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E700 (room 0x1c),generic 0x1ea34c (preset 0x2789),59.411,yes,,
wall of tile 27E700 (room 0x1c),generic 0x1ea34c (preset 0x2789),59.411,yes,,
wall of tile 27E700 (room 0x1c),generic 0x1ea34c (preset 0x2789),59.411,yes,,
