between,and,width,kept,reason,because_of
wall of tile 08A400 (room 0x0a),wall of tile 274A00 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A400 (room 0x0a),wall of tile 274C00 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A400 (room 0x0a),wall of tile 279200 (room 0x1d),17.742,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A400 (room 0x0a),wall of tile 279100 (room 0x1d),17.742,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A200 (room 0x0a),wall of tile 274700 (room 0x10),22.655,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A200 (room 0x0a),wall of tile 274900 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A200 (room 0x0a),wall of tile 274A00 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A000 (room 0x0a),wall of tile 274500 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A000 (room 0x0a),wall of tile 274700 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08A000 (room 0x0a),wall of tile 274900 (room 0x10),19.622,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089E00 (room 0x0a),wall of tile 274500 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089E00 (room 0x0a),wall of tile 274400 (room 0x10),15.559,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089E00 (room 0x0a),wall of tile 274700 (room 0x10),17.741,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 319600 (room 0x0a),wall of tile 274500 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 319600 (room 0x0a),wall of tile 274400 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 319600 (room 0x0a),wall of tile 274400 (room 0x10),15.403,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089A00 (room 0x0a),wall of tile 274200 (room 0x10),22.440,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089A00 (room 0x0a),wall of tile 274400 (room 0x10),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089A00 (room 0x0a),wall of tile 274400 (room 0x10),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089800 (room 0x0a),wall of tile 273800 (room 0x10),25.014,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089800 (room 0x0a),wall of tile 274200 (room 0x10),22.004,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089800 (room 0x0a),wall of tile 274400 (room 0x10),21.904,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089600 (room 0x0a),wall of tile 273800 (room 0x10),1.962,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 089600 (room 0x0a),wall of tile 274200 (room 0x10),28.605,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 08BD00 (room 0x0a),wall of tile 27E100 (room 0x10),37.239,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274A00 (room 0x10),wall of tile 279200 (room 0x1d),33.008,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274A00 (room 0x10),wall of tile 279100 (room 0x1d),33.661,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274C00 (room 0x10),wall of tile 281802 (room 0x10),24.205,no,the line between them touches another wall,wall of tile 31B600 (room 0x10)
wall of tile 274C00 (room 0x10),wall of tile 27EE02 (room 0x1d),25.756,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274C00 (room 0x10),wall of tile 279200 (room 0x1d),15.404,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274C00 (room 0x10),wall of tile 279100 (room 0x1d),33.661,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274C00 (room 0x10),door 0x1e0810 (preset 0x0021),25.754,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274C00 (room 0x10),door 0x1e0810 (preset 0x0021),25.743,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274C00 (room 0x10),door 0x1e0810 (preset 0x0021),24.288,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 274C00 (room 0x10),door 0x1e0810 (preset 0x0021),24.288,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7C00 (room 0x10),wall of tile 279B00 (room 0x1e),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7C00 (room 0x10),wall of tile 279B00 (room 0x1e),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7F00 (room 0x10),wall of tile 281C02 (room 0x10),24.205,no,the line between them touches another wall,wall of tile 31B400 (room 0x10)
wall of tile 1A7F00 (room 0x10),wall of tile 27ED02 (room 0x1e),25.756,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7F00 (room 0x10),wall of tile 279B00 (room 0x1e),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7F00 (room 0x10),door 0x1e0910 (preset 0x0022),25.755,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7F00 (room 0x10),door 0x1e0910 (preset 0x0022),25.745,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7F00 (room 0x10),door 0x1e0910 (preset 0x0022),24.288,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7F00 (room 0x10),door 0x1e0910 (preset 0x0022),24.288,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B500 (room 0x10),wall of tile 27ED01 (room 0x1e),8.802,no,the line between them touches another wall,wall of tile 281C01 (room 0x10)
wall of tile 31B500 (room 0x10),wall of tile 279900 (room 0x1e),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B500 (room 0x10),door 0x1e0910 (preset 0x0022),8.996,no,the line between them touches another wall,door 0x1e0910 (preset 0x0022)
wall of tile 31B500 (room 0x10),door 0x1e0910 (preset 0x0022),2.170,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281C01 (room 0x10)
wall of tile 31B500 (room 0x10),door 0x1e0910 (preset 0x0022),2.170,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B500 (room 0x10),door 0x1e0910 (preset 0x0022),2.201,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),wall of tile 281C01 (room 0x10),24.205,no,the line between them touches another wall,wall of tile 31B500 (room 0x10)
wall of tile 27E100 (room 0x10),wall of tile 27ED01 (room 0x1e),25.756,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),wall of tile 279900 (room 0x1e),31.736,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),wall of tile 279900 (room 0x1e),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),door 0x1e0910 (preset 0x0022),25.821,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),door 0x1e0910 (preset 0x0022),24.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),door 0x1e0910 (preset 0x0022),24.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),door 0x1e0910 (preset 0x0022),24.291,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),wall of tile 279900 (room 0x1e),31.736,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27E100 (room 0x10),wall of tile 279900 (room 0x1e),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281C01 (room 0x10),wall of tile 279900 (room 0x1e),8.802,no,the line between them touches another wall,wall of tile 27ED01 (room 0x1e)
wall of tile 281C01 (room 0x10),door 0x1e0910 (preset 0x0022),0.194,no,the line between them touches another wall,door 0x1e0910 (preset 0x0022)
wall of tile 281C01 (room 0x10),door 0x1e0910 (preset 0x0022),0.014,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281C01 (room 0x10),door 0x1e0910 (preset 0x0022),0.002,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281C02 (room 0x10),wall of tile 279B00 (room 0x1e),8.802,no,the line between them touches another wall,wall of tile 27ED02 (room 0x1e)
wall of tile 281C02 (room 0x10),door 0x1e0910 (preset 0x0022),0.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281C02 (room 0x10),door 0x1e0910 (preset 0x0022),0.012,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED01 (room 0x1e),door 0x1e0910 (preset 0x0022),6.632,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED01 (room 0x1e),door 0x1e0910 (preset 0x0022),6.601,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED01 (room 0x1e),door 0x1e0910 (preset 0x0022),0.002,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED02 (room 0x1e),wall of tile 31B400 (room 0x10),8.802,no,the line between them touches another wall,wall of tile 281C02 (room 0x10)
wall of tile 27ED02 (room 0x1e),door 0x1e0910 (preset 0x0022),0.012,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED02 (room 0x1e),door 0x1e0910 (preset 0x0022),0.012,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27ED02 (room 0x1e),door 0x1e0910 (preset 0x0022),6.794,no,the line between them touches another wall,door 0x1e0910 (preset 0x0022)
wall of tile 279900 (room 0x1e),generic 0x1dc3c8 (preset 0x275c),53.404,yes,,
wall of tile 279900 (room 0x1e),generic 0x1dc3c8 (preset 0x275c),53.404,yes,,
wall of tile 279900 (room 0x1e),generic 0x1dc3c8 (preset 0x275c),53.404,yes,,
wall of tile 279900 (room 0x1e),door 0x1e0910 (preset 0x0022),8.608,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279900 (room 0x1e),door 0x1e0910 (preset 0x0022),15.434,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279900 (room 0x1e),door 0x1e0910 (preset 0x0022),15.402,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279900 (room 0x1e),door 0x1e0910 (preset 0x0022),8.608,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A2700 (room 0x1e),wall of tile 271400 (room 0x10),6.959,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A2700 (room 0x1e),wall of tile 271400 (room 0x10),6.959,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A2700 (room 0x1e),generic 0x1dc1c8 (preset 0x275b),42.473,yes,,
wall of tile 1A2700 (room 0x1e),generic 0x1dc1c8 (preset 0x275b),44.008,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dc1c8 (preset 0x275b)
wall of tile 1A2700 (room 0x1e),generic 0x1dc1c8 (preset 0x275b),42.473,yes,,
wall of tile 1A2700 (room 0x1e),generic 0x1dc3c8 (preset 0x275c),58.903,yes,,
wall of tile 1A2700 (room 0x1e),generic 0x1dc3c8 (preset 0x275c),58.903,yes,,
wall of tile 279B00 (room 0x1e),wall of tile 31B400 (room 0x10),17.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 1A7400 (room 0x10),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),door 0x1e0910 (preset 0x0022),8.770,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27ED02 (room 0x1e)
wall of tile 279B00 (room 0x1e),door 0x1e0910 (preset 0x0022),8.771,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),door 0x1e0910 (preset 0x0022),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),door 0x1e0910 (preset 0x0022),15.596,no,the line between them touches another wall,door 0x1e0910 (preset 0x0022)
wall of tile 279B00 (room 0x1e),wall of tile 1A6E00 (room 0x10),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 271400 (room 0x10),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 271400 (room 0x10),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279B00 (room 0x1e),wall of tile 1A7400 (room 0x10),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B400 (room 0x10),door 0x1e0910 (preset 0x0022),8.833,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B400 (room 0x10),door 0x1e0910 (preset 0x0022),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B400 (room 0x10),door 0x1e0910 (preset 0x0022),2.007,no,the line between them touches another wall,wall of tile 281C02 (room 0x10)
wall of tile 31B400 (room 0x10),door 0x1e0910 (preset 0x0022),2.007,no,the line between them touches another wall,wall of tile 281C02 (room 0x10)
wall of tile 1A7700 (room 0x10),wall of tile 279500 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7700 (room 0x10),wall of tile 198200 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7700 (room 0x10),generic 0x1dd848 (preset 0x275f),8.801,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7700 (room 0x10),generic 0x1dd848 (preset 0x275f),8.744,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 198200 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 198200 (room 0x1d),9.840,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 08AB00 (room 0x0a),22.004,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),generic 0x1dd848 (preset 0x275f),8.726,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),generic 0x1dd848 (preset 0x275f),8.726,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),generic 0x1dd848 (preset 0x275f),8.726,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 198200 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 198200 (room 0x1d),9.840,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 08AB00 (room 0x0a),19.803,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 272100 (room 0x10),wall of tile 318D00 (room 0x0a),19.803,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 271B00 (room 0x10),wall of tile 08AB00 (room 0x0a),19.803,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 271B00 (room 0x10),wall of tile 318D00 (room 0x0a),19.803,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 271500 (room 0x10),wall of tile 318D00 (room 0x0a),22.004,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 270F00 (room 0x10),wall of tile 318D00 (room 0x0a),22.004,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A6E00 (room 0x10),safe 0x1de78c (preset 0x2759),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A6E00 (room 0x10),safe 0x1de78c (preset 0x2759),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A6E00 (room 0x10),safe 0x1de78c (preset 0x2759),6.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7400 (room 0x10),safe 0x1de78c (preset 0x2759),12.831,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A7400 (room 0x10),safe 0x1de78c (preset 0x2759),12.831,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),wall of tile 281801 (room 0x10),24.205,no,the line between them touches another wall,wall of tile 31B700 (room 0x10)
wall of tile 1A8500 (room 0x10),wall of tile 27EE01 (room 0x1d),25.756,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),wall of tile 279500 (room 0x1d),15.404,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),wall of tile 198200 (room 0x1d),15.404,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),generic 0x1dd848 (preset 0x275f),15.404,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),generic 0x1dd848 (preset 0x275f),15.400,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),generic 0x1dd848 (preset 0x275f),15.385,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),generic 0x1dd848 (preset 0x275f),15.385,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),door 0x1e0810 (preset 0x0021),24.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),door 0x1e0810 (preset 0x0021),24.292,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),door 0x1e0810 (preset 0x0021),25.823,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 1A8500 (room 0x10),door 0x1e0810 (preset 0x0021),24.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B700 (room 0x10),wall of tile 27EE01 (room 0x1d),8.803,no,the line between them touches another wall,wall of tile 281801 (room 0x10)
wall of tile 31B700 (room 0x10),wall of tile 279500 (room 0x1d),15.404,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B700 (room 0x10),door 0x1e0810 (preset 0x0021),2.168,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B700 (room 0x10),door 0x1e0810 (preset 0x0021),2.199,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 31B700 (room 0x10),door 0x1e0810 (preset 0x0021),8.994,no,the line between them touches another wall,door 0x1e0810 (preset 0x0021)
wall of tile 31B700 (room 0x10),door 0x1e0810 (preset 0x0021),2.168,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281801 (room 0x10)
wall of tile 281801 (room 0x10),wall of tile 279500 (room 0x1d),6.602,no,the line between them touches another wall,wall of tile 27EE01 (room 0x1d)
wall of tile 281801 (room 0x10),door 0x1e0810 (preset 0x0021),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281801 (room 0x10),door 0x1e0810 (preset 0x0021),0.191,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27EE01 (room 0x1d)
wall of tile 281802 (room 0x10),wall of tile 279200 (room 0x1d),6.602,no,the line between them touches another wall,wall of tile 27EE02 (room 0x1d)
wall of tile 281802 (room 0x10),door 0x1e0810 (preset 0x0021),0.029,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281802 (room 0x10),door 0x1e0810 (preset 0x0021),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 281802 (room 0x10),door 0x1e0810 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e0810 (preset 0x0021)
wall of tile 27EE01 (room 0x1d),door 0x1e0810 (preset 0x0021),6.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27EE01 (room 0x1d),door 0x1e0810 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 281801 (room 0x10)
wall of tile 27EE01 (room 0x1d),door 0x1e0810 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e0810 (preset 0x0021)
wall of tile 27EE01 (room 0x1d),door 0x1e0810 (preset 0x0021),6.635,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27EE02 (room 0x1d),wall of tile 31B600 (room 0x10),8.803,no,the line between them touches another wall,wall of tile 281802 (room 0x10)
wall of tile 27EE02 (room 0x1d),door 0x1e0810 (preset 0x0021),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27EE02 (room 0x1d),door 0x1e0810 (preset 0x0021),0.013,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27EE02 (room 0x1d),door 0x1e0810 (preset 0x0021),6.797,no,the line between them touches another wall,door 0x1e0810 (preset 0x0021)
wall of tile 279600 (room 0x1d),wall of tile 279000 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279600 (room 0x1d),wall of tile 198200 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279600 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),8.801,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279600 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),8.726,no,the line between them touches another wall,wall of tile 279300 (room 0x1d)
wall of tile 279600 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),8.726,no,the line between them touches another wall,wall of tile 279300 (room 0x1d)
wall of tile 279600 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),8.727,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 279300 (room 0x1d)
wall of tile 279300 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),0.004,no,the line between them touches another wall,generic 0x1dd7c8 (preset 0x275e)
wall of tile 279300 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),59.412,no,the line between them touches another wall,generic 0x1dd7c8 (preset 0x275e)
wall of tile 279500 (room 0x1d),generic 0x1dd848 (preset 0x275f),0.004,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279500 (room 0x1d),generic 0x1dd848 (preset 0x275f),0.001,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279500 (room 0x1d),door 0x1e0810 (preset 0x0021),13.205,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279500 (room 0x1d),door 0x1e0810 (preset 0x0021),6.410,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27EE01 (room 0x1d)
wall of tile 279500 (room 0x1d),door 0x1e0810 (preset 0x0021),6.410,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27EE01 (room 0x1d)
wall of tile 279500 (room 0x1d),door 0x1e0810 (preset 0x0021),13.236,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279000 (room 0x1d),wall of tile 279100 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279000 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),59.486,no,the line between them touches another wall,generic 0x1dd7c8 (preset 0x275e)
wall of tile 279000 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),0.001,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279000 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),0.075,no,the line between them touches another wall,generic 0x1dd7c8 (preset 0x275e)
wall of tile 279000 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),0.004,no,the line between them touches another wall,generic 0x1dd7c8 (preset 0x275e)
wall of tile 279000 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),59.412,no,the line between them touches another wall,generic 0x1dd7c8 (preset 0x275e)
wall of tile 198200 (room 0x1d),wall of tile 08AB00 (room 0x0a),19.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1dd148 (preset 0x2760),59.623,yes,,
wall of tile 198200 (room 0x1d),generic 0x1dd148 (preset 0x2760),59.625,no,the line between them touches another wall,generic 0x1dd148 (preset 0x2760)
wall of tile 198200 (room 0x1d),generic 0x1dd148 (preset 0x2760),59.623,yes,,
wall of tile 198200 (room 0x1d),generic 0x1dd848 (preset 0x275f),0.076,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1dd848 (preset 0x275f),59.412,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dd848 (preset 0x275f)
wall of tile 198200 (room 0x1d),generic 0x1dd848 (preset 0x275f),59.487,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1dd848 (preset 0x275f),0.020,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1dd848 (preset 0x275f),0.001,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),wall of tile 279100 (room 0x1d),8.802,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),wall of tile 08AB00 (room 0x0a),19.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),41.803,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dd7c8 (preset 0x275e)
wall of tile 198200 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),41.787,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),41.787,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 198200 (room 0x1d),generic 0x1dd7c8 (preset 0x275e),41.807,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dd7c8 (preset 0x275e)
wall of tile 279200 (room 0x1d),wall of tile 31B600 (room 0x10),15.404,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279200 (room 0x1d),door 0x1e0810 (preset 0x0021),6.572,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 27EE02 (room 0x1d)
wall of tile 279200 (room 0x1d),door 0x1e0810 (preset 0x0021),6.572,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 279200 (room 0x1d),door 0x1e0810 (preset 0x0021),6.604,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
