x,z,between,and
-1542,-649,generic 0x1cd06c (preset 0x280c),generic 0x1cd0ec (preset 0x280d)
-503,-22,generic 0x1cd1ec (preset 0x280f),generic 0x1cd26c (preset 0x2810)
-503,18,generic 0x1cd1ec (preset 0x280f),generic 0x1cd26c (preset 0x2810)
-467,-26,generic 0x1cd1ec (preset 0x280f),generic 0x1cd26c (preset 0x2810)
-410,-26,generic 0x1cd1ec (preset 0x280f),generic 0x1cd26c (preset 0x2810)
-404,26,generic 0x1cd1ec (preset 0x280f),generic 0x1cd26c (preset 0x2810)
-404,64,generic 0x1cd1ec (preset 0x280f),generic 0x1cd26c (preset 0x2810)
-460,69,generic 0x1cd1ec (preset 0x280f),generic 0x1cd26c (preset 0x2810)
-498,69,generic 0x1cd1ec (preset 0x280f),generic 0x1cd26c (preset 0x2810)
-130,1485,generic 0x1cd2ec (preset 0x2811),generic 0x1cd3ec (preset 0x2813)
-98,1395,generic 0x1cd2ec (preset 0x2811),generic 0x1cd3ec (preset 0x2813)
-37,1517,generic 0x1cd2ec (preset 0x2811),generic 0x1cd3ec (preset 0x2813)
-38,1517,generic 0x1cd2ec (preset 0x2811),generic 0x1cd3ec (preset 0x2813)
-2072,-1716,generic 0x1cd46c (preset 0x272c),generic 0x1cd4ec (preset 0x272d)
-1996,-1618,generic 0x1cd46c (preset 0x272c),generic 0x1cd4ec (preset 0x272d)
-2074,-1621,generic 0x1cd46c (preset 0x272c),generic 0x1cd4ec (preset 0x272d)
-2064,-1620,generic 0x1cd46c (preset 0x272c),generic 0x1cd4ec (preset 0x272d)
-652,-3659,generic 0x1cd5ec (preset 0x272f),generic 0x1cd66c (preset 0x2730)
-690,-3643,generic 0x1cd5ec (preset 0x272f),generic 0x1cd66c (preset 0x2730)
-604,-3673,generic 0x1cd5ec (preset 0x272f),generic 0x1cd66c (preset 0x2730)
-587,-3634,generic 0x1cd5ec (preset 0x272f),generic 0x1cd66c (preset 0x2730)
-574,-3586,generic 0x1cd5ec (preset 0x272f),generic 0x1cd66c (preset 0x2730)
-620,-3566,generic 0x1cd5ec (preset 0x272f),generic 0x1cd66c (preset 0x2730)
-659,-3556,generic 0x1cd5ec (preset 0x272f),generic 0x1cd66c (preset 0x2730)
-679,-3605,generic 0x1cd5ec (preset 0x272f),generic 0x1cd66c (preset 0x2730)
14,-3075,generic 0x1cd7ec (preset 0x2736),generic 0x1cd86c (preset 0x2737)
75,-2980,generic 0x1cd7ec (preset 0x2736),generic 0x1cd86c (preset 0x2737)
-821,-1398,generic 0x1cdaec (preset 0x273c),generic 0x1cdb6c (preset 0x273d)
-744,-1301,generic 0x1cdaec (preset 0x273c),generic 0x1cdb6c (preset 0x273d)
-823,-1303,generic 0x1cdaec (preset 0x273c),generic 0x1cdb6c (preset 0x273d)
-813,-1302,generic 0x1cdaec (preset 0x273c),generic 0x1cdb6c (preset 0x273d)
-904,-995,generic 0x1cddec (preset 0x2742),generic 0x1cde6c (preset 0x2743)
-828,-898,generic 0x1cddec (preset 0x2742),generic 0x1cde6c (preset 0x2743)
-906,-901,generic 0x1cddec (preset 0x2742),generic 0x1cde6c (preset 0x2743)
-896,-900,generic 0x1cddec (preset 0x2742),generic 0x1cde6c (preset 0x2743)
-797,-1027,generic 0x1cdf6c (preset 0x2745),generic 0x1cdfec (preset 0x2746)
-720,-930,generic 0x1cdf6c (preset 0x2745),generic 0x1cdfec (preset 0x2746)
-779,-1135,generic 0x1ce06c (preset 0x2747),generic 0x1ce0ec (preset 0x2748)
-685,-1042,generic 0x1ce06c (preset 0x2747),generic 0x1ce0ec (preset 0x2748)
-941,-588,generic 0x1ce1ec (preset 0x274a),generic 0x1ce26c (preset 0x274b)
-927,-682,generic 0x1ce1ec (preset 0x274a),generic 0x1ce26c (preset 0x274b)
-901,-585,generic 0x1ce1ec (preset 0x274a),generic 0x1ce26c (preset 0x274b)
-928,-586,generic 0x1ce1ec (preset 0x274a),generic 0x1ce26c (preset 0x274b)
-2716,-2123,generic 0x1ce36c (preset 0x274e),generic 0x1cecec (preset 0x2767)
-2717,-2089,generic 0x1ce36c (preset 0x274e),generic 0x1cecec (preset 0x2767)
-2717,-2084,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2715,-2182,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2717,-2084,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2715,-2182,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2715,-2182,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2715,-2182,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2708,-2182,generic 0x1ce36c (preset 0x274e),generic 0x1cecec (preset 0x2767)
-2663,-2181,generic 0x1ce36c (preset 0x274e),generic 0x1cecec (preset 0x2767)
-2715,-2182,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2715,-2182,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2618,-2180,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2619,-2175,generic 0x1ce36c (preset 0x274e),generic 0x1cecec (preset 0x2767)
-2619,-2141,generic 0x1ce36c (preset 0x274e),generic 0x1cecec (preset 0x2767)
-2618,-2180,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2618,-2180,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2620,-2082,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2620,-2082,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2620,-2082,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2620,-2082,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2628,-2082,generic 0x1ce36c (preset 0x274e),generic 0x1cecec (preset 0x2767)
-2674,-2083,generic 0x1ce36c (preset 0x274e),generic 0x1cecec (preset 0x2767)
-2717,-2084,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2620,-2082,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-2620,-2082,generic 0x1ce36c (preset 0x274e),generic 0x1ced6c (preset 0x2768)
-3472,-2362,generic 0x1ce56c (preset 0x2752),generic 0x1ce66c (preset 0x2754)
-3472,-2339,generic 0x1ce56c (preset 0x2752),generic 0x1ce66c (preset 0x2754)
-3447,-2319,generic 0x1ce5ec (preset 0x2753),generic 0x1ce66c (preset 0x2754)
-3384,-2392,generic 0x1ce5ec (preset 0x2753),generic 0x1ce66c (preset 0x2754)
-3351,-2366,generic 0x1ce5ec (preset 0x2753),generic 0x1ce66c (preset 0x2754)
-3351,-2356,generic 0x1ce5ec (preset 0x2753),generic 0x1ce66c (preset 0x2754)
-3400,-2294,generic 0x1ce5ec (preset 0x2753),generic 0x1ce66c (preset 0x2754)
-3415,-2294,generic 0x1ce5ec (preset 0x2753),generic 0x1ce66c (preset 0x2754)
-3344,-2358,generic 0x1ce6ec (preset 0x2755),generic 0x1ce76c (preset 0x2756)
-3345,-2308,generic 0x1ce6ec (preset 0x2755),generic 0x1ce76c (preset 0x2756)
-3338,-2399,generic 0x1ce6ec (preset 0x2755),generic 0x1ce76c (preset 0x2756)
-3286,-2398,generic 0x1ce6ec (preset 0x2755),generic 0x1ce76c (preset 0x2756)
-3246,-2393,generic 0x1ce6ec (preset 0x2755),generic 0x1ce76c (preset 0x2756)
-3247,-2358,generic 0x1ce6ec (preset 0x2755),generic 0x1ce76c (preset 0x2756)
-3255,-2301,generic 0x1ce6ec (preset 0x2755),generic 0x1ce76c (preset 0x2756)
-3305,-2302,generic 0x1ce6ec (preset 0x2755),generic 0x1ce76c (preset 0x2756)
-3051,-3093,generic 0x1ce96c (preset 0x275f),generic 0x1ce9ec (preset 0x2760)
-2974,-2996,generic 0x1ce96c (preset 0x275f),generic 0x1ce9ec (preset 0x2760)
-2924,-2132,generic 0x1cebec (preset 0x2765),generic 0x1cec6c (preset 0x2766)
-2848,-2035,generic 0x1cebec (preset 0x2765),generic 0x1cec6c (preset 0x2766)
-2716,-2123,generic 0x1cecec (preset 0x2767),generic 0x1ced6c (preset 0x2768)
-2708,-2182,generic 0x1cecec (preset 0x2767),generic 0x1ced6c (preset 0x2768)
-2663,-2181,generic 0x1cecec (preset 0x2767),generic 0x1ced6c (preset 0x2768)
-2619,-2175,generic 0x1cecec (preset 0x2767),generic 0x1ced6c (preset 0x2768)
-2619,-2141,generic 0x1cecec (preset 0x2767),generic 0x1ced6c (preset 0x2768)
-2628,-2082,generic 0x1cecec (preset 0x2767),generic 0x1ced6c (preset 0x2768)
-2717,-2089,generic 0x1cecec (preset 0x2767),generic 0x1ced6c (preset 0x2768)
-2674,-2083,generic 0x1cecec (preset 0x2767),generic 0x1ced6c (preset 0x2768)
-2705,-2809,generic 0x1cedec (preset 0x276b),generic 0x1cee6c (preset 0x276c)
-2629,-2712,generic 0x1cedec (preset 0x276b),generic 0x1cee6c (preset 0x276c)
-2820,-3993,generic 0x1cef6c (preset 0x276e),generic 0x1cefec (preset 0x276f)
-2821,-3922,generic 0x1cef6c (preset 0x276e),generic 0x1cefec (preset 0x276f)
-2799,-3999,generic 0x1cef6c (preset 0x276e),generic 0x1cefec (preset 0x276f)
-2740,-3998,generic 0x1cef6c (preset 0x276e),generic 0x1cefec (preset 0x276f)
-2726,-3948,generic 0x1cef6c (preset 0x276e),generic 0x1cefec (preset 0x276f)
-2727,-3920,generic 0x1cef6c (preset 0x276e),generic 0x1cefec (preset 0x276f)
-2795,-3901,generic 0x1cef6c (preset 0x276e),generic 0x1cefec (preset 0x276f)
-2815,-3901,generic 0x1cef6c (preset 0x276e),generic 0x1cefec (preset 0x276f)
-2764,-3855,generic 0x1cf06c (preset 0x2770),generic 0x1cf0ec (preset 0x2771)
-2757,-3855,generic 0x1cf06c (preset 0x2770),generic 0x1cf0ec (preset 0x2771)
-2689,-3835,generic 0x1cf06c (preset 0x2770),generic 0x1cf0ec (preset 0x2771)
-2688,-3775,generic 0x1cf06c (preset 0x2770),generic 0x1cf0ec (preset 0x2771)
-2692,-3760,generic 0x1cf06c (preset 0x2770),generic 0x1cf0ec (preset 0x2771)
-2777,-3759,generic 0x1cf06c (preset 0x2770),generic 0x1cf0ec (preset 0x2771)
-2787,-3774,generic 0x1cf06c (preset 0x2770),generic 0x1cf0ec (preset 0x2771)
-2787,-3762,generic 0x1cf06c (preset 0x2770),generic 0x1cf0ec (preset 0x2771)
-3152,-4930,generic 0x1cf1ec (preset 0x2773),generic 0x1cf26c (preset 0x2774)
-3058,-4872,generic 0x1cf1ec (preset 0x2773),generic 0x1cf26c (preset 0x2774)
-3053,-4944,generic 0x1cf26c (preset 0x2774),generic 0x1cf2ec (preset 0x2775)
-3055,-4873,generic 0x1cf26c (preset 0x2774),generic 0x1cf2ec (preset 0x2775)
-2212,-4007,generic 0x1cf96c (preset 0x279e),generic 0x1cfb6c (preset 0x27a3)
-2212,-3976,generic 0x1cf96c (preset 0x279e),generic 0x1cfb6c (preset 0x27a3)
-2155,-4024,generic 0x1cf96c (preset 0x279e),generic 0x1cfb6c (preset 0x27a3)
-2123,-4023,generic 0x1cf96c (preset 0x279e),generic 0x1cfb6c (preset 0x27a3)
-2113,-3989,generic 0x1cf96c (preset 0x279e),generic 0x1cfb6c (preset 0x27a3)
-2113,-3936,generic 0x1cf96c (preset 0x279e),generic 0x1cfb6c (preset 0x27a3)
-2139,-3928,generic 0x1cf96c (preset 0x279e),generic 0x1cfb6c (preset 0x27a3)
-2199,-3929,generic 0x1cf96c (preset 0x279e),generic 0x1cfb6c (preset 0x27a3)
-3574,-1610,generic 0x1cfbec (preset 0x27a7),generic 0x1cfc6c (preset 0x27a8)
-3574,-1536,generic 0x1cfbec (preset 0x27a7),generic 0x1cfc6c (preset 0x27a8)
-3516,-1626,generic 0x1cfbec (preset 0x27a7),generic 0x1cfc6c (preset 0x27a8)
-3500,-1626,generic 0x1cfbec (preset 0x27a7),generic 0x1cfc6c (preset 0x27a8)
-3479,-1551,generic 0x1cfbec (preset 0x27a7),generic 0x1cfc6c (preset 0x27a8)
-3479,-1536,generic 0x1cfbec (preset 0x27a7),generic 0x1cfc6c (preset 0x27a8)
-3503,-1529,generic 0x1cfbec (preset 0x27a7),generic 0x1cfc6c (preset 0x27a8)
-3572,-1529,generic 0x1cfbec (preset 0x27a7),generic 0x1cfc6c (preset 0x27a8)
123,-222,generic 0x1d06ec (preset 0x2839),generic 0x1d11f0 (preset 0x2833)
125,-222,generic 0x1d06ec (preset 0x2839),generic 0x1d11f0 (preset 0x2833)
-2587,-3890,door 0x1d2cc8 (preset 0x007d),door 0x1d2dc8 (preset 0x007e)
-2587,-3877,door 0x1d2cc8 (preset 0x007d),door 0x1d2dc8 (preset 0x007e)
-2587,-3877,door 0x1d2cc8 (preset 0x007d),door 0x1d2dc8 (preset 0x007e)
-2587,-3890,door 0x1d2cc8 (preset 0x007d),door 0x1d2dc8 (preset 0x007e)
-2587,-3890,door 0x1d2cc8 (preset 0x007d),door 0x1d2dc8 (preset 0x007e)
-2587,-3877,door 0x1d2cc8 (preset 0x007d),door 0x1d2dc8 (preset 0x007e)
-2587,-3877,door 0x1d2cc8 (preset 0x007d),door 0x1d2dc8 (preset 0x007e)
