between,and,width,kept,reason,because_of
wall of tile 005400 (room 0x06),door 0x1e6ef4 (preset 0x0022),36.827,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005400 (room 0x06),door 0x1e6ef4 (preset 0x0022),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 032202 (room 0x06)
wall of tile 005400 (room 0x06),door 0x1e6ef4 (preset 0x0022),0.842,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e6ef4 (preset 0x0022)
wall of tile 005200 (room 0x06),wall of tile 003800 (room 0x07),36.826,no,the line between them touches another wall,wall of tile 005200 (room 0x06)
wall of tile 005200 (room 0x06),door 0x1e6ef4 (preset 0x0022),37.669,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 005200 (room 0x06),door 0x1e6ef4 (preset 0x0022),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D00 (room 0x07),wall of tile 01F302 (room 0x07),50.991,no,the line between them touches another wall,wall of tile 01F402 (room 0x07)
wall of tile 01F402 (room 0x07),wall of tile 01F202 (room 0x07),48.158,no,the line between them touches another wall,wall of tile 01F302 (room 0x07)
wall of tile 01F401 (room 0x07),wall of tile 01F201 (room 0x07),48.158,no,the line between them touches another wall,wall of tile 01F301 (room 0x07)
wall of tile 01F301 (room 0x07),wall of tile 003600 (room 0x07),50.991,no,the line between them touches another wall,wall of tile 01F401 (room 0x07)
wall of tile 01F202 (room 0x07),wall of tile 01F802 (room 0x07),48.158,no,the line between them touches another wall,wall of tile 01F102 (room 0x07)
wall of tile 01F201 (room 0x07),wall of tile 01F801 (room 0x07),48.158,no,the line between them touches another wall,wall of tile 01F101 (room 0x07)
wall of tile 01F102 (room 0x07),wall of tile 002400 (room 0x07),48.158,no,the line between them touches another wall,wall of tile 01F802 (room 0x07)
wall of tile 01F101 (room 0x07),wall of tile 004000 (room 0x07),48.158,no,the line between them touches another wall,wall of tile 01F801 (room 0x07)
wall of tile 002600 (room 0x07),wall of tile 004A00 (room 0x05),36.826,no,the line between them touches another wall,wall of tile 004A00 (room 0x05)
wall of tile 004200 (room 0x07),wall of tile 004C00 (room 0x05),36.826,no,the line between them touches another wall,wall of tile 004C00 (room 0x05)
wall of tile 004A00 (room 0x05),wall of tile 004D01 (room 0x05),52.081,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 004D01 (room 0x05)
wall of tile 004A00 (room 0x05),wall of tile 007A01 (room 0x05),36.827,no,the line between them touches another wall,wall of tile 004D01 (room 0x05)
wall of tile 004C00 (room 0x05),wall of tile 004D01 (room 0x05),52.081,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 004D02 (room 0x05)
wall of tile 004C00 (room 0x05),wall of tile 00CA02 (room 0x05),36.827,no,the line between them touches another wall,wall of tile 004D02 (room 0x05)
wall of tile 004D02 (room 0x05),wall of tile 004D01 (room 0x05),36.827,no,the line between them touches another wall,wall of tile 00CA02 (room 0x05)
wall of tile 004D01 (room 0x05),wall of tile 004D01 (room 0x05),36.827,no,the line between them touches another wall,wall of tile 007A01 (room 0x05)
wall of tile 038B02 (room 0x02),wall of tile 00CA02 (room 0x05),33.994,no,the line between them touches another wall,wall of tile 004D01 (room 0x05)
wall of tile 007A01 (room 0x05),wall of tile 038B01 (room 0x02),33.994,no,the line between them touches another wall,wall of tile 004D01 (room 0x05)
wall of tile 031909 (room 0x0c),wall of tile 031109 (room 0x0c),36.827,no,the line between them touches another wall,wall of tile 031509 (room 0x0c)
wall of tile 031509 (room 0x0c),wall of tile 030C09 (room 0x0c),36.827,no,the line between them touches another wall,wall of tile 031109 (room 0x0c)
wall of tile 03A30A (room 0x0c),wall of tile 039F0A (room 0x0c),36.827,no,the line between them touches another wall,wall of tile 03A10A (room 0x0c)
wall of tile 03A309 (room 0x0c),wall of tile 039F09 (room 0x0c),36.827,no,the line between them touches another wall,wall of tile 03A109 (room 0x0c)
wall of tile 03A10A (room 0x0c),wall of tile 039D0A (room 0x0c),36.827,no,the line between them touches another wall,wall of tile 039F0A (room 0x0c)
wall of tile 03A109 (room 0x0c),wall of tile 039D09 (room 0x0c),36.827,no,the line between them touches another wall,wall of tile 039F09 (room 0x0c)
wall of tile 039F0A (room 0x0c),wall of tile 039B0A (room 0x0c),36.827,no,the line between them touches another wall,wall of tile 039D0A (room 0x0c)
wall of tile 039F09 (room 0x0c),wall of tile 039B09 (room 0x0c),36.827,no,the line between them touches another wall,wall of tile 039D09 (room 0x0c)
wall of tile 039D0A (room 0x0c),wall of tile 01D809 (room 0x0c),36.826,no,the line between them touches another wall,wall of tile 039B0A (room 0x0c)
wall of tile 039D09 (room 0x0c),wall of tile 01BE09 (room 0x0c),36.826,no,the line between them touches another wall,wall of tile 039B09 (room 0x0c)
wall of tile 01E309 (room 0x08),wall of tile 01E60A (room 0x08),50.116,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01E60A (room 0x08)
wall of tile 01E309 (room 0x08),wall of tile 054208 (room 0x08),51.069,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01E60A (room 0x08)
wall of tile 01E60A (room 0x08),wall of tile 054208 (room 0x08),48.786,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01E60A (room 0x08)
wall of tile 01B609 (room 0x08),generic 0x1ea400 (preset 0x00b1),53.786,yes,,
wall of tile 01CC0A (room 0x08),wall of tile 01C90A (room 0x08),50.116,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01CC09 (room 0x08)
wall of tile 01CC09 (room 0x08),wall of tile 054308 (room 0x08),48.786,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01CC0A (room 0x08)
wall of tile 054308 (room 0x08),wall of tile 01C90A (room 0x08),51.069,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01CC0A (room 0x08)
wall of tile 054408 (room 0x08),wall of tile 01D608 (room 0x08),14.164,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01D608 (room 0x08)
wall of tile 01F008 (room 0x08),wall of tile 01EF08 (room 0x08),14.164,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 01F008 (room 0x08)
wall of tile 055709 (room 0x0b),wall of tile 054709 (room 0x0d),59.489,no,the line between them touches another wall,wall of tile 055D0A (room 0x0b)
wall of tile 055709 (room 0x0b),door 0x1e6ff4 (preset 0x0023),59.750,no,the line between them touches another wall,door 0x1e6ff4 (preset 0x0023)
wall of tile 055709 (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.104,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 055709 (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.104,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05570A (room 0x0b),wall of tile 05470A (room 0x0d),59.489,no,the line between them touches another wall,wall of tile 05600A (room 0x0b)
wall of tile 05570A (room 0x0b),door 0x1e6ff4 (preset 0x0023),59.490,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05570A (room 0x0b),door 0x1e6ff4 (preset 0x0023),59.489,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05570A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 05600A (room 0x0b)
wall of tile 05570A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.032,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e6ff4 (preset 0x0023)
wall of tile 05600A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.001,no,the line between them touches another wall,door 0x1e6ff4 (preset 0x0023)
wall of tile 05600A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.105,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05600A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.261,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 05570A (room 0x0b)
wall of tile 05470A (room 0x0d),door 0x1e6ff4 (preset 0x0023),0.104,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05470A (room 0x0d),door 0x1e6ff4 (preset 0x0023),0.105,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 05470A (room 0x0d),door 0x1e6ff4 (preset 0x0023),59.750,no,the line between them touches another wall,door 0x1e6ff4 (preset 0x0023)
wall of tile 055D0A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.261,no,the line between them touches another wall,door 0x1e6ff4 (preset 0x0023)
wall of tile 055D0A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.001,no,the line between them touches another wall,door 0x1e6ff4 (preset 0x0023)
wall of tile 055D0A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.105,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 055D0A (room 0x0b),door 0x1e6ff4 (preset 0x0023),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 054709 (room 0x0d),door 0x1e6ff4 (preset 0x0023),0.023,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e6ff4 (preset 0x0023)
wall of tile 054709 (room 0x0d),door 0x1e6ff4 (preset 0x0023),59.490,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 054709 (room 0x0d),door 0x1e6ff4 (preset 0x0023),59.489,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 02E511 (room 0x17),wall of tile 00CA11 (room 0x17),25.495,no,the line between them touches another wall,wall of tile 002612 (room 0x17)
wall of tile 02E710 (room 0x17),wall of tile 00CC12 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02EA12 (room 0x17)
wall of tile 02E710 (room 0x17),wall of tile 002612 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02E511 (room 0x17)
wall of tile 02F112 (room 0x17),wall of tile 01BB12 (room 0x17),25.495,no,the line between them touches another wall,wall of tile 011711 (room 0x17)
wall of tile 02F310 (room 0x17),wall of tile 01BD12 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02F611 (room 0x17)
wall of tile 02F310 (room 0x17),wall of tile 011711 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02F112 (room 0x17)
wall of tile 02F612 (room 0x17),wall of tile 01BE12 (room 0x17),25.495,no,the line between them touches another wall,wall of tile 01BD11 (room 0x17)
wall of tile 02F710 (room 0x17),wall of tile 01C012 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02F911 (room 0x17)
wall of tile 02F710 (room 0x17),wall of tile 01BD11 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02F612 (room 0x17)
wall of tile 02EB10 (room 0x17),wall of tile 00CC11 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02EA11 (room 0x17)
wall of tile 02EB10 (room 0x17),wall of tile 00CF12 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02ED12 (room 0x17)
wall of tile 02EA12 (room 0x17),wall of tile 00CA11 (room 0x17),25.495,no,the line between them touches another wall,wall of tile 00CC12 (room 0x17)
wall of tile 02EA11 (room 0x17),wall of tile 00CD11 (room 0x17),25.495,no,the line between them touches another wall,wall of tile 00CC11 (room 0x17)
wall of tile 00CD11 (room 0x17),wall of tile 02ED12 (room 0x17),25.495,no,the line between them touches another wall,wall of tile 00CF12 (room 0x17)
wall of tile 00CF12 (room 0x17),monitor 0x1e8324 (preset 0x2716),0.167,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00CF11 (room 0x17),wall of tile 02EE10 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02ED11 (room 0x17)
wall of tile 00CE12 (room 0x14),monitor 0x1e8324 (preset 0x2716),11.331,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00CE12 (room 0x14),monitor 0x1e8324 (preset 0x2716),0.017,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00CE12 (room 0x14),monitor 0x1e8324 (preset 0x2716),0.000,no,the line between them touches another wall,monitor 0x1e8324 (preset 0x2716)
wall of tile 00D012 (room 0x17),wall of tile 02F011 (room 0x17),25.495,no,the line between them touches another wall,wall of tile 00D212 (room 0x17)
wall of tile 00D012 (room 0x17),wall of tile 02ED11 (room 0x17),25.495,no,the line between them touches another wall,wall of tile 00CF11 (room 0x17)
wall of tile 00D212 (room 0x17),wall of tile 02EE10 (room 0x17),39.659,no,the line between them touches another wall,wall of tile 02F011 (room 0x17)
wall of tile 00D211 (room 0x17),door 0x1e8124 (preset 0x0077),36.935,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 00D111 (room 0x13)
wall of tile 00D211 (room 0x17),door 0x1e8124 (preset 0x0077),36.935,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 00D111 (room 0x13)
wall of tile 00D111 (room 0x13),wall of tile 036D1A (room 0x18),16.997,no,the line between them touches another wall,wall of tile 036D19 (room 0x18)
wall of tile 00D111 (room 0x13),door 0x1e8124 (preset 0x0077),2.833,yes,,
wall of tile 00D111 (room 0x13),door 0x1e8124 (preset 0x0077),2.833,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e8124 (preset 0x0077)
wall of tile 00D111 (room 0x13),door 0x1e8124 (preset 0x0077),2.833,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e8124 (preset 0x0077)
wall of tile 00D111 (room 0x13),door 0x1e8124 (preset 0x0077),2.833,yes,,
wall of tile 00D111 (room 0x13),door 0x1e8124 (preset 0x0077),31.161,yes,,
wall of tile 00D111 (room 0x13),door 0x1e8124 (preset 0x0077),31.161,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 036D19 (room 0x18)
wall of tile 00D111 (room 0x13),door 0x1e8224 (preset 0x0078),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00D111 (room 0x13),door 0x1e8224 (preset 0x0078),31.161,no,the line between them touches another wall,door 0x1e8224 (preset 0x0078)
wall of tile 00D111 (room 0x13),door 0x1e8224 (preset 0x0078),31.161,no,the line between them touches another wall,door 0x1e8224 (preset 0x0078)
wall of tile 036D19 (room 0x18),door 0x1e8124 (preset 0x0077),31.161,yes,,
wall of tile 036D19 (room 0x18),door 0x1e8124 (preset 0x0077),31.161,yes,,
wall of tile 036D19 (room 0x18),door 0x1e8224 (preset 0x0078),31.161,no,the line between them touches another wall,door 0x1e8224 (preset 0x0078)
wall of tile 036D19 (room 0x18),door 0x1e8224 (preset 0x0078),31.161,no,the line between them touches another wall,door 0x1e8224 (preset 0x0078)
wall of tile 036D19 (room 0x18),door 0x1e8124 (preset 0x0077),2.833,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e8124 (preset 0x0077)
wall of tile 036D19 (room 0x18),door 0x1e8124 (preset 0x0077),2.833,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e8124 (preset 0x0077)
wall of tile 036D19 (room 0x18),door 0x1e8124 (preset 0x0077),2.833,yes,,
wall of tile 036D1A (room 0x18),door 0x1e8124 (preset 0x0077),19.830,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 00D111 (room 0x13)
wall of tile 036D1A (room 0x18),door 0x1e8124 (preset 0x0077),19.830,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 00D111 (room 0x13)
wall of tile 036D1A (room 0x18),door 0x1e8124 (preset 0x0077),19.830,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 00D111 (room 0x13)
wall of tile 037019 (room 0x1c),wall of tile 03771A (room 0x1c),31.161,no,the line between them touches another wall,wall of tile 03751A (room 0x1c)
wall of tile 037019 (room 0x1c),wall of tile 03591A (room 0x1d),44.068,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03751A (room 0x1c),wall of tile 03591A (room 0x1d),31.161,no,the line between them touches another wall,wall of tile 03771A (room 0x1c)
wall of tile 037C1A (room 0x21),wall of tile 01F819 (room 0x21),31.289,no,the line between them touches another wall,wall of tile 037D1A (room 0x21)
wall of tile 037B1A (room 0x21),wall of tile 01F81A (room 0x21),31.161,no,the line between them touches another wall,wall of tile 037D19 (room 0x21)
wall of tile 008B1A (room 0x22),wall of tile 000C21 (room 0x23),48.158,no,the line between them touches another wall,wall of tile 000522 (room 0x23)
wall of tile 008B1A (room 0x22),monitor 0x1e7fc4 (preset 0x272f),0.017,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 008B1A (room 0x22),monitor 0x1e7fc4 (preset 0x272f),0.000,no,the line between them touches another wall,monitor 0x1e7fc4 (preset 0x272f)
wall of tile 008B1A (room 0x22),wall of tile 00BD21 (room 0x30),48.158,no,the line between them touches another wall,wall of tile 000822 (room 0x30)
wall of tile 008B1A (room 0x22),wall of tile 000C22 (room 0x23),48.158,no,the line between them touches another wall,wall of tile 000521 (room 0x23)
wall of tile 008B1A (room 0x22),monitor 0x1e7ec4 (preset 0x272e),0.017,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 008B1A (room 0x22),monitor 0x1e7ec4 (preset 0x272e),0.000,no,the line between them touches another wall,monitor 0x1e7ec4 (preset 0x272e)
wall of tile 008B1A (room 0x22),monitor 0x1e7fc4 (preset 0x272f),0.260,no,the line between them touches another wall,monitor 0x1e7fc4 (preset 0x272f)
wall of tile 008B1A (room 0x22),wall of tile 00BD22 (room 0x30),48.158,no,the line between them touches another wall,wall of tile 000821 (room 0x30)
wall of tile 008B1A (room 0x22),monitor 0x1e7ec4 (preset 0x272e),0.000,yes,,
wall of tile 008B1A (room 0x22),monitor 0x1e7ec4 (preset 0x272e),0.260,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 000821 (room 0x30)
wall of tile 000822 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),0.199,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000822 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),0.199,no,the line between them touches another wall,monitor 0x1e7ec4 (preset 0x272e)
wall of tile 000821 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),0.000,yes,,
wall of tile 000821 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",monitor 0x1e7ec4 (preset 0x272e)
wall of tile 00BD22 (room 0x30),wall of tile 00B121 (room 0x31),48.158,no,the line between them touches another wall,wall of tile 00B922 (room 0x30)
wall of tile 00BD22 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),47.898,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 000821 (room 0x30)
wall of tile 00BD22 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),47.898,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 000821 (room 0x30)
wall of tile 00BD21 (room 0x30),wall of tile 004D22 (room 0x2e),48.158,no,the line between them touches another wall,wall of tile 00B921 (room 0x30)
wall of tile 00BD21 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),48.141,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 000822 (room 0x30)
wall of tile 00BD21 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),48.142,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00BD21 (room 0x30),monitor 0x1e7ec4 (preset 0x272e),48.159,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00B921 (room 0x30),wall of tile 005421 (room 0x2e),48.158,no,the line between them touches another wall,wall of tile 004D22 (room 0x2e)
wall of tile 00B121 (room 0x31),wall of tile 008621 (room 0x32),50.991,no,the line between them touches another wall,wall of tile 008221 (room 0x32)
wall of tile 008222 (room 0x32),wall of tile 005422 (room 0x2e),48.158,no,the line between them touches another wall,wall of tile 004D21 (room 0x2e)
wall of tile 008621 (room 0x32),wall of tile 006421 (room 0x34),48.158,no,the line between them touches another wall,wall of tile 007F22 (room 0x32)
wall of tile 008622 (room 0x32),wall of tile 005722 (room 0x2f),48.158,no,the line between them touches another wall,wall of tile 007F21 (room 0x32)
wall of tile 008622 (room 0x32),wall of tile 004D21 (room 0x2e),50.991,no,the line between them touches another wall,wall of tile 008222 (room 0x32)
wall of tile 007F21 (room 0x32),wall of tile 005E21 (room 0x2f),48.158,no,the line between them touches another wall,wall of tile 005722 (room 0x2f)
wall of tile 007F22 (room 0x32),wall of tile 006821 (room 0x34),48.158,no,the line between them touches another wall,wall of tile 006421 (room 0x34)
wall of tile 00B321 (room 0x33),wall of tile 005E22 (room 0x2f),48.158,no,the line between them touches another wall,wall of tile 005721 (room 0x2f)
wall of tile 00B321 (room 0x33),wall of tile 006822 (room 0x34),48.158,no,the line between them touches another wall,wall of tile 006422 (room 0x34)
wall of tile 005E22 (room 0x2f),wall of tile 00AF21 (room 0x2a),48.158,no,the line between them touches another wall,wall of tile 005A22 (room 0x2f)
wall of tile 005E21 (room 0x2f),wall of tile 007522 (room 0x29),48.158,no,the line between them touches another wall,wall of tile 005A21 (room 0x2f)
wall of tile 005A21 (room 0x2f),wall of tile 007C21 (room 0x29),48.158,no,the line between them touches another wall,wall of tile 007522 (room 0x29)
wall of tile 00AF21 (room 0x2a),wall of tile 004A22 (room 0x2b),50.991,no,the line between them touches another wall,wall of tile 004321 (room 0x2b)
wall of tile 004322 (room 0x2b),wall of tile 007C22 (room 0x29),48.158,no,the line between them touches another wall,wall of tile 007521 (room 0x29)
wall of tile 004A22 (room 0x2b),wall of tile 00AA21 (room 0x2c),50.991,no,the line between them touches another wall,wall of tile 004622 (room 0x2b)
wall of tile 004A21 (room 0x2b),wall of tile 001322 (room 0x2d),50.991,no,the line between them touches another wall,wall of tile 004621 (room 0x2b)
wall of tile 004A21 (room 0x2b),wall of tile 007521 (room 0x29),50.991,no,the line between them touches another wall,wall of tile 004322 (room 0x2b)
wall of tile 004621 (room 0x2b),wall of tile 001022 (room 0x2d),48.158,no,the line between them touches another wall,wall of tile 001322 (room 0x2d)
wall of tile 004621 (room 0x2b),wall of tile 012310 (room 0x12),48.158,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 004622 (room 0x2b),wall of tile 012310 (room 0x12),48.158,no,the line between them touches another wall,wall of tile 00AA21 (room 0x2c)
wall of tile 00AA21 (room 0x2c),wall of tile 001021 (room 0x2d),48.158,no,the line between them touches another wall,wall of tile 001321 (room 0x2d)
wall of tile 00AA21 (room 0x2c),generic 0x1e896c (preset 0x008d),12.075,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00AA21 (room 0x2c),generic 0x1e896c (preset 0x008d),46.598,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 00AA21 (room 0x2c),generic 0x1e896c (preset 0x008d),50.152,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 00AA21 (room 0x2c),generic 0x1e896c (preset 0x008d),10.031,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00AA21 (room 0x2c),generic 0x1e896c (preset 0x008d),12.075,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001322 (room 0x2d),wall of tile 012310 (room 0x12),48.158,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001321 (room 0x2d),generic 0x1e896c (preset 0x008d),18.548,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001321 (room 0x2d),generic 0x1e896c (preset 0x008d),58.568,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001321 (room 0x2d),generic 0x1e896c (preset 0x008d),0.079,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001321 (room 0x2d),generic 0x1e896c (preset 0x008d),29.966,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001021 (room 0x2d),generic 0x1e896c (preset 0x008d),31.006,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001021 (room 0x2d),generic 0x1e896c (preset 0x008d),56.554,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e896c (preset 0x008d),31.000,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001021 (room 0x2d),generic 0x1e8b6c (preset 0x008b),29.984,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001021 (room 0x2d),generic 0x1e8b6c (preset 0x008b),56.529,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8b6c (preset 0x008b),8.287,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8bfc (preset 0x2790),15.063,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8bfc (preset 0x2790),48.887,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8bfc (preset 0x2790),48.887,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8bfc (preset 0x2790),22.400,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8bfc (preset 0x2790),22.400,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8bfc (preset 0x2790),15.063,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8c7c (preset 0x278f),38.535,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001021 (room 0x2d),generic 0x1e8c7c (preset 0x278f),38.535,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001022 (room 0x2d),wall of tile 003210 (room 0x12),48.158,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001022 (room 0x2d),wall of tile 012310 (room 0x12),48.158,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 001022 (room 0x2d),generic 0x1e8bfc (preset 0x2790),29.431,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001022 (room 0x2d),generic 0x1e8bfc (preset 0x2790),59.747,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001022 (room 0x2d),generic 0x1e8bfc (preset 0x2790),56.111,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001022 (room 0x2d),generic 0x1e8bfc (preset 0x2790),22.400,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001022 (room 0x2d),generic 0x1e8bfc (preset 0x2790),22.400,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001022 (room 0x2d),generic 0x1e8bfc (preset 0x2790),21.094,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001022 (room 0x2d),generic 0x1e8c7c (preset 0x278f),38.535,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001022 (room 0x2d),generic 0x1e8c7c (preset 0x278f),38.535,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 007C22 (room 0x29),wall of tile 00AD21 (room 0x28),50.991,no,the line between them touches another wall,wall of tile 007822 (room 0x29)
wall of tile 007C21 (room 0x29),wall of tile 005022 (room 0x2e),50.991,no,the line between them touches another wall,wall of tile 007821 (room 0x29)
wall of tile 007821 (room 0x29),wall of tile 005422 (room 0x2e),48.158,no,the line between them touches another wall,wall of tile 005022 (room 0x2e)
