between,and,width,kept,reason,because_of
wall of tile 001061 (room 0x4a),wall of tile 000F61 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 001061 (room 0x4a)
wall of tile 001061 (room 0x4a),wall of tile 000B62 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001061 (room 0x4a),wall of tile 000B61 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000F61 (room 0x4a),wall of tile 000B61 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 000B62 (room 0x4a)
wall of tile 000A61 (room 0x4a),wall of tile 002562 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A61 (room 0x4a),wall of tile 002561 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A61 (room 0x4a),wall of tile 002562 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A61 (room 0x4a),wall of tile 002A62 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 000A61 (room 0x4a)
wall of tile 000A61 (room 0x4a),wall of tile 002561 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002A62 (room 0x4a),wall of tile 002561 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 002562 (room 0x4a)
wall of tile 001E61 (room 0x4a),wall of tile 000162 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E61 (room 0x4a),wall of tile 000161 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E61 (room 0x4a),wall of tile 002361 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 001E61 (room 0x4a)
wall of tile 001E61 (room 0x4a),wall of tile 000162 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E61 (room 0x4a),wall of tile 000161 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002361 (room 0x4a),wall of tile 000161 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 000162 (room 0x4a)
wall of tile 000261 (room 0x4a),wall of tile 000762 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000261 (room 0x4a),wall of tile 000761 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000261 (room 0x4a),wall of tile 000662 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 000261 (room 0x4a)
wall of tile 000261 (room 0x4a),wall of tile 000762 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000261 (room 0x4a),wall of tile 000761 (room 0x4a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000662 (room 0x4a),wall of tile 000761 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 000762 (room 0x4a)
wall of tile 000761 (room 0x4a),wall of tile 000861 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 000862 (room 0x4a)
wall of tile 000761 (room 0x4a),wall of tile 000862 (room 0x4a),18.308,no,the line between them touches another wall,wall of tile 000761 (room 0x4a)
wall of tile 000761 (room 0x4a),wall of tile 000861 (room 0x4a),25.892,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000861 (room 0x4a),door 0x1ee130 (preset 0x0023),0.000,no,the line between them touches another wall,door 0x1ee130 (preset 0x0023)
wall of tile 000861 (room 0x4a),door 0x1ee130 (preset 0x0023),4.577,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1ee130 (preset 0x0023)
wall of tile 012A08 (room 0x1d),wall of tile 001159 (room 0x46),37.744,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012A08 (room 0x1d),wall of tile 001159 (room 0x46),37.744,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012A08 (room 0x1d),wall of tile 00105A (room 0x46),29.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012A08 (room 0x1d),wall of tile 001059 (room 0x46),29.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012B08 (room 0x1d),wall of tile 001159 (room 0x46),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012B08 (room 0x1d),wall of tile 001159 (room 0x46),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012B08 (room 0x1d),wall of tile 00105A (room 0x46),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012B08 (room 0x1d),wall of tile 001059 (room 0x46),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012B08 (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012B08 (room 0x1d),door 0x1ee030 (preset 0x0022),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012B08 (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012C08 (room 0x1d),wall of tile 000759 (room 0x46),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012C08 (room 0x1d),wall of tile 000759 (room 0x46),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012C08 (room 0x1d),wall of tile 00085A (room 0x46),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012C08 (room 0x1d),wall of tile 000859 (room 0x46),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012C08 (room 0x1d),door 0x1ee030 (preset 0x0022),9.154,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 000859 (room 0x46)
wall of tile 012C08 (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D9C09 (room 0x1d)
wall of tile 012C08 (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D9C09 (room 0x1d)
wall of tile 0D9C09 (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1ee030 (preset 0x0022)
wall of tile 0D9C09 (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,yes,,
wall of tile 0D9C09 (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,yes,,
wall of tile 0D9C0A (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0D9C0A (room 0x1d),door 0x1ee030 (preset 0x0022),0.000,no,the line between them touches another wall,door 0x1ee030 (preset 0x0022)
wall of tile 001159 (room 0x46),wall of tile 001059 (room 0x46),18.308,no,the line between them touches another wall,wall of tile 00105A (room 0x46)
wall of tile 001159 (room 0x46),wall of tile 00105A (room 0x46),13.731,no,the line between them touches another wall,wall of tile 001159 (room 0x46)
wall of tile 001159 (room 0x46),wall of tile 001059 (room 0x46),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001159 (room 0x46),door 0x1ee030 (preset 0x0022),0.000,no,the line between them touches another wall,door 0x1ee030 (preset 0x0022)
wall of tile 001159 (room 0x46),door 0x1ee030 (preset 0x0022),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001059 (room 0x46),wall of tile 000B5A (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001059 (room 0x46),wall of tile 000B59 (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001059 (room 0x46),wall of tile 000F59 (room 0x46),18.308,no,the line between them touches another wall,wall of tile 001059 (room 0x46)
wall of tile 001059 (room 0x46),wall of tile 000B5A (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001059 (room 0x46),wall of tile 000B59 (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001059 (room 0x46),generic 0x1ea08c (preset 0x2715),50.310,yes,,
wall of tile 001059 (room 0x46),generic 0x1ea08c (preset 0x2715),50.348,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1ea08c (preset 0x2715)
wall of tile 001059 (room 0x46),generic 0x1ea08c (preset 0x2715),50.310,yes,,
wall of tile 001059 (room 0x46),generic 0x1ea08c (preset 0x2715),50.310,yes,,
wall of tile 000F59 (room 0x46),wall of tile 000B59 (room 0x46),18.308,no,the line between them touches another wall,wall of tile 000B5A (room 0x46)
wall of tile 000B59 (room 0x46),generic 0x1ea10c (preset 0x2716),36.615,yes,,
wall of tile 000B59 (room 0x46),generic 0x1ea10c (preset 0x2716),36.615,yes,,
wall of tile 000B59 (room 0x46),generic 0x1ea10c (preset 0x2716),36.615,yes,,
wall of tile 000A59 (room 0x46),wall of tile 00255A (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A59 (room 0x46),wall of tile 002559 (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A59 (room 0x46),wall of tile 00255A (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A59 (room 0x46),wall of tile 002A5A (room 0x46),18.308,no,the line between them touches another wall,wall of tile 000A59 (room 0x46)
wall of tile 000A59 (room 0x46),wall of tile 002559 (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A59 (room 0x46),generic 0x1ea10c (preset 0x2716),36.616,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 000B59 (room 0x46)
wall of tile 000A59 (room 0x46),generic 0x1ea10c (preset 0x2716),36.617,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1ea10c (preset 0x2716)
wall of tile 002A5A (room 0x46),wall of tile 002559 (room 0x46),18.308,no,the line between them touches another wall,wall of tile 00255A (room 0x46)
wall of tile 002259 (room 0x46),wall of tile 015008 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001D5A (room 0x46),wall of tile 015008 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001D5A (room 0x46),wall of tile 014C08 (room 0x1a),47.786,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001D5A (room 0x46),wall of tile 015008 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001D5A (room 0x46),wall of tile 014C08 (room 0x1a),47.786,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E59 (room 0x46),wall of tile 00015A (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E59 (room 0x46),wall of tile 000159 (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E59 (room 0x46),wall of tile 015008 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E59 (room 0x46),generic 0x1ea70c (preset 0x2722),45.771,yes,,
wall of tile 001E59 (room 0x46),generic 0x1ea70c (preset 0x2722),53.443,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 002359 (room 0x46)
wall of tile 001E59 (room 0x46),wall of tile 002359 (room 0x46),22.886,no,the line between them touches another wall,wall of tile 001E59 (room 0x46)
wall of tile 001E59 (room 0x46),wall of tile 00015A (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E59 (room 0x46),wall of tile 000159 (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001E59 (room 0x46),wall of tile 015008 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002359 (room 0x46),wall of tile 000159 (room 0x46),22.886,no,the line between them touches another wall,wall of tile 00015A (room 0x46)
wall of tile 002359 (room 0x46),wall of tile 015008 (room 0x1a),36.617,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002359 (room 0x46),generic 0x1ea70c (preset 0x2722),45.771,yes,,
wall of tile 002359 (room 0x46),generic 0x1ea70c (preset 0x2722),46.702,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1ea70c (preset 0x2722)
wall of tile 00015A (room 0x46),wall of tile 015008 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00015A (room 0x46),generic 0x1ea70c (preset 0x2722),45.771,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 002359 (room 0x46)
wall of tile 00015A (room 0x46),generic 0x1ea70c (preset 0x2722),46.702,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1ea70c (preset 0x2722)
wall of tile 000159 (room 0x46),wall of tile 015B08 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000159 (room 0x46),wall of tile 015008 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000259 (room 0x46),wall of tile 00075A (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000259 (room 0x46),wall of tile 000759 (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000259 (room 0x46),wall of tile 015908 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000259 (room 0x46),wall of tile 00065A (room 0x46),22.886,no,the line between them touches another wall,wall of tile 000259 (room 0x46)
wall of tile 000259 (room 0x46),wall of tile 00075A (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000259 (room 0x46),wall of tile 000759 (room 0x46),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000259 (room 0x46),wall of tile 015908 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000259 (room 0x46),wall of tile 015B08 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00065A (room 0x46),wall of tile 000759 (room 0x46),22.886,no,the line between them touches another wall,wall of tile 00075A (room 0x46)
wall of tile 00065A (room 0x46),wall of tile 015908 (room 0x1a),36.617,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00075A (room 0x46),wall of tile 015908 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000759 (room 0x46),wall of tile 000859 (room 0x46),13.731,no,the line between them touches another wall,wall of tile 00085A (room 0x46)
wall of tile 000759 (room 0x46),wall of tile 015D08 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000759 (room 0x46),wall of tile 00085A (room 0x46),22.886,no,the line between them touches another wall,wall of tile 000759 (room 0x46)
wall of tile 000759 (room 0x46),wall of tile 000859 (room 0x46),26.689,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000759 (room 0x46),wall of tile 015D08 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000759 (room 0x46),wall of tile 015908 (room 0x1a),13.731,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 00085A (room 0x46),wall of tile 015D08 (room 0x1a),36.617,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000859 (room 0x46),wall of tile 015D08 (room 0x1a),36.617,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000859 (room 0x46),door 0x1ee030 (preset 0x0022),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1ee030 (preset 0x0022)
wall of tile 000859 (room 0x46),door 0x1ee030 (preset 0x0022),0.000,yes,,
wall of tile 000859 (room 0x46),door 0x1ee030 (preset 0x0022),9.154,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D9C09 (room 0x1d)
wall of tile 012E08 (room 0x1d),wall of tile 001151 (room 0x42),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012E08 (room 0x1d),wall of tile 001151 (room 0x42),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012E08 (room 0x1d),wall of tile 001052 (room 0x42),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012E08 (room 0x1d),wall of tile 001051 (room 0x42),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 012E08 (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D990A (room 0x1d)
wall of tile 012E08 (room 0x1d),door 0x1edf30 (preset 0x0021),9.154,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D990A (room 0x1d)
wall of tile 012E08 (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D990A (room 0x1d)
wall of tile 013808 (room 0x1d),wall of tile 000751 (room 0x42),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 013808 (room 0x1d),wall of tile 000751 (room 0x42),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 013808 (room 0x1d),wall of tile 000852 (room 0x42),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 013808 (room 0x1d),wall of tile 000851 (room 0x42),9.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 013808 (room 0x1d),door 0x1edf30 (preset 0x0021),9.154,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D9909 (room 0x1d)
wall of tile 013808 (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D9909 (room 0x1d)
wall of tile 013808 (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D9909 (room 0x1d)
wall of tile 0D9909 (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1edf30 (preset 0x0021)
wall of tile 0D9909 (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,yes,,
wall of tile 0D9909 (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,yes,,
wall of tile 0D990A (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,yes,,
wall of tile 0D990A (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1edf30 (preset 0x0021)
wall of tile 0D990A (room 0x1d),door 0x1edf30 (preset 0x0021),0.000,yes,,
wall of tile 001151 (room 0x42),wall of tile 001051 (room 0x42),18.308,no,the line between them touches another wall,wall of tile 001052 (room 0x42)
wall of tile 001151 (room 0x42),wall of tile 015C08 (room 0x1a),36.617,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001151 (room 0x42),wall of tile 001052 (room 0x42),13.731,no,the line between them touches another wall,wall of tile 001151 (room 0x42)
wall of tile 001151 (room 0x42),wall of tile 001051 (room 0x42),22.886,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001151 (room 0x42),wall of tile 015C08 (room 0x1a),36.617,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001151 (room 0x42),door 0x1edf30 (preset 0x0021),0.000,yes,,
wall of tile 001151 (room 0x42),door 0x1edf30 (preset 0x0021),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1edf30 (preset 0x0021)
wall of tile 001151 (room 0x42),door 0x1edf30 (preset 0x0021),9.154,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0D990A (room 0x1d)
wall of tile 001052 (room 0x42),wall of tile 015C08 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001051 (room 0x42),wall of tile 000B52 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001051 (room 0x42),wall of tile 000B51 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001051 (room 0x42),wall of tile 015A08 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001051 (room 0x42),wall of tile 000F51 (room 0x42),18.308,no,the line between them touches another wall,wall of tile 001051 (room 0x42)
wall of tile 001051 (room 0x42),wall of tile 000B52 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001051 (room 0x42),wall of tile 000B51 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001051 (room 0x42),wall of tile 015C08 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 001051 (room 0x42),wall of tile 015A08 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000F51 (room 0x42),wall of tile 000B51 (room 0x42),18.308,no,the line between them touches another wall,wall of tile 000B52 (room 0x42)
wall of tile 000F51 (room 0x42),wall of tile 015A08 (room 0x1a),36.617,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000B52 (room 0x42),wall of tile 015A08 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000B51 (room 0x42),wall of tile 015A08 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A51 (room 0x42),wall of tile 01BC52 (room 0x42),55.305,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 002552 (room 0x42)
wall of tile 000A51 (room 0x42),wall of tile 002552 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A51 (room 0x42),wall of tile 002551 (room 0x42),55.305,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 002552 (room 0x42)
wall of tile 000A51 (room 0x42),wall of tile 002551 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A51 (room 0x42),wall of tile 015108 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A51 (room 0x42),wall of tile 002552 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A51 (room 0x42),wall of tile 002A52 (room 0x42),18.308,no,the line between them touches another wall,wall of tile 000A51 (room 0x42)
wall of tile 000A51 (room 0x42),wall of tile 002551 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A51 (room 0x42),wall of tile 015A08 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000A51 (room 0x42),wall of tile 015108 (room 0x1a),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002751 (room 0x42),wall of tile 01A651 (room 0x42),13.731,no,the line between them touches another wall,wall of tile 002752 (room 0x42)
wall of tile 002751 (room 0x42),wall of tile 01A851 (room 0x42),32.040,no,the line between them touches another wall,wall of tile 002752 (room 0x42)
wall of tile 002751 (room 0x42),wall of tile 01AA51 (room 0x42),50.348,no,the line between them touches another wall,wall of tile 002752 (room 0x42)
wall of tile 002051 (room 0x42),wall of tile 01E852 (room 0x42),50.348,no,the line between them touches another wall,wall of tile 002051 (room 0x42)
wall of tile 002051 (room 0x42),wall of tile 01E652 (room 0x42),32.040,no,the line between them touches another wall,wall of tile 002051 (room 0x42)
wall of tile 002051 (room 0x42),wall of tile 01E452 (room 0x42),13.731,no,the line between them touches another wall,wall of tile 002051 (room 0x42)
wall of tile 000152 (room 0x42),wall of tile 01FA51 (room 0x42),55.305,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 002351 (room 0x42)
wall of tile 000152 (room 0x42),wall of tile 001E52 (room 0x42),55.305,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 002351 (room 0x42)
wall of tile 000152 (room 0x42),wall of tile 001E51 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000152 (room 0x42),wall of tile 001E51 (room 0x42),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 000152 (room 0x42),wall of tile 0DEC08 (room 0x19),18.308,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002351 (room 0x42),wall of tile 01FA51 (room 0x42),39.374,yes,,
wall of tile 002351 (room 0x42),wall of tile 01FC51 (room 0x42),55.305,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002351 (room 0x42),wall of tile 001E52 (room 0x42),39.374,yes,,
wall of tile 002351 (room 0x42),wall of tile 001E51 (room 0x42),18.308,no,the line between them touches another wall,wall of tile 001E51 (room 0x42)
wall of tile 002351 (room 0x42),wall of tile 000151 (room 0x42),18.308,no,the line between them touches another wall,wall of tile 000152 (room 0x42)
wall of tile 002351 (room 0x42),wall of tile 0DEC08 (room 0x19),36.617,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FA52 (room 0x42),wall of tile 01FE52 (room 0x42),18.308,no,the line between them touches another wall,wall of tile 01FC52 (room 0x42)
wall of tile 01FA52 (room 0x42),wall of tile 020052 (room 0x42),32.040,no,the line between them touches another wall,wall of tile 01FE52 (room 0x42)
wall of tile 01FA52 (room 0x42),wall of tile 020252 (room 0x42),50.348,no,the line between them touches another wall,wall of tile 020052 (room 0x42)
wall of tile 01FA51 (room 0x42),wall of tile 01FE51 (room 0x42),18.308,no,the line between them touches another wall,wall of tile 01FC51 (room 0x42)
wall of tile 01FA51 (room 0x42),wall of tile 020051 (room 0x42),32.040,no,the line between them touches another wall,wall of tile 01FE51 (room 0x42)
wall of tile 01FA51 (room 0x42),wall of tile 020251 (room 0x42),50.348,no,the line between them touches another wall,wall of tile 020051 (room 0x42)
wall of tile 01FA51 (room 0x42),wall of tile 001E51 (room 0x42),39.374,yes,,
wall of tile 01FA51 (room 0x42),wall of tile 001E51 (room 0x42),41.194,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FA51 (room 0x42),wall of tile 0DEC08 (room 0x19),59.502,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01FC52 (room 0x42),wall of tile 020052 (room 0x42),13.731,no,the line between them touches another wall,wall of tile 01FE52 (room 0x42)
wall of tile 01FC52 (room 0x42),wall of tile 020252 (room 0x42),32.040,no,the line between them touches another wall,wall of tile 020052 (room 0x42)
wall of tile 01FC52 (room 0x42),wall of tile 020452 (room 0x42),50.348,no,the line between them touches another wall,wall of tile 020252 (room 0x42)
wall of tile 01FC51 (room 0x42),wall of tile 020051 (room 0x42),13.731,no,the line between them touches another wall,wall of tile 01FE51 (room 0x42)
wall of tile 01FC51 (room 0x42),wall of tile 020251 (room 0x42),32.040,no,the line between them touches another wall,wall of tile 020051 (room 0x42)
