between,and,width,kept,reason,because_of
wall of tile 0E6202 (room 0x03),wall of tile 023C01 (room 0x0e),40.253,no,the line between them touches another wall,wall of tile 0E6801 (room 0x03)
wall of tile 0E6202 (room 0x03),wall of tile 0E6602 (room 0x0e),33.493,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6202 (room 0x03),wall of tile 0E6601 (room 0x0e),33.493,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6802 (room 0x03),wall of tile 0E6702 (room 0x0e),18.578,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6802 (room 0x03),wall of tile 0E6702 (room 0x0e),18.578,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6801 (room 0x03),wall of tile 0E6602 (room 0x0e),18.578,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0E6801 (room 0x03),wall of tile 0E6601 (room 0x0e),18.578,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 023C02 (room 0x0e),wall of tile 0E6702 (room 0x0e),22.329,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 023C01 (room 0x0e),wall of tile 0E6601 (room 0x0e),22.329,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 051C00 (room 0x0e),wall of tile 02DE00 (room 0x0f),33.493,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 051B00 (room 0x0e),wall of tile 02DE00 (room 0x0f),33.493,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 01C900 (room 0x01),door 0x1db54c (preset 0x0009),14.485,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100601 (room 0x01)
wall of tile 01C900 (room 0x01),door 0x1db54c (preset 0x0009),47.399,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 024602 (room 0x0d)
wall of tile 01C900 (room 0x01),door 0x1db54c (preset 0x0009),15.259,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100601 (room 0x01)
wall of tile 01C900 (room 0x01),door 0x1db54c (preset 0x0009),14.485,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100601 (room 0x01)
wall of tile 01C700 (room 0x01),wall of tile 01C500 (room 0x01),44.657,no,the line between them touches another wall,wall of tile 01C600 (room 0x01)
wall of tile 01C700 (room 0x01),generic 0x1dae9c (preset 0x0020),41.744,yes,,
wall of tile 01C700 (room 0x01),generic 0x1dae9c (preset 0x0020),41.744,yes,,
wall of tile 01C700 (room 0x01),door 0x1db54c (preset 0x0009),50.491,no,the line between them touches another wall,door 0x1db54c (preset 0x0009)
wall of tile 01C700 (room 0x01),door 0x1db54c (preset 0x0009),49.085,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100602 (room 0x01)
wall of tile 01C700 (room 0x01),door 0x1db54c (preset 0x0009),22.519,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100602 (room 0x01)
wall of tile 01C700 (room 0x01),door 0x1db54c (preset 0x0009),22.519,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 100602 (room 0x01)
wall of tile 100602 (room 0x01),generic 0x1dae9c (preset 0x0020),41.744,yes,,
wall of tile 100602 (room 0x01),door 0x1db54c (preset 0x0009),22.253,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db54c (preset 0x0009)
wall of tile 100602 (room 0x01),door 0x1db54c (preset 0x0009),20.387,yes,,
wall of tile 100602 (room 0x01),door 0x1db54c (preset 0x0009),20.387,yes,,
wall of tile 100602 (room 0x01),door 0x1db54c (preset 0x0009),20.487,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1db54c (preset 0x0009)
aircraft 0x1da72c (preset 0x2712),aircraft 0x1da72c (preset 0x2712),41.269,no,the line between them touches another wall,aircraft 0x1da72c (preset 0x2712)
aircraft 0x1da72c (preset 0x2712),aircraft 0x1da72c (preset 0x2712),41.269,no,the line between them touches another wall,aircraft 0x1da72c (preset 0x2712)
generic 0x1da7e0 (preset 0x0051),generic 0x1da7e0 (preset 0x0051),0.006,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da7e0 (preset 0x0051),52.600,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da7e0 (preset 0x0051),52.600,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da860 (preset 0x004f),18.158,yes,,
generic 0x1da7e0 (preset 0x0051),generic 0x1da7e0 (preset 0x0051),52.600,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da7e0 (preset 0x0051),59.000,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da7e0 (preset 0x0051),59.000,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da7e0 (preset 0x0051),59.006,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da7e0 (preset 0x0051),0.006,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da860 (preset 0x004f),22.630,no,the line between them touches another wall,generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da860 (preset 0x004f),22.624,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1da7e0 (preset 0x0051)
generic 0x1da7e0 (preset 0x0051),generic 0x1da860 (preset 0x004f),18.158,yes,,
generic 0x1da860 (preset 0x004f),generic 0x1da860 (preset 0x004f),0.005,no,the line between them touches another wall,generic 0x1da860 (preset 0x004f)
generic 0x1da860 (preset 0x004f),generic 0x1da860 (preset 0x004f),0.005,no,the line between them touches another wall,generic 0x1da860 (preset 0x004f)
generic 0x1dab1c (preset 0x0052),generic 0x1dab1c (preset 0x0052),0.011,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),0.856,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),0.845,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.815,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.061,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.060,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.030,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.822,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.821,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.815,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.822,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.822,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.815,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.815,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab1c (preset 0x0052),0.011,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),0.856,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),0.856,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.822,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.822,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.061,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.061,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),7.831,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),0.845,no,the line between them touches another wall,generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.821,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.822,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.060,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.060,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dab1c (preset 0x0052)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),0.856,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),7.831,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),7.785,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.815,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dab9c (preset 0x0053),55.815,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.061,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.060,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.030,yes,,
generic 0x1dab1c (preset 0x0052),generic 0x1dac1c (preset 0x0054),48.030,yes,,
generic 0x1dab9c (preset 0x0053),generic 0x1dab9c (preset 0x0053),0.011,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),0.856,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),0.845,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.815,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.821,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.821,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F3B00 (room 0x10)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.814,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.822,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.821,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.815,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.815,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dab9c (preset 0x0053),0.011,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),0.856,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),0.856,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.821,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.822,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),7.831,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),0.845,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.821,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.821,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),0.856,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),7.831,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),7.785,no,the line between them touches another wall,generic 0x1dab9c (preset 0x0053)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.814,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dab9c (preset 0x0053),generic 0x1dac1c (preset 0x0054),55.815,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dac1c (preset 0x0054),generic 0x1dac1c (preset 0x0054),0.011,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dac1c (preset 0x0054),generic 0x1dac1c (preset 0x0054),0.011,no,the line between them touches another wall,generic 0x1dac1c (preset 0x0054)
generic 0x1dae9c (preset 0x0020),door 0x1db54c (preset 0x0009),51.092,yes,,
generic 0x1dae9c (preset 0x0020),door 0x1db54c (preset 0x0009),51.092,yes,,
generic 0x1dae9c (preset 0x0020),door 0x1db54c (preset 0x0009),57.826,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dae9c (preset 0x0020)
generic 0x1dae9c (preset 0x0020),door 0x1db54c (preset 0x0009),51.168,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1dae9c (preset 0x0020)
door 0x1db124 (preset 0x0006),door 0x1db224 (preset 0x0007),0.000,no,neither wall could be placed on a tile,
door 0x1db124 (preset 0x0006),door 0x1db124 (preset 0x0006),11.164,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1db124 (preset 0x0006),door 0x1db224 (preset 0x0007),11.164,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1db124 (preset 0x0006),door 0x1db224 (preset 0x0007),11.164,no,neither wall could be placed on a tile,
door 0x1db224 (preset 0x0007),door 0x1db224 (preset 0x0007),11.164,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1db34c (preset 0x000a),door 0x1db34c (preset 0x000a),11.164,no,the line between them touches another wall,door 0x1db34c (preset 0x000a)
door 0x1db44c (preset 0x0008),door 0x1db44c (preset 0x0008),1.976,no,the line between them touches another wall,door 0x1db44c (preset 0x0008)
door 0x1db44c (preset 0x0008),door 0x1db44c (preset 0x0008),1.975,no,neither wall could be placed on a tile,
door 0x1db44c (preset 0x0008),door 0x1db44c (preset 0x0008),35.308,no,the line between them touches another wall,door 0x1db44c (preset 0x0008)
door 0x1db44c (preset 0x0008),door 0x1db44c (preset 0x0008),34.636,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
door 0x1db44c (preset 0x0008),door 0x1db44c (preset 0x0008),34.636,no,neither wall could be placed on a tile,
door 0x1db54c (preset 0x0009),door 0x1db54c (preset 0x0009),1.975,no,the line between them touches another wall,door 0x1db54c (preset 0x0009)
door 0x1db54c (preset 0x0009),door 0x1db54c (preset 0x0009),1.975,no,the line between them touches another wall,door 0x1db54c (preset 0x0009)
door 0x1db54c (preset 0x0009),door 0x1db54c (preset 0x0009),35.975,no,the line between them touches another wall,door 0x1db54c (preset 0x0009)
door 0x1db54c (preset 0x0009),door 0x1db54c (preset 0x0009),35.304,no,the line between them touches another wall,door 0x1db54c (preset 0x0009)
door 0x1db54c (preset 0x0009),door 0x1db54c (preset 0x0009),35.304,no,the line between them touches another wall,door 0x1db54c (preset 0x0009)
door 0x1db674 (preset 0x000b),door 0x1db674 (preset 0x000b),11.164,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
