between,and,width,kept,reason,because_of
wall of tile 036522 (room 0x2d),wall of tile 036620 (room 0x2d),26.632,yes,,
wall of tile 036521 (room 0x2d),wall of tile 03BF20 (room 0x2d),53.263,yes,,
wall of tile 036521 (room 0x2d),door 0x1cbf1c (preset 0x006b),27.451,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036521 (room 0x2d),door 0x1cbf1c (preset 0x006b),26.632,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036521 (room 0x2d),door 0x1cbf1c (preset 0x006b),26.632,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036620 (room 0x2d),wall of tile 03BF20 (room 0x2d),26.632,yes,,
wall of tile 036620 (room 0x2d),wall of tile 037020 (room 0x2e),21.054,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036620 (room 0x2d),wall of tile 037020 (room 0x2e),21.054,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 035D22 (room 0x2d),wall of tile 03BE20 (room 0x2d),57.274,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 035D22 (room 0x2d),wall of tile 036B20 (room 0x2d),57.274,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 035D22 (room 0x2d),wall of tile 036E20 (room 0x2d),6.658,no,the line between them touches another wall,wall of tile 036722 (room 0x2d)
wall of tile 035D22 (room 0x2d),door 0x1cc65c (preset 0x006f),0.000,no,the line between them touches another wall,wall of tile 036722 (room 0x2d)
wall of tile 035D22 (room 0x2d),door 0x1cc65c (preset 0x006f),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1cc65c (preset 0x006f)
wall of tile 035D22 (room 0x2d),door 0x1cc65c (preset 0x006f),6.658,no,the line between them touches another wall,wall of tile 036722 (room 0x2d)
wall of tile 031521 (room 0x2e),wall of tile 037020 (room 0x2e),14.888,no,the line between them touches another wall,wall of tile 036F21 (room 0x2e)
wall of tile 031521 (room 0x2e),door 0x1cbe1c (preset 0x006a),0.001,no,the line between them touches another wall,door 0x1cbe1c (preset 0x006a)
wall of tile 031521 (room 0x2e),door 0x1cc54c (preset 0x006e),29.775,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 031521 (room 0x2e),door 0x1cc54c (preset 0x006e),24.005,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 035B21 (room 0x2d)
wall of tile 031521 (room 0x2e),door 0x1cc54c (preset 0x006e),24.005,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 035B21 (room 0x2d)
wall of tile 031521 (room 0x2e),door 0x1cc54c (preset 0x006e),24.005,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 035B21 (room 0x2d)
wall of tile 031522 (room 0x2e),wall of tile 037120 (room 0x2e),14.888,no,the line between them touches another wall,wall of tile 036F22 (room 0x2e)
wall of tile 031522 (room 0x2e),wall of tile 035D21 (room 0x2d),13.316,no,the line between them touches another wall,wall of tile 035C21 (room 0x2d)
wall of tile 031522 (room 0x2e),wall of tile 036721 (room 0x2d),29.775,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 035C21 (room 0x2d)
wall of tile 031522 (room 0x2e),wall of tile 036820 (room 0x2d),33.290,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 031522 (room 0x2e),wall of tile 036820 (room 0x2d),33.290,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 031522 (room 0x2e),door 0x1cbe1c (preset 0x006a),0.001,no,the line between them touches another wall,door 0x1cbe1c (preset 0x006a)
wall of tile 031522 (room 0x2e),door 0x1cc65c (preset 0x006f),29.775,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 031522 (room 0x2e),door 0x1cc65c (preset 0x006f),29.775,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 031522 (room 0x2e),door 0x1cc65c (preset 0x006f),35.854,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 031522 (room 0x2e),door 0x1cc65c (preset 0x006f),35.854,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F21 (room 0x2e),door 0x1cbe1c (preset 0x006a),13.315,no,the line between them touches another wall,wall of tile 031521 (room 0x2e)
wall of tile 036F21 (room 0x2e),door 0x1cbe1c (preset 0x006a),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1cbe1c (preset 0x006a)
wall of tile 036F21 (room 0x2e),door 0x1cc54c (preset 0x006e),35.730,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F21 (room 0x2e),door 0x1cc54c (preset 0x006e),32.752,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F21 (room 0x2e),door 0x1cc54c (preset 0x006e),32.752,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F21 (room 0x2e),door 0x1cc54c (preset 0x006e),32.752,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F22 (room 0x2e),wall of tile 035D21 (room 0x2d),17.865,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F22 (room 0x2e),wall of tile 036721 (room 0x2d),35.730,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F22 (room 0x2e),wall of tile 036820 (room 0x2d),28.247,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F22 (room 0x2e),wall of tile 036820 (room 0x2d),28.247,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F22 (room 0x2e),door 0x1cbe1c (preset 0x006a),13.315,no,the line between them touches another wall,wall of tile 031522 (room 0x2e)
wall of tile 036F22 (room 0x2e),door 0x1cbe1c (preset 0x006a),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1cbe1c (preset 0x006a)
wall of tile 036F22 (room 0x2e),door 0x1cc65c (preset 0x006f),35.730,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F22 (room 0x2e),door 0x1cc65c (preset 0x006f),35.730,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F22 (room 0x2e),door 0x1cc65c (preset 0x006f),38.822,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 036F22 (room 0x2e),door 0x1cc65c (preset 0x006f),38.822,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037020 (room 0x2e),wall of tile 037522 (room 0x2e),39.947,no,the line between them touches another wall,wall of tile 037020 (room 0x2e)
wall of tile 037020 (room 0x2e),door 0x1cbe1c (preset 0x006a),24.005,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037020 (room 0x2e),door 0x1cbe1c (preset 0x006a),14.887,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 036F21 (room 0x2e)
wall of tile 037020 (room 0x2e),door 0x1cbe1c (preset 0x006a),14.887,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 036F21 (room 0x2e)
wall of tile 037020 (room 0x2e),door 0x1cc54c (preset 0x006e),33.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037020 (room 0x2e),door 0x1cc54c (preset 0x006e),33.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037020 (room 0x2e),door 0x1cc54c (preset 0x006e),33.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037020 (room 0x2e),door 0x1cc54c (preset 0x006e),33.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),wall of tile 037521 (room 0x2e),39.947,no,the line between them touches another wall,wall of tile 037120 (room 0x2e)
wall of tile 037120 (room 0x2e),wall of tile 035D21 (room 0x2d),19.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),wall of tile 036721 (room 0x2d),33.290,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),wall of tile 036820 (room 0x2d),19.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),wall of tile 036820 (room 0x2d),19.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),wall of tile 036C21 (room 0x2d),21.054,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),door 0x1cbe1c (preset 0x006a),24.005,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),door 0x1cbe1c (preset 0x006a),14.887,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 036F22 (room 0x2e)
wall of tile 037120 (room 0x2e),door 0x1cbe1c (preset 0x006a),14.887,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 036F22 (room 0x2e)
wall of tile 037120 (room 0x2e),door 0x1cc65c (preset 0x006f),33.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),door 0x1cc65c (preset 0x006f),33.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),door 0x1cc65c (preset 0x006f),33.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),door 0x1cc65c (preset 0x006f),33.289,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),wall of tile 036820 (room 0x2d),19.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037120 (room 0x2e),wall of tile 036C21 (room 0x2d),21.054,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037522 (room 0x2e),wall of tile 037922 (room 0x2e),39.948,no,the line between them touches another wall,wall of tile 037622 (room 0x2e)
wall of tile 037521 (room 0x2e),wall of tile 037921 (room 0x2e),39.948,no,the line between them touches another wall,wall of tile 037621 (room 0x2e)
wall of tile 037521 (room 0x2e),wall of tile 036820 (room 0x2d),59.921,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037922 (room 0x2e),wall of tile 037D22 (room 0x2e),39.947,no,the line between them touches another wall,wall of tile 037A22 (room 0x2e)
wall of tile 037921 (room 0x2e),wall of tile 037D21 (room 0x2e),39.947,no,the line between them touches another wall,wall of tile 037A21 (room 0x2e)
wall of tile 037D22 (room 0x2e),wall of tile 037F21 (room 0x2e),46.605,no,the line between them touches another wall,wall of tile 037F22 (room 0x2e)
wall of tile 037D22 (room 0x2e),wall of tile 031121 (room 0x2f),48.470,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 037F22 (room 0x2e)
wall of tile 037D22 (room 0x2e),door 0x1cbd1c (preset 0x0069),48.470,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 031121 (room 0x2f)
wall of tile 037D22 (room 0x2e),door 0x1cbd1c (preset 0x0069),48.470,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 031121 (room 0x2f)
wall of tile 037D21 (room 0x2e),wall of tile 037E20 (room 0x2e),46.605,no,the line between them touches another wall,wall of tile 037E20 (room 0x2e)
wall of tile 037F22 (room 0x2e),wall of tile 031121 (room 0x2f),13.316,no,the line between them touches another wall,wall of tile 037F21 (room 0x2e)
wall of tile 037F22 (room 0x2e),wall of tile 038122 (room 0x2f),17.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037F22 (room 0x2e),wall of tile 038222 (room 0x2f),19.975,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037F22 (room 0x2e),door 0x1cbd1c (preset 0x0069),13.316,no,the line between them touches another wall,wall of tile 031121 (room 0x2f)
wall of tile 037F22 (room 0x2e),door 0x1cbd1c (preset 0x0069),13.316,no,the line between them touches another wall,wall of tile 031121 (room 0x2f)
wall of tile 037F22 (room 0x2e),door 0x1cbd1c (preset 0x0069),18.832,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037F21 (room 0x2e),wall of tile 038121 (room 0x2f),13.316,no,the line between them touches another wall,wall of tile 031122 (room 0x2f)
wall of tile 037F21 (room 0x2e),wall of tile 038221 (room 0x2f),19.975,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037F21 (room 0x2e),wall of tile 039320 (room 0x2f),28.248,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037F21 (room 0x2e),wall of tile 039320 (room 0x2f),28.248,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037F21 (room 0x2e),door 0x1cbd1c (preset 0x0069),13.316,no,the line between them touches another wall,wall of tile 031122 (room 0x2f)
wall of tile 037F21 (room 0x2e),wall of tile 038122 (room 0x2f),13.316,no,the line between them touches another wall,wall of tile 031121 (room 0x2f)
wall of tile 037F21 (room 0x2e),wall of tile 038222 (room 0x2f),19.975,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037F21 (room 0x2e),door 0x1cbd1c (preset 0x0069),0.000,yes,,
wall of tile 037F21 (room 0x2e),door 0x1cbd1c (preset 0x0069),0.000,yes,,
wall of tile 037F21 (room 0x2e),door 0x1cbd1c (preset 0x0069),13.316,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 031121 (room 0x2f)
wall of tile 037E20 (room 0x2e),wall of tile 031122 (room 0x2f),13.316,no,the line between them touches another wall,wall of tile 037F21 (room 0x2e)
wall of tile 037E20 (room 0x2e),wall of tile 038121 (room 0x2f),17.866,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037E20 (room 0x2e),wall of tile 038221 (room 0x2f),19.975,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037E20 (room 0x2e),wall of tile 039620 (room 0x2f),19.975,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037E20 (room 0x2e),wall of tile 039320 (room 0x2f),19.975,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037E20 (room 0x2e),wall of tile 039320 (room 0x2f),19.975,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037E20 (room 0x2e),door 0x1cbd1c (preset 0x0069),13.316,no,the line between them touches another wall,wall of tile 037F21 (room 0x2e)
wall of tile 037E20 (room 0x2e),door 0x1cbd1c (preset 0x0069),18.832,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 037E20 (room 0x2e),door 0x1cbd1c (preset 0x0069),13.316,no,the line between them touches another wall,wall of tile 037F21 (room 0x2e)
wall of tile 031121 (room 0x2f),wall of tile 038222 (room 0x2f),14.888,no,the line between them touches another wall,wall of tile 038122 (room 0x2f)
wall of tile 031121 (room 0x2f),door 0x1cbd1c (preset 0x0069),0.000,yes,,
wall of tile 031121 (room 0x2f),door 0x1cbd1c (preset 0x0069),0.000,yes,,
wall of tile 031121 (room 0x2f),door 0x1cbd1c (preset 0x0069),0.000,yes,,
wall of tile 031122 (room 0x2f),wall of tile 038221 (room 0x2f),14.888,no,the line between them touches another wall,wall of tile 038121 (room 0x2f)
wall of tile 031122 (room 0x2f),wall of tile 039320 (room 0x2f),33.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 031122 (room 0x2f),wall of tile 039320 (room 0x2f),33.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038122 (room 0x2f),door 0x1cbd1c (preset 0x0069),13.316,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 031121 (room 0x2f)
wall of tile 038122 (room 0x2f),door 0x1cbd1c (preset 0x0069),0.000,yes,,
wall of tile 038122 (room 0x2f),door 0x1cbd1c (preset 0x0069),0.000,yes,,
wall of tile 038121 (room 0x2f),wall of tile 039320 (room 0x2f),19.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038121 (room 0x2f),wall of tile 039320 (room 0x2f),19.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038121 (room 0x2f),door 0x1cbd1c (preset 0x0069),13.316,no,the line between them touches another wall,wall of tile 031122 (room 0x2f)
wall of tile 038222 (room 0x2f),door 0x1cbd1c (preset 0x0069),24.006,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038222 (room 0x2f),door 0x1cbd1c (preset 0x0069),14.888,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038122 (room 0x2f)
wall of tile 038222 (room 0x2f),door 0x1cbd1c (preset 0x0069),14.888,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038122 (room 0x2f)
wall of tile 038221 (room 0x2f),wall of tile 038822 (room 0x2f),13.316,no,the line between them touches another wall,wall of tile 038622 (room 0x2f)
wall of tile 038221 (room 0x2f),wall of tile 039320 (room 0x2f),19.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038221 (room 0x2f),wall of tile 039320 (room 0x2f),19.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038221 (room 0x2f),door 0x1cbc1c (preset 0x0068),13.316,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038622 (room 0x2f)
wall of tile 038221 (room 0x2f),door 0x1cbc1c (preset 0x0068),13.316,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038622 (room 0x2f)
wall of tile 038221 (room 0x2f),door 0x1cbc1c (preset 0x0068),13.316,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038622 (room 0x2f)
wall of tile 038221 (room 0x2f),door 0x1cbc1c (preset 0x0068),16.646,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038221 (room 0x2f),door 0x1cbd1c (preset 0x0069),24.006,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038221 (room 0x2f),door 0x1cbd1c (preset 0x0069),14.888,no,the line between them touches another wall,wall of tile 038121 (room 0x2f)
wall of tile 038221 (room 0x2f),door 0x1cbd1c (preset 0x0069),14.888,no,the line between them touches another wall,wall of tile 038121 (room 0x2f)
wall of tile 038520 (room 0x2f),wall of tile 038C22 (room 0x2f),19.974,no,the line between them touches another wall,wall of tile 038621 (room 0x2f)
wall of tile 038520 (room 0x2f),wall of tile 038D22 (room 0x2f),28.247,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038520 (room 0x2f),door 0x1ca3ac (preset 0x0070),56.885,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038520 (room 0x2f),door 0x1ca3ac (preset 0x0070),56.885,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038622 (room 0x2f),wall of tile 039320 (room 0x2f),9.415,no,the line between them touches another wall,wall of tile 038822 (room 0x2f)
wall of tile 038622 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038822 (room 0x2f)
wall of tile 038622 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1cbc1c (preset 0x0068)
wall of tile 038622 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1cbc1c (preset 0x0068)
wall of tile 038622 (room 0x2f),door 0x1cbc1c (preset 0x0068),4.709,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038822 (room 0x2f)
wall of tile 038621 (room 0x2f),wall of tile 038D22 (room 0x2f),19.974,no,the line between them touches another wall,wall of tile 038C22 (room 0x2f)
wall of tile 038621 (room 0x2f),door 0x1ca3ac (preset 0x0070),53.263,no,the line between them touches another wall,wall of tile 038C22 (room 0x2f)
wall of tile 038621 (room 0x2f),door 0x1ca3ac (preset 0x0070),53.263,no,the line between them touches another wall,wall of tile 038C22 (room 0x2f)
wall of tile 038A21 (room 0x2f),wall of tile 038821 (room 0x2f),13.316,no,the line between them touches another wall,wall of tile 038920 (room 0x2f)
wall of tile 038A21 (room 0x2f),wall of tile 039620 (room 0x2f),42.371,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038A21 (room 0x2f),wall of tile 039620 (room 0x2f),19.974,no,the line between them touches another wall,wall of tile 038920 (room 0x2f)
wall of tile 038A21 (room 0x2f),wall of tile 038B20 (room 0x2f),39.948,no,the line between them touches another wall,wall of tile 038B20 (room 0x2f)
wall of tile 038A21 (room 0x2f),wall of tile 038C21 (room 0x2f),48.012,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038B20 (room 0x2f)
wall of tile 038A21 (room 0x2f),door 0x1cbc1c (preset 0x0068),13.314,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038920 (room 0x2f)
wall of tile 038A21 (room 0x2f),door 0x1cbc1c (preset 0x0068),13.314,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038920 (room 0x2f)
wall of tile 038A21 (room 0x2f),door 0x1cbc1c (preset 0x0068),16.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038A21 (room 0x2f),door 0x1cbc1c (preset 0x0068),16.974,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038920 (room 0x2f),wall of tile 039620 (room 0x2f),40.498,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038920 (room 0x2f),wall of tile 039620 (room 0x2f),6.657,no,the line between them touches another wall,wall of tile 038821 (room 0x2f)
wall of tile 038920 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1cbc1c (preset 0x0068)
wall of tile 038920 (room 0x2f),door 0x1cbc1c (preset 0x0068),4.707,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038920 (room 0x2f),door 0x1cbc1c (preset 0x0068),4.707,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038822 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.000,yes,,
wall of tile 038822 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1cbc1c (preset 0x0068)
wall of tile 038822 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.001,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1cbc1c (preset 0x0068)
wall of tile 038822 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.000,yes,,
wall of tile 038821 (room 0x2f),wall of tile 039620 (room 0x2f),39.947,no,the line between them touches another wall,wall of tile 039620 (room 0x2f)
wall of tile 038821 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.002,no,the line between them touches another wall,door 0x1cbc1c (preset 0x0068)
wall of tile 038821 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.001,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038821 (room 0x2f),door 0x1cbc1c (preset 0x0068),3.329,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039620 (room 0x2f),door 0x1cbc1c (preset 0x0068),40.500,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039620 (room 0x2f),door 0x1cbc1c (preset 0x0068),36.770,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039620 (room 0x2f),door 0x1cbc1c (preset 0x0068),36.770,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039620 (room 0x2f),door 0x1cbc1c (preset 0x0068),36.770,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039620 (room 0x2f),door 0x1cbc1c (preset 0x0068),4.709,no,the line between them touches another wall,door 0x1cbc1c (preset 0x0068)
wall of tile 039620 (room 0x2f),door 0x1cbc1c (preset 0x0068),3.329,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039620 (room 0x2f),door 0x1cbc1c (preset 0x0068),3.329,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039620 (room 0x2f),door 0x1cbc1c (preset 0x0068),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038821 (room 0x2f)
wall of tile 039320 (room 0x2f),door 0x1cbd1c (preset 0x0069),38.822,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039320 (room 0x2f),door 0x1cbd1c (preset 0x0069),33.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039320 (room 0x2f),door 0x1cbd1c (preset 0x0069),33.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039320 (room 0x2f),door 0x1cbc1c (preset 0x0068),4.707,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038822 (room 0x2f)
wall of tile 039320 (room 0x2f),door 0x1cbc1c (preset 0x0068),9.416,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038822 (room 0x2f)
wall of tile 039320 (room 0x2f),door 0x1cbc1c (preset 0x0068),9.416,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038822 (room 0x2f)
wall of tile 039320 (room 0x2f),door 0x1cbc1c (preset 0x0068),4.707,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 038822 (room 0x2f)
wall of tile 039320 (room 0x2f),door 0x1cbd1c (preset 0x0069),38.822,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039320 (room 0x2f),door 0x1cbd1c (preset 0x0069),33.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 039320 (room 0x2f),door 0x1cbd1c (preset 0x0069),33.949,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038B20 (room 0x2f),wall of tile 038C21 (room 0x2f),26.632,no,the line between them touches another wall,wall of tile 038B20 (room 0x2f)
wall of tile 038B20 (room 0x2f),wall of tile 038D21 (room 0x2f),33.290,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038B20 (room 0x2f),door 0x1ca3ac (preset 0x0070),59.550,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038B20 (room 0x2f),door 0x1ca3ac (preset 0x0070),59.550,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 038B20 (room 0x2f),wall of tile 038D21 (room 0x2f),19.974,no,the line between them touches another wall,wall of tile 038C21 (room 0x2f)
wall of tile 038B20 (room 0x2f),door 0x1ca3ac (preset 0x0070),53.263,no,the line between them touches another wall,wall of tile 038D21 (room 0x2f)
wall of tile 038B20 (room 0x2f),door 0x1ca3ac (preset 0x0070),53.263,no,the line between them touches another wall,wall of tile 038D21 (room 0x2f)
wall of tile 038C21 (room 0x2f),wall of tile 0C4219 (room 0x2a),46.605,no,the line between them touches another wall,wall of tile 038D21 (room 0x2f)
wall of tile 038C21 (room 0x2f),door 0x1ca3ac (preset 0x0070),33.289,no,the line between them touches another wall,wall of tile 038D21 (room 0x2f)
wall of tile 038C21 (room 0x2f),door 0x1ca3ac (preset 0x0070),46.605,no,the line between them touches another wall,wall of tile 038D21 (room 0x2f)
wall of tile 038C21 (room 0x2f),door 0x1ca3ac (preset 0x0070),33.289,no,the line between them touches another wall,wall of tile 038D21 (room 0x2f)
wall of tile 038C22 (room 0x2f),wall of tile 0C421A (room 0x2a),46.605,no,the line between them touches another wall,wall of tile 038D22 (room 0x2f)
