between,and,width,kept,reason,because_of
wall of tile 03B651 (room 0x39),wall of tile 03BD51 (room 0x39),29.626,no,the line between them touches another wall,wall of tile 03B351 (room 0x39)
wall of tile 03B651 (room 0x39),wall of tile 041B52 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03B351 (room 0x39)
wall of tile 03B651 (room 0x39),wall of tile 03BC51 (room 0x39),55.019,no,the line between them touches another wall,wall of tile 03B351 (room 0x39)
wall of tile 041951 (room 0x39),wall of tile 041A51 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 041951 (room 0x39),wall of tile 03BD52 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 041951 (room 0x39),wall of tile 041B51 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 041951 (room 0x39),wall of tile 03BC52 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 041951 (room 0x39),wall of tile 042850 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 041951 (room 0x39),wall of tile 042D51 (room 0x39),6.348,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 041951 (room 0x39),wall of tile 005550 (room 0x39),6.348,no,the line between them touches another wall,wall of tile 03B652 (room 0x39)
wall of tile 041952 (room 0x39),wall of tile 041A52 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03B351 (room 0x39)
wall of tile 041952 (room 0x39),wall of tile 03BD51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03B351 (room 0x39)
wall of tile 041952 (room 0x39),wall of tile 041B52 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03B351 (room 0x39)
wall of tile 041952 (room 0x39),wall of tile 03BC51 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03B351 (room 0x39)
wall of tile 03B352 (room 0x39),wall of tile 03BD52 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 041A51 (room 0x39)
wall of tile 03B352 (room 0x39),wall of tile 041B51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 03B352 (room 0x39),wall of tile 03BC52 (room 0x39),29.626,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 03B352 (room 0x39),wall of tile 041C51 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 03B352 (room 0x39),wall of tile 042850 (room 0x39),29.626,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 03B352 (room 0x39),wall of tile 005550 (room 0x39),10.581,no,the line between them touches another wall,wall of tile 03B652 (room 0x39)
wall of tile 03B351 (room 0x39),wall of tile 03BD51 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 041A52 (room 0x39)
wall of tile 03B351 (room 0x39),wall of tile 041B52 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 03B351 (room 0x39),wall of tile 03BC51 (room 0x39),29.626,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 03B351 (room 0x39),wall of tile 041C52 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 041B51 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 03BC52 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 041C51 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 03D652 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 042952 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 042850 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 042D51 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 043E50 (room 0x39),14.813,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 041A51 (room 0x39),wall of tile 005550 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 041A52 (room 0x39),wall of tile 041B52 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 041A52 (room 0x39),wall of tile 03BC51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 041A52 (room 0x39),wall of tile 041C52 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 041A52 (room 0x39),wall of tile 03C351 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 041A52 (room 0x39),wall of tile 042D51 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 041A52 (room 0x39),wall of tile 042B52 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03BD51 (room 0x39)
wall of tile 03BD52 (room 0x39),wall of tile 03BC52 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 041B51 (room 0x39)
wall of tile 03BD52 (room 0x39),wall of tile 041C51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 03BD52 (room 0x39),wall of tile 03D652 (room 0x39),35.974,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 03BD52 (room 0x39),wall of tile 042952 (room 0x39),35.974,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 03BD52 (room 0x39),wall of tile 042850 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 041B51 (room 0x39)
wall of tile 03BD52 (room 0x39),wall of tile 042D51 (room 0x39),35.974,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 03BD52 (room 0x39),wall of tile 043E50 (room 0x39),19.045,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 03BD52 (room 0x39),wall of tile 005550 (room 0x39),35.974,no,the line between them touches another wall,wall of tile 03B352 (room 0x39)
wall of tile 03BD51 (room 0x39),wall of tile 03BC51 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 041B52 (room 0x39)
wall of tile 03BD51 (room 0x39),wall of tile 041C52 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03BC51 (room 0x39)
wall of tile 03BD51 (room 0x39),wall of tile 03C351 (room 0x39),35.974,no,the line between them touches another wall,wall of tile 03BC51 (room 0x39)
wall of tile 03BD51 (room 0x39),wall of tile 041D52 (room 0x39),40.705,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03BD51 (room 0x39),wall of tile 03C051 (room 0x39),44.034,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03BD51 (room 0x39),wall of tile 041E52 (room 0x39),57.175,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03BD51 (room 0x39),wall of tile 042D51 (room 0x39),35.974,no,the line between them touches another wall,wall of tile 03BC51 (room 0x39)
wall of tile 03BD51 (room 0x39),wall of tile 042B52 (room 0x39),35.974,no,the line between them touches another wall,wall of tile 03BC51 (room 0x39)
wall of tile 041B51 (room 0x39),wall of tile 041C51 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 041B51 (room 0x39),wall of tile 03D652 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 041B51 (room 0x39),wall of tile 042952 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 041B51 (room 0x39),wall of tile 042D51 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 041B51 (room 0x39),wall of tile 043E50 (room 0x39),40.207,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041B51 (room 0x39),wall of tile 005550 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 041B52 (room 0x39),wall of tile 041C52 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03BC51 (room 0x39)
wall of tile 041B52 (room 0x39),wall of tile 03C351 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03BC51 (room 0x39)
wall of tile 041B52 (room 0x39),wall of tile 041D52 (room 0x39),37.017,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 041B52 (room 0x39),wall of tile 03C051 (room 0x39),40.650,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 041B52 (room 0x39),wall of tile 041E52 (room 0x39),54.611,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 041B52 (room 0x39),wall of tile 03C851 (room 0x39),59.891,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 041B52 (room 0x39),wall of tile 042D51 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03BC51 (room 0x39)
wall of tile 041B52 (room 0x39),wall of tile 042B52 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03BC51 (room 0x39)
wall of tile 03BC52 (room 0x39),wall of tile 03D652 (room 0x39),10.581,no,the line between them touches another wall,wall of tile 041C51 (room 0x39)
wall of tile 03BC52 (room 0x39),wall of tile 042952 (room 0x39),10.581,no,the line between them touches another wall,wall of tile 041C51 (room 0x39)
wall of tile 03BC52 (room 0x39),wall of tile 042D51 (room 0x39),10.581,no,the line between them touches another wall,wall of tile 041C51 (room 0x39)
wall of tile 03BC52 (room 0x39),wall of tile 043E50 (room 0x39),44.439,no,the line between them touches another wall,wall of tile 03BD52 (room 0x39)
wall of tile 03BC51 (room 0x39),wall of tile 03C351 (room 0x39),10.581,no,the line between them touches another wall,wall of tile 041C52 (room 0x39)
wall of tile 03BC51 (room 0x39),wall of tile 041D52 (room 0x39),21.787,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03BC51 (room 0x39),wall of tile 03C051 (room 0x39),27.510,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03BC51 (room 0x39),wall of tile 041E52 (room 0x39),45.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03BC51 (room 0x39),wall of tile 03C851 (room 0x39),51.878,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03BC51 (room 0x39),wall of tile 042D51 (room 0x39),10.581,no,the line between them touches another wall,wall of tile 041C52 (room 0x39)
wall of tile 03BC51 (room 0x39),wall of tile 042B52 (room 0x39),10.581,no,the line between them touches another wall,wall of tile 041C52 (room 0x39)
wall of tile 041C51 (room 0x39),wall of tile 042850 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 041C51 (room 0x39),wall of tile 042D51 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 041C52 (room 0x39),wall of tile 041D52 (room 0x39),19.045,no,the line between them touches another wall,wall of tile 03C351 (room 0x39)
wall of tile 041C52 (room 0x39),wall of tile 03C051 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C351 (room 0x39)
wall of tile 041C52 (room 0x39),wall of tile 041E52 (room 0x39),44.439,no,the line between them touches another wall,wall of tile 03C351 (room 0x39)
wall of tile 041C52 (room 0x39),wall of tile 03C851 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C351 (room 0x39)
wall of tile 03D652 (room 0x39),wall of tile 041D51 (room 0x39),19.045,no,the line between them touches another wall,wall of tile 03C352 (room 0x39)
wall of tile 03D652 (room 0x39),wall of tile 03C052 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C352 (room 0x39)
wall of tile 03D652 (room 0x39),wall of tile 041E51 (room 0x39),44.439,no,the line between them touches another wall,wall of tile 03C352 (room 0x39)
wall of tile 03D652 (room 0x39),wall of tile 03C852 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C352 (room 0x39)
wall of tile 03D652 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.019,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03D652 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.010,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03D652 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.010,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03D652 (room 0x39),wall of tile 042850 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 03D652 (room 0x39),wall of tile 042D51 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03BC52 (room 0x39)
wall of tile 03D652 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.172,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03D652 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.172,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03C352 (room 0x39),wall of tile 03C052 (room 0x39),6.348,no,the line between them touches another wall,wall of tile 041D51 (room 0x39)
wall of tile 03C352 (room 0x39),wall of tile 041E51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C052 (room 0x39)
wall of tile 03C352 (room 0x39),wall of tile 03C852 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03C052 (room 0x39)
wall of tile 03C352 (room 0x39),wall of tile 041F51 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C052 (room 0x39)
wall of tile 03C352 (room 0x39),wall of tile 03C552 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03C052 (room 0x39)
wall of tile 03C352 (room 0x39),monitor 0x1c6668 (preset 0x271b),56.025,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03C352 (room 0x39),monitor 0x1c6668 (preset 0x271b),56.025,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 03C351 (room 0x39),wall of tile 03C051 (room 0x39),6.348,no,the line between them touches another wall,wall of tile 041D52 (room 0x39)
wall of tile 03C351 (room 0x39),wall of tile 041E52 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 03C351 (room 0x39),wall of tile 03C851 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 03C351 (room 0x39),wall of tile 041F52 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 03C351 (room 0x39),wall of tile 03C551 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 041D51 (room 0x39),wall of tile 041E51 (room 0x39),19.045,no,the line between them touches another wall,wall of tile 03C052 (room 0x39)
wall of tile 041D51 (room 0x39),wall of tile 03C852 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C052 (room 0x39)
wall of tile 041D51 (room 0x39),wall of tile 041F51 (room 0x39),44.439,no,the line between them touches another wall,wall of tile 03C052 (room 0x39)
wall of tile 041D51 (room 0x39),wall of tile 03C552 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C052 (room 0x39)
wall of tile 041D52 (room 0x39),wall of tile 041E52 (room 0x39),19.045,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 041D52 (room 0x39),wall of tile 03C851 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 041D52 (room 0x39),wall of tile 041F52 (room 0x39),44.439,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 041D52 (room 0x39),wall of tile 03C551 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 041D52 (room 0x39),wall of tile 042D51 (room 0x39),19.045,no,the line between them touches another wall,wall of tile 03C351 (room 0x39)
wall of tile 03C052 (room 0x39),wall of tile 03C852 (room 0x39),6.348,no,the line between them touches another wall,wall of tile 041E51 (room 0x39)
wall of tile 03C052 (room 0x39),wall of tile 041F51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C852 (room 0x39)
wall of tile 03C052 (room 0x39),wall of tile 03C552 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03C852 (room 0x39)
wall of tile 03C052 (room 0x39),wall of tile 042051 (room 0x39),52.903,no,the line between them touches another wall,wall of tile 03C852 (room 0x39)
wall of tile 03C052 (room 0x39),wall of tile 03CF52 (room 0x39),57.135,no,the line between them touches another wall,wall of tile 03C852 (room 0x39)
wall of tile 03C051 (room 0x39),wall of tile 03C851 (room 0x39),6.348,no,the line between them touches another wall,wall of tile 041E52 (room 0x39)
wall of tile 03C051 (room 0x39),wall of tile 041F52 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C851 (room 0x39)
wall of tile 03C051 (room 0x39),wall of tile 03C551 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03C851 (room 0x39)
wall of tile 03C051 (room 0x39),wall of tile 042052 (room 0x39),52.903,no,the line between them touches another wall,wall of tile 03C851 (room 0x39)
wall of tile 03C051 (room 0x39),wall of tile 03CF51 (room 0x39),57.135,no,the line between them touches another wall,wall of tile 03C851 (room 0x39)
wall of tile 03C051 (room 0x39),wall of tile 042D51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C351 (room 0x39)
wall of tile 041E51 (room 0x39),wall of tile 041F51 (room 0x39),19.045,no,the line between them touches another wall,wall of tile 03C852 (room 0x39)
wall of tile 041E51 (room 0x39),wall of tile 03C552 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C852 (room 0x39)
wall of tile 041E51 (room 0x39),wall of tile 042051 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03C852 (room 0x39)
wall of tile 041E51 (room 0x39),wall of tile 03CF52 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C852 (room 0x39)
wall of tile 041E52 (room 0x39),wall of tile 041F52 (room 0x39),19.045,no,the line between them touches another wall,wall of tile 03C851 (room 0x39)
wall of tile 041E52 (room 0x39),wall of tile 03C551 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C851 (room 0x39)
wall of tile 041E52 (room 0x39),wall of tile 042052 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03C851 (room 0x39)
wall of tile 041E52 (room 0x39),wall of tile 03CF51 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C851 (room 0x39)
wall of tile 041E52 (room 0x39),wall of tile 042D51 (room 0x39),44.439,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 03C852 (room 0x39),wall of tile 03C552 (room 0x39),6.348,no,the line between them touches another wall,wall of tile 041F51 (room 0x39)
wall of tile 03C852 (room 0x39),wall of tile 042051 (room 0x39),27.510,no,the line between them touches another wall,wall of tile 03C552 (room 0x39)
wall of tile 03C852 (room 0x39),wall of tile 03CF52 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03C552 (room 0x39)
wall of tile 03C852 (room 0x39),wall of tile 042151 (room 0x39),52.903,no,the line between them touches another wall,wall of tile 03C552 (room 0x39)
wall of tile 03C852 (room 0x39),wall of tile 03CE52 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03C552 (room 0x39)
wall of tile 03C851 (room 0x39),wall of tile 03C551 (room 0x39),6.348,no,the line between them touches another wall,wall of tile 041F52 (room 0x39)
wall of tile 03C851 (room 0x39),wall of tile 042052 (room 0x39),27.510,no,the line between them touches another wall,wall of tile 03C551 (room 0x39)
wall of tile 03C851 (room 0x39),wall of tile 03CF51 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 03C551 (room 0x39)
wall of tile 03C851 (room 0x39),wall of tile 042152 (room 0x39),52.903,no,the line between them touches another wall,wall of tile 03C551 (room 0x39)
wall of tile 03C851 (room 0x39),wall of tile 03CE51 (room 0x39),57.136,no,the line between them touches another wall,wall of tile 03C551 (room 0x39)
wall of tile 03C851 (room 0x39),wall of tile 042D51 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C051 (room 0x39)
wall of tile 041F51 (room 0x39),wall of tile 042051 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03C552 (room 0x39)
wall of tile 041F51 (room 0x39),wall of tile 03CF52 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C552 (room 0x39)
wall of tile 041F51 (room 0x39),wall of tile 042151 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03C552 (room 0x39)
wall of tile 041F51 (room 0x39),wall of tile 03CE52 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C552 (room 0x39)
wall of tile 041F52 (room 0x39),wall of tile 042052 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03C551 (room 0x39)
wall of tile 041F52 (room 0x39),wall of tile 03CF51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03C551 (room 0x39)
wall of tile 041F52 (room 0x39),wall of tile 042152 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03C551 (room 0x39)
wall of tile 041F52 (room 0x39),wall of tile 03CE51 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03C551 (room 0x39)
wall of tile 03C552 (room 0x39),wall of tile 03CF52 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 042051 (room 0x39)
wall of tile 03C552 (room 0x39),wall of tile 042151 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03CF52 (room 0x39)
wall of tile 03C552 (room 0x39),wall of tile 03CE52 (room 0x39),29.626,no,the line between them touches another wall,wall of tile 03CF52 (room 0x39)
wall of tile 03C552 (room 0x39),wall of tile 042251 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03CF52 (room 0x39)
wall of tile 03C551 (room 0x39),wall of tile 03CF51 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 042052 (room 0x39)
wall of tile 03C551 (room 0x39),wall of tile 042152 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03CF51 (room 0x39)
wall of tile 03C551 (room 0x39),wall of tile 03CE51 (room 0x39),29.626,no,the line between them touches another wall,wall of tile 03CF51 (room 0x39)
wall of tile 03C551 (room 0x39),wall of tile 042252 (room 0x39),50.787,no,the line between them touches another wall,wall of tile 03CF51 (room 0x39)
wall of tile 042051 (room 0x39),wall of tile 042151 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03CF52 (room 0x39)
wall of tile 042051 (room 0x39),wall of tile 03CE52 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03CF52 (room 0x39)
wall of tile 042051 (room 0x39),wall of tile 042251 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03CF52 (room 0x39)
wall of tile 042052 (room 0x39),wall of tile 042152 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03CF51 (room 0x39)
wall of tile 042052 (room 0x39),wall of tile 03CE51 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03CF51 (room 0x39)
wall of tile 042052 (room 0x39),wall of tile 042252 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 03CF51 (room 0x39)
wall of tile 03CF52 (room 0x39),wall of tile 03CE52 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 042151 (room 0x39)
wall of tile 03CF52 (room 0x39),wall of tile 042251 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03CE52 (room 0x39)
wall of tile 03CF51 (room 0x39),wall of tile 03CE51 (room 0x39),4.232,no,the line between them touches another wall,wall of tile 042152 (room 0x39)
wall of tile 03CF51 (room 0x39),wall of tile 042252 (room 0x39),25.394,no,the line between them touches another wall,wall of tile 03CE51 (room 0x39)
wall of tile 042151 (room 0x39),wall of tile 042251 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03CE52 (room 0x39)
wall of tile 042152 (room 0x39),wall of tile 042252 (room 0x39),21.161,no,the line between them touches another wall,wall of tile 03CE51 (room 0x39)
wall of tile 006450 (room 0x39),monitor 0x1c5d18 (preset 0x2717),25.742,yes,,
wall of tile 006450 (room 0x39),monitor 0x1c5d18 (preset 0x2717),25.742,yes,,
wall of tile 042552 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.019,no,"another wall pokes into the space between them, so a tighter pair covers this gap",monitor 0x1c6668 (preset 0x271b)
wall of tile 042552 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.010,yes,,
wall of tile 042552 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.010,yes,,
wall of tile 042952 (room 0x39),wall of tile 042850 (room 0x39),31.742,yes,,
wall of tile 042952 (room 0x39),wall of tile 042D51 (room 0x39),31.742,yes,,
wall of tile 042952 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.172,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 042552 (room 0x39)
wall of tile 042952 (room 0x39),monitor 0x1c6668 (preset 0x271b),55.172,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 042552 (room 0x39)
wall of tile 042850 (room 0x39),wall of tile 042D51 (room 0x39),31.742,yes,,
wall of tile 042850 (room 0x39),wall of tile 043E50 (room 0x39),44.439,no,the line between them touches another wall,wall of tile 042D51 (room 0x39)
wall of tile 042D51 (room 0x39),wall of tile 042D51 (room 0x39),31.742,yes,,
wall of tile 042D51 (room 0x39),wall of tile 005550 (room 0x39),16.929,no,the line between them touches another wall,wall of tile 043E50 (room 0x39)
wall of tile 043C50 (room 0x39),wall of tile 003150 (room 0x39),56.346,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 043C50 (room 0x39),wall of tile 003150 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 005350 (room 0x39)
wall of tile 005350 (room 0x39),wall of tile 003150 (room 0x39),46.555,no,the line between them touches another wall,wall of tile 003150 (room 0x39)
wall of tile 002D50 (room 0x39),door 0x1caa4c (preset 0x0048),34.707,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),door 0x1caa4c (preset 0x0048),49.220,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),door 0x1caa4c (preset 0x0048),49.220,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),door 0x1caa4c (preset 0x0048),34.707,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),wall of tile 002050 (room 0x39),31.742,no,the line between them touches another wall,wall of tile 002950 (room 0x39)
wall of tile 002D50 (room 0x39),wall of tile 002050 (room 0x39),54.611,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),wall of tile 05F620 (room 0x22),44.439,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),door 0x1caa4c (preset 0x0048),34.707,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),door 0x1caa4c (preset 0x0048),49.220,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),door 0x1caa4c (preset 0x0048),49.220,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 002D50 (room 0x39),door 0x1caa4c (preset 0x0048),34.707,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 042450 (room 0x39),monitor 0x1c5d18 (preset 0x2717),25.742,yes,,
wall of tile 042450 (room 0x39),monitor 0x1c5d18 (preset 0x2717),25.742,yes,,
