between,and,width,kept,reason,because_of
wall of tile 27931A (room 0x52),wall of tile 27751A (room 0x52),27.070,no,the line between them touches another wall,wall of tile 27761A (room 0x52)
wall of tile 279319 (room 0x52),wall of tile 277519 (room 0x52),28.712,no,the line between them touches another wall,wall of tile 277619 (room 0x52)
wall of tile 279319 (room 0x52),wall of tile 30E719 (room 0x4f),55.641,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 277619 (room 0x52)
wall of tile 27761A (room 0x52),wall of tile 30EA19 (room 0x4f),0.475,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 27761A (room 0x52),wall of tile 30EA1A (room 0x4f),23.049,no,the line between them touches another wall,wall of tile 27931A (room 0x52)
wall of tile 277619 (room 0x52),wall of tile 30E719 (room 0x4f),27.070,no,the line between them touches another wall,wall of tile 277519 (room 0x52)
wall of tile 27751A (room 0x52),wall of tile 30EA1A (room 0x4f),50.097,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30E719 (room 0x4f),wall of tile 275018 (room 0x53),20.539,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E719 (room 0x4f),generic 0x1e4ef0 (preset 0x2746),57.542,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E719 (room 0x4f),generic 0x1e4f70 (preset 0x2747),50.052,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E719 (room 0x4f),generic 0x1e4f70 (preset 0x2747),50.052,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E71A (room 0x4f),wall of tile 275018 (room 0x53),3.854,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E819 (room 0x4f),wall of tile 30C41A (room 0x4e),39.127,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E819 (room 0x4f),wall of tile 303A19 (room 0x4e),41.427,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E819 (room 0x4f),generic 0x1e4ef0 (preset 0x2746),24.984,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E819 (room 0x4f),generic 0x1e4ef0 (preset 0x2746),24.984,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E819 (room 0x4f),generic 0x1e4f70 (preset 0x2747),31.482,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E819 (room 0x4f),generic 0x1e4f70 (preset 0x2747),31.482,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E819 (room 0x4f),generic 0x1e4f70 (preset 0x2747),51.290,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D719 (room 0x4f),wall of tile 33C519 (room 0x4f),50.097,no,the line between them touches another wall,wall of tile 33C51A (room 0x4f)
wall of tile 30D719 (room 0x4f),wall of tile 304218 (room 0x4e),42.801,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D719 (room 0x4f),wall of tile 30C41A (room 0x4e),39.127,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 305518 (room 0x4f),wall of tile 33C41A (room 0x4e),15.432,no,the line between them touches another wall,wall of tile 33C61A (room 0x4f)
wall of tile 305518 (room 0x4f),wall of tile 2D0B11 (room 0x42),24.255,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 305518 (room 0x4f),wall of tile 30F21A (room 0x4e),24.859,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 305518 (room 0x4f),wall of tile 304019 (room 0x4e),24.859,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 305518 (room 0x4f),wall of tile 30411A (room 0x4e),32.545,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 305518 (room 0x4f),wall of tile 303918 (room 0x4e),55.526,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 305518 (room 0x4f),wall of tile 30381A (room 0x4e),34.338,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 305518 (room 0x4f),wall of tile 30A218 (room 0x4e),53.388,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 305518 (room 0x4f),wall of tile 30A218 (room 0x4e),51.560,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 305518 (room 0x4f),door 0x1e8550 (preset 0x0044),5.896,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C61A (room 0x4f)
wall of tile 305518 (room 0x4f),door 0x1e8550 (preset 0x0044),5.896,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C61A (room 0x4f)
wall of tile 305518 (room 0x4f),door 0x1e8550 (preset 0x0044),19.734,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 305518 (room 0x4f),door 0x1e8550 (preset 0x0044),5.896,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C61A (room 0x4f)
wall of tile 305518 (room 0x4f),glass 0x1e88a0 (preset 0x2753),12.813,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 305518 (room 0x4f),glass 0x1e88a0 (preset 0x2753),14.602,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 305518 (room 0x4f),glass 0x1e88a0 (preset 0x2753),12.813,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 33C51A (room 0x4f),wall of tile 304218 (room 0x4e),40.955,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C51A (room 0x4f),wall of tile 30C41A (room 0x4e),40.955,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C619 (room 0x4f),wall of tile 2D0210 (room 0x42),17.503,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 33C619 (room 0x4f),wall of tile 325B1A (room 0x54),21.656,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 33C619 (room 0x4f),wall of tile 30411A (room 0x4e),34.373,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C619 (room 0x4f),wall of tile 304318 (room 0x4e),46.098,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C619 (room 0x4f),wall of tile 30A218 (room 0x4e),53.388,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C619 (room 0x4f),door 0x1e8550 (preset 0x0044),1.366,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e8550 (preset 0x0044)
wall of tile 33C619 (room 0x4f),door 0x1e8550 (preset 0x0044),1.073,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C419 (room 0x4e)
wall of tile 33C619 (room 0x4f),door 0x1e8550 (preset 0x0044),4.160,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C419 (room 0x4e)
wall of tile 33C619 (room 0x4f),door 0x1e8550 (preset 0x0044),4.163,no,the line between them touches another wall,door 0x1e8550 (preset 0x0044)
wall of tile 33C61A (room 0x4f),wall of tile 2D0B11 (room 0x42),17.647,no,the line between them touches another wall,wall of tile 33C41A (room 0x4e)
wall of tile 33C61A (room 0x4f),wall of tile 30411A (room 0x4e),32.545,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C61A (room 0x4f),wall of tile 30A218 (room 0x4e),51.560,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C61A (room 0x4f),door 0x1e8550 (preset 0x0044),0.800,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e8550 (preset 0x0044)
wall of tile 33C61A (room 0x4f),door 0x1e8550 (preset 0x0044),0.805,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e8550 (preset 0x0044)
wall of tile 33C61A (room 0x4f),door 0x1e8550 (preset 0x0044),4.616,no,the line between them touches another wall,door 0x1e8550 (preset 0x0044)
wall of tile 33C41A (room 0x4e),wall of tile 30401A (room 0x4e),50.910,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C41A (room 0x4e),wall of tile 30411A (room 0x4e),47.537,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C41A (room 0x4e),door 0x1e8550 (preset 0x0044),9.624,no,the line between them touches another wall,door 0x1e8550 (preset 0x0044)
wall of tile 33C41A (room 0x4e),door 0x1e8550 (preset 0x0044),9.512,no,the line between them touches another wall,door 0x1e8550 (preset 0x0044)
wall of tile 33C41A (room 0x4e),door 0x1e8550 (preset 0x0044),0.980,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 33C419 (room 0x4e),wall of tile 30D518 (room 0x4f),13.535,no,the line between them touches another wall,wall of tile 33C619 (room 0x4f)
wall of tile 33C419 (room 0x4e),wall of tile 325B1A (room 0x54),21.940,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 33C419 (room 0x4e),wall of tile 30401A (room 0x4e),49.508,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C419 (room 0x4e),wall of tile 30411A (room 0x4e),47.903,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C419 (room 0x4e),wall of tile 304318 (room 0x4e),57.104,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 33C419 (room 0x4e),door 0x1e8550 (preset 0x0044),10.164,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C619 (room 0x4f)
wall of tile 33C419 (room 0x4e),door 0x1e8550 (preset 0x0044),0.642,yes,,
wall of tile 33C419 (room 0x4e),door 0x1e8550 (preset 0x0044),0.642,yes,,
wall of tile 33C419 (room 0x4e),door 0x1e8550 (preset 0x0044),0.647,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e8550 (preset 0x0044)
wall of tile 2D0210 (room 0x42),wall of tile 30D518 (room 0x4f),29.980,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0210 (room 0x42),wall of tile 30D518 (room 0x4f),29.980,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0210 (room 0x42),wall of tile 30401A (room 0x4e),49.508,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0210 (room 0x42),wall of tile 304119 (room 0x4e),28.682,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0210 (room 0x42),wall of tile 30C618 (room 0x4e),49.914,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0210 (room 0x42),door 0x1e8550 (preset 0x0044),27.631,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0210 (room 0x42),door 0x1e8550 (preset 0x0044),13.509,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0210 (room 0x42),door 0x1e8550 (preset 0x0044),13.507,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0210 (room 0x42),door 0x1e8550 (preset 0x0044),13.507,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0B11 (room 0x42),wall of tile 30EA1A (room 0x4f),36.569,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0B11 (room 0x42),wall of tile 30F21A (room 0x4e),0.298,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0B11 (room 0x42),wall of tile 304019 (room 0x4e),0.298,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0B11 (room 0x42),wall of tile 30401A (room 0x4e),50.910,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0B11 (room 0x42),door 0x1e8550 (preset 0x0044),27.061,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0B11 (room 0x42),door 0x1e8550 (preset 0x0044),27.063,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0B11 (room 0x42),door 0x1e8550 (preset 0x0044),12.938,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0B11 (room 0x42),door 0x1e8550 (preset 0x0044),12.938,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0B11 (room 0x42),glass 0x1e88a0 (preset 0x2753),13.173,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0B11 (room 0x42),glass 0x1e88a0 (preset 0x2753),14.924,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0B11 (room 0x42),glass 0x1e88a0 (preset 0x2753),13.173,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 032210 (room 0x42),wall of tile 2D0010 (room 0x42),54.080,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 032210 (room 0x42),wall of tile 325B1A (room 0x54),46.296,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 032210 (room 0x42),wall of tile 325E1A (room 0x54),27.425,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 032210 (room 0x42),wall of tile 147A18 (room 0x54),51.274,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 032210 (room 0x42),door 0x1e8150 (preset 0x0011),57.583,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 032210 (room 0x42),door 0x1e8150 (preset 0x0011),46.082,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 032210 (room 0x42),door 0x1e8150 (preset 0x0011),46.082,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0010 (room 0x42),wall of tile 30D518 (room 0x4f),42.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0010 (room 0x42),wall of tile 30D518 (room 0x4f),42.154,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0010 (room 0x42),wall of tile 30401A (room 0x4e),9.420,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0010 (room 0x42),wall of tile 30C618 (room 0x4e),49.914,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2D0010 (room 0x42),wall of tile 325B1A (room 0x54),46.296,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0010 (room 0x42),wall of tile 325E1A (room 0x54),27.425,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0010 (room 0x42),door 0x1e8150 (preset 0x0011),57.583,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0010 (room 0x42),door 0x1e8150 (preset 0x0011),46.082,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2D0010 (room 0x42),door 0x1e8150 (preset 0x0011),46.082,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C519 (room 0x4f),wall of tile 304419 (room 0x4e),18.402,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C519 (room 0x4f),wall of tile 304218 (room 0x4e),18.402,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C519 (room 0x4f),wall of tile 30C41A (room 0x4e),37.985,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C519 (room 0x4f),wall of tile 30A319 (room 0x4e),41.445,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 33C519 (room 0x4f),wall of tile 30A418 (room 0x4e),41.445,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 325B1A (room 0x54),3.507,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30D518 (room 0x4f),wall of tile 30411A (room 0x4e),34.064,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 304318 (room 0x4e),34.064,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 304419 (room 0x4e),53.601,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 30A319 (room 0x4e),53.100,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 30A218 (room 0x4e),53.100,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),door 0x1e8550 (preset 0x0044),3.723,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C619 (room 0x4f)
wall of tile 30D518 (room 0x4f),door 0x1e8550 (preset 0x0044),3.723,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C619 (room 0x4f)
wall of tile 30D518 (room 0x4f),door 0x1e8550 (preset 0x0044),17.609,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 33C419 (room 0x4e)
wall of tile 30D518 (room 0x4f),door 0x1e8550 (preset 0x0044),17.612,no,the line between them touches another wall,door 0x1e8550 (preset 0x0044)
wall of tile 30D518 (room 0x4f),wall of tile 325B1A (room 0x54),51.717,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30D518 (room 0x4f),wall of tile 30411A (room 0x4e),41.951,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 304318 (room 0x4e),20.837,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 304419 (room 0x4e),19.746,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 30A319 (room 0x4e),42.784,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30D518 (room 0x4f),wall of tile 30A218 (room 0x4e),43.883,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30E919 (room 0x4f),wall of tile 275018 (room 0x53),3.854,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 30EA1A (room 0x4f),wall of tile 30F21A (room 0x4e),36.717,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 30EA1A (room 0x4f),wall of tile 304019 (room 0x4e),47.853,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 325B1A (room 0x54),wall of tile 30411A (room 0x4e),37.664,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 325B1A (room 0x54),wall of tile 304318 (room 0x4e),38.758,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 325B1A (room 0x54),wall of tile 30A319 (room 0x4e),57.104,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 325B1A (room 0x54),wall of tile 30A218 (room 0x4e),56.679,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 325B1A (room 0x54),door 0x1e8150 (preset 0x0011),0.364,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 325B1A (room 0x54),door 0x1e8550 (preset 0x0044),23.034,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 325B1A (room 0x54),door 0x1e8550 (preset 0x0044),23.005,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 325B1A (room 0x54),door 0x1e8550 (preset 0x0044),23.005,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 325B1A (room 0x54),door 0x1e8550 (preset 0x0044),23.010,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 325E1A (room 0x54),door 0x1e8150 (preset 0x0011),13.530,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 325E1A (room 0x54),door 0x1e8150 (preset 0x0011),0.364,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 325E1A (room 0x54),door 0x1e8150 (preset 0x0011),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 325E19 (room 0x54),door 0x1e8050 (preset 0x0010),10.158,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 325E19 (room 0x54),door 0x1e8050 (preset 0x0010),1.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 325E19 (room 0x54),door 0x1e8050 (preset 0x0010),1.058,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 147618 (room 0x54),wall of tile 147218 (room 0x54),50.097,no,the line between them touches another wall,wall of tile 146E1A (room 0x54)
wall of tile 1A681A (room 0x55),wall of tile 153F19 (room 0x56),52.918,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 153F1A (room 0x56)
wall of tile 32F21A (room 0x56),wall of tile 14A219 (room 0x56),52.918,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 32F219 (room 0x56)
wall of tile 31351A (room 0x57),wall of tile 16A119 (room 0x5a),51.539,no,the line between them touches another wall,wall of tile 16A11A (room 0x5a)
wall of tile 331A1A (room 0x5a),wall of tile 160419 (room 0x5a),51.535,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0F851A (room 0x5b),generic 0x1e4a70 (preset 0x273d),55.603,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 0F6718 (room 0x5b)
wall of tile 0F851A (room 0x5b),generic 0x1e4a70 (preset 0x273d),58.255,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e4a70 (preset 0x273d)
wall of tile 0F851A (room 0x5b),generic 0x1e4a70 (preset 0x273d),58.255,no,the line between them touches another wall,generic 0x1e4a70 (preset 0x273d)
wall of tile 0F6718 (room 0x5b),generic 0x1e4a70 (preset 0x273d),55.509,yes,,
wall of tile 0F6718 (room 0x5b),generic 0x1e4a70 (preset 0x273d),55.509,yes,,
wall of tile 0F6718 (room 0x5b),generic 0x1e4a70 (preset 0x273d),58.255,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1e4a70 (preset 0x273d)
wall of tile 0F6718 (room 0x5b),generic 0x1e4a70 (preset 0x273d),58.255,no,the line between them touches another wall,generic 0x1e4a70 (preset 0x273d)
wall of tile 0F6218 (room 0x5b),wall of tile 0FC410 (room 0x43),51.361,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 2C4218 (room 0x5b),wall of tile 0ED918 (room 0x5b),17.120,no,the line between them touches another wall,wall of tile 2C4018 (room 0x5b)
wall of tile 2C4218 (room 0x5b),door 0x1e7f50 (preset 0x000f),25.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2C4218 (room 0x5b),door 0x1e7f50 (preset 0x000f),16.897,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 2C4018 (room 0x5b)
wall of tile 2C4218 (room 0x5b),door 0x1e7f50 (preset 0x000f),16.897,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 2C4018 (room 0x5b)
wall of tile 2C4118 (room 0x5b),wall of tile 0ED818 (room 0x5b),17.120,no,the line between them touches another wall,wall of tile 2C3F18 (room 0x5b)
wall of tile 2C4118 (room 0x5b),wall of tile 0FC410 (room 0x43),25.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2C4118 (room 0x5b),wall of tile 2D1110 (room 0x43),27.070,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2C4118 (room 0x5b),door 0x1e7e50 (preset 0x000e),25.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2C4118 (room 0x5b),door 0x1e7e50 (preset 0x000e),16.894,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 2C3F18 (room 0x5b)
wall of tile 2C4118 (room 0x5b),door 0x1e7e50 (preset 0x000e),16.894,no,"another wall pokes into the space between them, so a tighter pair covers this gap",wall of tile 2C3F18 (room 0x5b)
wall of tile 2C3F18 (room 0x5b),wall of tile 0FC410 (room 0x43),25.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2C3F18 (room 0x5b),wall of tile 2D1110 (room 0x43),25.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2C3F18 (room 0x5b),door 0x1e7e50 (preset 0x000e),8.560,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 2C3F18 (room 0x5b),door 0x1e7e50 (preset 0x000e),0.000,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1e7e50 (preset 0x000e)
wall of tile 0ED818 (room 0x5b),wall of tile 33A919 (room 0x4c),25.681,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),wall of tile 33C019 (room 0x4b),25.681,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),wall of tile 2EC419 (room 0x4b),38.521,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),wall of tile 2EC618 (room 0x4b),38.758,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),wall of tile 2E4F19 (room 0x4b),55.806,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),wall of tile 2E4E18 (room 0x4b),55.641,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),wall of tile 0FC410 (room 0x43),27.070,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0ED818 (room 0x5b),wall of tile 2D1110 (room 0x43),27.070,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0ED818 (room 0x5b),wall of tile 0EC818 (room 0x59),25.681,no,the line between them touches another wall,wall of tile 0EC918 (room 0x59)
wall of tile 0ED818 (room 0x5b),wall of tile 2E7518 (room 0x4c),47.275,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0ED818 (room 0x5b),wall of tile 2E7518 (room 0x4c),4.280,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),door 0x1e7e50 (preset 0x000e),0.227,no,the line between them touches another wall,door 0x1e7e50 (preset 0x000e)
wall of tile 0ED818 (room 0x5b),door 0x1e7e50 (preset 0x000e),0.000,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
wall of tile 0ED818 (room 0x5b),door 0x1e8450 (preset 0x0041),25.675,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),door 0x1e8450 (preset 0x0041),25.675,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),door 0x1e8450 (preset 0x0041),25.681,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0ED818 (room 0x5b),door 0x1e8450 (preset 0x0041),25.675,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0EC918 (room 0x59),wall of tile 33A919 (room 0x4c),25.681,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0EC918 (room 0x59),wall of tile 33C019 (room 0x4b),27.070,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0EC918 (room 0x59),wall of tile 2EC419 (room 0x4b),38.521,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0EC918 (room 0x59),wall of tile 2EC618 (room 0x4b),38.521,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0EC918 (room 0x59),wall of tile 2EC719 (room 0x4b),55.641,no,the line between them touches another wall,wall of tile 0EC818 (room 0x59)
wall of tile 0EC918 (room 0x59),wall of tile 2E4F19 (room 0x4b),55.641,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0EC918 (room 0x59),wall of tile 2E4E18 (room 0x4b),55.641,no,the far wall faces the other way (it belongs to floor which isn't linked here),
wall of tile 0EC918 (room 0x59),wall of tile 2D1211 (room 0x43),25.681,no,"the line between them leaves the walkable area (a wall's thickness, or another floor)",
