between,and,width,kept,reason,because_of
generic 0x1b44e8 (preset 0x0214),generic 0x1b4568 (preset 0x0215),42.546,yes,,
generic 0x1b45e8 (preset 0x0216),generic 0x1b4668 (preset 0x0217),59.247,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b45e8 (preset 0x0216)
generic 0x1b45e8 (preset 0x0216),generic 0x1b4668 (preset 0x0217),38.294,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b45e8 (preset 0x0216)
generic 0x1b45e8 (preset 0x0216),generic 0x1b4668 (preset 0x0217),39.512,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b45e8 (preset 0x0216)
generic 0x1b45e8 (preset 0x0216),generic 0x1b4668 (preset 0x0217),25.444,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b45e8 (preset 0x0216)
generic 0x1b45e8 (preset 0x0216),generic 0x1b4668 (preset 0x0217),48.902,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b45e8 (preset 0x0216)
generic 0x1b45e8 (preset 0x0216),generic 0x1b4668 (preset 0x0217),23.509,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b45e8 (preset 0x0216)
generic 0x1b4768 (preset 0x021d),generic 0x1b4b68 (preset 0x0225),4.330,yes,,
generic 0x1b4768 (preset 0x021d),generic 0x1b4b68 (preset 0x0225),4.330,yes,,
generic 0x1b4768 (preset 0x021d),generic 0x1b4b68 (preset 0x0225),4.330,yes,,
generic 0x1b4768 (preset 0x021d),generic 0x1b4b68 (preset 0x0225),4.330,yes,,
generic 0x1b48e8 (preset 0x0220),generic 0x1b4968 (preset 0x0221),42.929,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b48e8 (preset 0x0220)
generic 0x1b48e8 (preset 0x0220),generic 0x1b4968 (preset 0x0221),33.482,yes,,
generic 0x1b48e8 (preset 0x0220),generic 0x1b4968 (preset 0x0221),33.482,yes,,
generic 0x1b48e8 (preset 0x0220),generic 0x1b4968 (preset 0x0221),33.482,yes,,
generic 0x1b4968 (preset 0x0221),generic 0x1b4a68 (preset 0x0223),9.807,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b4a68 (preset 0x0223)
generic 0x1b4968 (preset 0x0221),generic 0x1b4a68 (preset 0x0223),9.795,yes,,
generic 0x1b4968 (preset 0x0221),generic 0x1b4a68 (preset 0x0223),25.376,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b4968 (preset 0x0221)
generic 0x1b4968 (preset 0x0221),generic 0x1b4a68 (preset 0x0223),9.795,yes,,
generic 0x1b4ae8 (preset 0x0224),generic 0x1b4b68 (preset 0x0225),56.029,yes,,
generic 0x1b4ae8 (preset 0x0224),generic 0x1b4b68 (preset 0x0225),56.029,yes,,
generic 0x1b4ae8 (preset 0x0224),generic 0x1b4b68 (preset 0x0225),56.029,yes,,
generic 0x1b4be8 (preset 0x0226),generic 0x1b4ce8 (preset 0x0228),7.749,yes,,
generic 0x1b4be8 (preset 0x0226),generic 0x1b4ce8 (preset 0x0228),7.749,yes,,
generic 0x1b4be8 (preset 0x0226),generic 0x1b4ce8 (preset 0x0228),8.670,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b4be8 (preset 0x0226)
generic 0x1b4be8 (preset 0x0226),generic 0x1b4ce8 (preset 0x0228),8.670,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b4be8 (preset 0x0226)
generic 0x1b5508 (preset 0x0219),generic 0x1b5588 (preset 0x021a),43.140,yes,,
generic 0x1b5508 (preset 0x0219),generic 0x1b5588 (preset 0x021a),43.140,yes,,
generic 0x1b5508 (preset 0x0219),generic 0x1b5588 (preset 0x021a),43.140,yes,,
generic 0x1b5508 (preset 0x0219),generic 0x1b5588 (preset 0x021a),43.140,yes,,
generic 0x1b5588 (preset 0x021a),generic 0x1b5608 (preset 0x021b),39.052,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b5588 (preset 0x021a)
generic 0x1b5588 (preset 0x021a),generic 0x1b5608 (preset 0x021b),39.052,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b5588 (preset 0x021a)
generic 0x1b5588 (preset 0x021a),generic 0x1b5608 (preset 0x021b),35.314,yes,,
generic 0x1b5588 (preset 0x021a),generic 0x1b5608 (preset 0x021b),39.051,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b5608 (preset 0x021b)
generic 0x1b5588 (preset 0x021a),generic 0x1b5608 (preset 0x021b),35.315,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b5608 (preset 0x021b)
generic 0x1b5588 (preset 0x021a),generic 0x1b5608 (preset 0x021b),35.314,yes,,
generic 0x1b5588 (preset 0x021a),generic 0x1b5608 (preset 0x021b),39.051,no,"another wall pokes into the space between them, so a tighter pair covers this gap",generic 0x1b5608 (preset 0x021b)
generic 0x1b5608 (preset 0x021b),generic 0x1b5688 (preset 0x021c),55.652,yes,,
generic 0x1b5608 (preset 0x021b),generic 0x1b5688 (preset 0x021c),55.652,yes,,
door 0x1b5718 (preset 0x0000),door 0x1b5718 (preset 0x0000),21.146,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5718 (preset 0x0000),21.146,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5718 (preset 0x0000),0.00024,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.018,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),21.129,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.018,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1b5818 (preset 0x0001)
door 0x1b5718 (preset 0x0000),door 0x1b5718 (preset 0x0000),0.00024,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.018,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.0034,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.018,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),21.164,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.018,no,"another wall pokes into the space between them, so a tighter pair covers this gap",door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.018,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),21.164,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5718 (preset 0x0000),21.146,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),21.164,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.018,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),0.018,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5718 (preset 0x0000),door 0x1b5818 (preset 0x0001),21.164,no,the line between them touches another wall,door 0x1b5718 (preset 0x0000)
door 0x1b5818 (preset 0x0001),door 0x1b5818 (preset 0x0001),21.146,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
door 0x1b5818 (preset 0x0001),door 0x1b5818 (preset 0x0001),21.146,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
door 0x1b5818 (preset 0x0001),door 0x1b5818 (preset 0x0001),0.00024,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
door 0x1b5818 (preset 0x0001),door 0x1b5818 (preset 0x0001),0.00024,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
door 0x1b5818 (preset 0x0001),door 0x1b5818 (preset 0x0001),21.146,no,the line between them touches another wall,door 0x1b5818 (preset 0x0001)
